YYYY	MM	DD	hh	mm	PET
2070	6	19	0	0	3.0238831418795433
2070	6	20	0	0	4.908777634957158
2070	6	21	0	0	4.069170232863652
2070	6	22	0	0	3.2542724062862285
2070	6	23	0	0	1.7119936239175328
2070	6	24	0	0	3.4466580674504415
2070	6	25	0	0	5.719347449029802
2070	6	26	0	0	6.040761401054689
2070	6	27	0	0	2.3287727375597274
2070	6	28	0	0	4.831043600142163
2070	6	29	0	0	0.8238756950041491
2070	6	30	0	0	1.2795351127056394
2070	7	1	0	0	1.631643333897703
2070	7	2	0	0	0.7722464892051905
2070	7	3	0	0	0.7941304216793155
2070	7	4	0	0	2.4992257115096312
2070	7	5	0	0	2.213807716149895
2070	7	6	0	0	5.125544230875923
2070	7	7	0	0	5.800969568025856
2070	7	8	0	0	6.0856090147100135
2070	7	9	0	0	5.713264539649881
2070	7	10	0	0	4.624976756888569
2070	7	11	0	0	4.8208122488275515
2070	7	12	0	0	2.3812689930187387
2070	7	13	0	0	1.4193093067985858
2070	7	14	0	0	3.5678849833727284
2070	7	15	0	0	2.5839191532617
2070	7	16	0	0	3.898218231319943
2070	7	17	0	0	1.757857338855986
2070	7	18	0	0	3.3983907128729505
2070	7	19	0	0	4.429168901975617
2070	7	20	0	0	3.089077570964565
2070	7	21	0	0	3.7476759819458016
2070	7	22	0	0	4.504979263417551
2070	7	23	0	0	5.284954429009934
2070	7	24	0	0	4.153740235482864
2070	7	25	0	0	4.146419544881424
2070	7	26	0	0	4.326407085354199
2070	7	27	0	0	4.4510447436370875
2070	7	28	0	0	4.152159526718379
2070	7	29	0	0	4.373197909873314
2070	7	30	0	0	2.8404785128104013
2070	7	31	0	0	3.8228938752551866
2070	8	1	0	0	1.3443502770549458
2070	8	2	0	0	1.1549006235503207
2070	8	3	0	0	3.7700461783026338
2070	8	4	0	0	3.623254711880519
2070	8	5	0	0	3.6428604871662977
2070	8	6	0	0	4.305940954755845
2070	8	7	0	0	4.288331200521539
2070	8	8	0	0	4.05350434585284
2070	8	9	0	0	3.991058387456195
2070	8	10	0	0	4.085343427912601
2070	8	11	0	0	4.120765141224225
2070	8	12	0	0	3.6463793452600215
2070	8	13	0	0	3.663325317577748
2070	8	14	0	0	2.6372299025666854
2070	8	15	0	0	2.3479084165734134
2070	8	16	0	0	3.9084980682136155
2070	8	17	0	0	3.9197553116187396
2070	8	18	0	0	3.9932394864086587
2070	8	19	0	0	4.278943764172156
2070	8	20	0	0	3.6158335814775793
2070	8	21	0	0	3.5112238211868725
2070	8	22	0	0	3.670036925403826
2070	8	23	0	0	3.8681281867401553
2070	8	24	0	0	3.8533262258775434
2070	8	25	0	0	3.9036568513080443
2070	8	26	0	0	2.7526487707405374
2070	8	27	0	0	3.636972289062888
2070	8	28	0	0	1.0040073893764905
2070	8	29	0	0	1.6434723738868475
2070	8	30	0	0	2.421493009353021
2070	8	31	0	0	2.7141349370114436
2070	9	1	0	0	3.270279427448852
2070	9	2	0	0	3.3604837865483477
2070	9	3	0	0	2.8732380099809403
2070	9	4	0	0	0.818512794282601
2070	9	5	0	0	0.7936826764531879
2070	9	6	0	0	2.970863343788418
2070	9	7	0	0	1.9461349542909578
2070	9	8	0	0	1.8800082974645826
2070	9	9	0	0	2.8023283948896744
2070	9	10	0	0	2.755111488015082
2070	9	11	0	0	1.074012862212987
2070	9	12	0	0	1.7822019865391585
2070	9	13	0	0	2.232739024039241
2070	9	14	0	0	1.0406917447149793
2070	9	15	0	0	2.0950071332144806
2070	9	16	0	0	3.10356262858095
2070	9	17	0	0	2.743113030482448
2070	9	18	0	0	0.737930774776355
2070	9	19	0	0	1.5449435185120937
2070	9	20	0	0	1.9754234881082775
2070	9	21	0	0	2.1604563029070314
2070	9	22	0	0	2.2013570012020574
2070	9	23	0	0	2.3642851766086403
2070	9	24	0	0	1.1238374334284171
2070	9	25	0	0	0.39111432310224215
2070	9	26	0	0	2.220350904893812
2070	9	27	0	0	1.4524501541763506
2070	9	28	0	0	1.323799021295978
2070	9	29	0	0	0.9532085711767493
2070	9	30	0	0	1.5096255776619436
2070	10	1	0	0	1.5587904585205903
2070	10	2	0	0	0.3615915217211076
2070	10	3	0	0	1.5296301216926127
2070	10	4	0	0	1.6727900187573204
2070	10	5	0	0	1.748172091693914
2070	10	6	0	0	1.8297119310338543
2070	10	7	0	0	1.3366251652178884
2070	10	8	0	0	1.7289346103761765
2070	10	9	0	0	1.11511196709031
2070	10	10	0	0	0.09396632023546612
2070	10	11	0	0	1.1626155985902384
2070	10	12	0	0	1.3916100719670557
2070	10	13	0	0	1.3463202181307181
2070	10	14	0	0	1.3823006036300836
2070	10	15	0	0	1.3744591699776525
2070	10	16	0	0	1.3561386532710435
2070	10	17	0	0	1.3887595881670267
2070	10	18	0	0	1.3949362819531312
2070	10	19	0	0	0.33957364424375813
2070	10	20	0	0	0.9795477423567314
2070	10	21	0	0	0.5368495976873247
2070	10	22	0	0	0.0964221238146507
2070	10	23	0	0	1.3577733322525853
2070	10	24	0	0	1.4122279750648925
2070	10	25	0	0	0.9674061176740176
2070	10	26	0	0	1.1732106471182586
2070	10	27	0	0	0.6341253113039877
2070	10	28	0	0	0.8498219876373382
2070	10	29	0	0	0.36917425754080585
2070	10	30	0	0	0.7865433499215831
2070	10	31	0	0	0.9718410181126039
2070	11	1	0	0	0.265375857707387
2070	11	2	0	0	0.6072048484605503
2070	11	3	0	0	0.44057396910392926
2070	11	4	0	0	0.1076777622273786
2070	11	5	0	0	0.21137048696683253
2070	11	6	0	0	0.2748248724599755
2070	11	7	0	0	0.20713585550532757
2070	11	8	0	0	0.1552992111758023
2070	11	9	0	0	0.5854578415047755
2070	11	10	0	0	0.5412050020686809
2070	11	11	0	0	0.39683794191257615
2070	11	12	0	0	0.44294668467274223
2070	11	13	0	0	0.5186375474645265
2070	11	14	0	0	0.603652009776042
2070	11	15	0	0	0.7217752811424991
2070	11	16	0	0	0.6924732673223944
2070	11	17	0	0	0.5984518683575936
2070	11	18	0	0	0.5750972052076987
2070	11	19	0	0	0.5668964158343645
2070	11	20	0	0	0.4238358055532948
2070	11	21	0	0	0.33676916182729794
2070	11	22	0	0	0.5343644895381935
2070	11	23	0	0	0.5186823155984064
2070	11	24	0	0	0.5987863219258885
2070	11	25	0	0	0.41988556784108483
2070	11	26	0	0	0.4347397080905013
2070	11	27	0	0	0.10289162080553524
2070	11	28	0	0	0.5277555597587555
2070	11	29	0	0	0.18453802223937948
2070	11	30	0	0	0.46022677640424636
2070	12	1	0	0	0.09394308835786458
2070	12	2	0	0	0.5318341964027133
2070	12	3	0	0	0.3825665836496281
2070	12	4	0	0	0.3589163570519811
2070	12	5	0	0	0.35832602892905085
2070	12	6	0	0	0.25414429984913706
2070	12	7	0	0	0.4613887390527189
2070	12	8	0	0	0.3870052864362361
2070	12	9	0	0	0.37401873755848736
2070	12	10	0	0	0.1727379848662393
2070	12	11	0	0	0.1850933469584095
2070	12	12	0	0	0.012362723471741588
2070	12	13	0	0	0.1742006065977098
2070	12	14	0	0	0.49802394152434565
2070	12	15	0	0	0.13845275614970015
2070	12	16	0	0	0.3975341176105254
2070	12	17	0	0	0.23368254114354237
2070	12	18	0	0	0.0011853615446240058
2070	12	19	0	0	0.4365541445709794
2070	12	20	0	0	0.42861053714050307
2070	12	21	0	0	0.3598801675707071
2070	12	22	0	0	0.24838208620267913
2070	12	23	0	0	0.09955925971077553
2070	12	24	0	0	0.40719779537635015
2070	12	25	0	0	0.46660401866523804
2070	12	26	0	0	0.40392977789126494
2070	12	27	0	0	0.279114662532952
2070	12	28	0	0	0.22896314185837302
2070	12	29	0	0	0.2905950227403005
2070	12	30	0	0	0.34023157934178766
2070	12	31	0	0	0.29214079741308135
2071	1	1	0	0	0.2845908016569321
2071	1	2	0	0	0.07043921583489861
2071	1	3	0	0	0.2864151294239278
2071	1	4	0	0	0.25781983765676564
2071	1	5	0	0	0.1067079033458633
2071	1	6	0	0	0.3556673153524373
2071	1	7	0	0	0.4420619514929133
2071	1	8	0	0	0.06986184705194473
2071	1	9	0	0	0.041168653891140224
2071	1	10	0	0	0.13824752796374729
2071	1	11	0	0	0.12676508452466168
2071	1	12	0	0	0.08934886209746343
2071	1	13	0	0	0.10423506060396925
2071	1	14	0	0	0.04913839808228594
2071	1	15	0	0	0.04801496238719125
2071	1	16	0	0	0.15316867963393752
2071	1	17	0	0	0.4010730963833082
2071	1	18	0	0	0.4644636056670785
2071	1	19	0	0	0.22062212781114676
2071	1	20	0	0	0.4969491483217438
2071	1	21	0	0	0.41177420764041167
2071	1	22	0	0	0.5294792888032461
2071	1	23	0	0	0.5735937710009654
2071	1	24	0	0	0.5757660739976171
2071	1	25	0	0	0.5936458047200777
2071	1	26	0	0	0.638373939410516
2071	1	27	0	0	0.4526475483989899
2071	1	28	0	0	0.053690812271489446
2071	1	29	0	0	0.1986110018865304
2071	1	30	0	0	0.604842648244116
2071	1	31	0	0	0.6276824762331894
2071	2	1	0	0	0.4703910762573504
2071	2	2	0	0	0.7151681905369061
2071	2	3	0	0	0.24112284007869614
2071	2	4	0	0	0.6665071753309847
2071	2	5	0	0	0.7010813998436858
2071	2	6	0	0	0.15800786035519185
2071	2	7	0	0	0.2054042840653299
2071	2	8	0	0	0.6577507447782731
2071	2	9	0	0	0.0752942952035122
2071	2	10	0	0	0.40985558493987245
2071	2	11	0	0	0.5534069368631718
2071	2	12	0	0	0.14862901469850406
2071	2	13	0	0	0.37794436503725964
2071	2	14	0	0	0.7948209049270816
2071	2	15	0	0	0.41269491909896405
2071	2	16	0	0	0.41068525679254436
2071	2	17	0	0	0.4357718522635015
2071	2	18	0	0	0.8346805312371749
2071	2	19	0	0	0.4392433428711184
2071	2	20	0	0	0.4429489090952982
2071	2	21	0	0	0.19984946902746512
2071	2	22	0	0	0.6630656757500385
2071	2	23	0	0	0.24070955461014698
2071	2	24	0	0	0.25556567743143727
2071	2	25	0	0	0.901555185643133
2071	2	26	0	0	0.8059480211015406
2071	2	27	0	0	0.5805314680142822
2071	2	28	0	0	0.663134443394549
2071	3	1	0	0	1.3000327283864452
2071	3	2	0	0	1.3649202919158954
2071	3	3	0	0	1.3957726108360802
2071	3	4	0	0	0.9252983006443667
2071	3	5	0	0	1.3762646116090635
2071	3	6	0	0	1.6072673835501032
2071	3	7	0	0	0.5881613840569561
2071	3	8	0	0	0.372038318411865
2071	3	9	0	0	1.0331368592348185
2071	3	10	0	0	1.1479199671844078
2071	3	11	0	0	0.21871435007969983
2071	3	12	0	0	0.5771908390993352
2071	3	13	0	0	0.49596184329033033
2071	3	14	0	0	0.5333678872711175
2071	3	15	0	0	1.380150963124144
2071	3	16	0	0	0.6120175455135809
2071	3	17	0	0	0.3144629595732865
2071	3	18	0	0	0.6561242999918936
2071	3	19	0	0	2.099556987904487
2071	3	20	0	0	0.4284523554197861
2071	3	21	0	0	1.788199505713192
2071	3	22	0	0	2.162471522969355
2071	3	23	0	0	2.3833803959201894
2071	3	24	0	0	2.6466332077379775
2071	3	25	0	0	1.1023987391256413
2071	3	26	0	0	2.5586343060082206
2071	3	27	0	0	2.312254693035242
2071	3	28	0	0	1.1533920403075575
2071	3	29	0	0	2.4637622662961194
2071	3	30	0	0	2.7139601727831155
2071	3	31	0	0	2.2983978619512766
2071	4	1	0	0	2.3133375132776806
2071	4	2	0	0	1.7388880600112413
2071	4	3	0	0	2.0649192347160055
2071	4	4	0	0	0.5162487426310622
2071	4	5	0	0	0.7806524843141964
2071	4	6	0	0	1.739053412478514
2071	4	7	0	0	1.8353838514464467
2071	4	8	0	0	2.0157657818519406
2071	4	9	0	0	2.0304527012905385
2071	4	10	0	0	1.5435958682028754
2071	4	11	0	0	1.4817609031917216
2071	4	12	0	0	1.2542911371513745
2071	4	13	0	0	2.9577654193679948
2071	4	14	0	0	2.7921416820513465
2071	4	15	0	0	2.206476540181527
2071	4	16	0	0	0.7726659342915834
2071	4	17	0	0	2.8112513417703022
2071	4	18	0	0	3.0755900093817528
2071	4	19	0	0	1.96006205907248
2071	4	20	0	0	2.8975260877352715
2071	4	21	0	0	3.1847678474505727
2071	4	22	0	0	3.149676558342235
2071	4	23	0	0	0.7540759695977854
2071	4	24	0	0	1.3250672018507084
2071	4	25	0	0	2.9482389058420906
2071	4	26	0	0	0.670613521951553
2071	4	27	0	0	2.2418898816142496
2071	4	28	0	0	3.1185481481892356
2071	4	29	0	0	3.1091235555257057
2071	4	30	0	0	1.4100467920625728
2071	5	1	0	0	4.446525210249174
2071	5	2	0	0	3.5524321409849233
2071	5	3	0	0	0.236482055948625
2071	5	4	0	0	0.5710497610833144
2071	5	5	0	0	0.20818134707249214
2071	5	6	0	0	3.0473252438173315
2071	5	7	0	0	1.2589268652109047
2071	5	8	0	0	0.6750048259725364
2071	5	9	0	0	1.5409687221410275
2071	5	10	0	0	1.0906052695819215
2071	5	11	0	0	3.770322291289578
2071	5	12	0	0	4.135783361430683
2071	5	13	0	0	2.771725278942526
2071	5	14	0	0	2.721299974350266
2071	5	15	0	0	3.949986590510134
2071	5	16	0	0	4.408323330620103
2071	5	17	0	0	4.758383384927027
2071	5	18	0	0	4.339902616904566
2071	5	19	0	0	4.474970040678685
2071	5	20	0	0	3.49799151636952
2071	5	21	0	0	3.9040361589694617
2071	5	22	0	0	3.9886606398372977
2071	5	23	0	0	3.585610343505718
2071	5	24	0	0	3.9124813857623515
2071	5	25	0	0	4.097478127081281
2071	5	26	0	0	3.8379594732613147
2071	5	27	0	0	3.7642487719394535
2071	5	28	0	0	5.355326407294769
2071	5	29	0	0	4.908605545392877
2071	5	30	0	0	2.7552106357075465
2071	5	31	0	0	4.628176952409634
2071	6	1	0	0	4.6301765687396825
2071	6	2	0	0	4.608458617310856
2071	6	3	0	0	0.9926847278089989
2071	6	4	0	0	3.3449443695446797
2071	6	5	0	0	4.481684935538148
2071	6	6	0	0	4.701549333575352
2071	6	7	0	0	5.101434956977698
2071	6	8	0	0	1.9981499779288374
2071	6	9	0	0	4.974113452504606
2071	6	10	0	0	3.609788673868983
2071	6	11	0	0	1.2519362002144334
2071	6	12	0	0	1.5015249731705587
2071	6	13	0	0	2.99708946648083
2071	6	14	0	0	4.882534223453322
2071	6	15	0	0	1.1446550706032819
2071	6	16	0	0	0.5270097233322562
2071	6	17	0	0	3.427708720449086
2071	6	18	0	0	4.488694452452826
2071	6	19	0	0	4.499412167471977
2071	6	20	0	0	4.6472272350980575
2071	6	21	0	0	4.798824862308117
2071	6	22	0	0	5.351929626521556
2071	6	23	0	0	3.058211072154683
2071	6	24	0	0	4.163306441293159
2071	6	25	0	0	2.175320216564663
2071	6	26	0	0	3.1156585942096156
2071	6	27	0	0	4.95357481826796
2071	6	28	0	0	3.604149960454507
2071	6	29	0	0	2.3777974060376965
2071	6	30	0	0	4.954190582077039
2071	7	1	0	0	3.521189766405447
2071	7	2	0	0	3.7952597741132963
2071	7	3	0	0	5.162592521243285
2071	7	4	0	0	4.796231672618619
2071	7	5	0	0	4.803195886847717
2071	7	6	0	0	4.717954243382994
2071	7	7	0	0	4.629872287641403
2071	7	8	0	0	4.9261676361678575
2071	7	9	0	0	3.2716327872327295
2071	7	10	0	0	3.2818090135850166
2071	7	11	0	0	4.44814649245188
2071	7	12	0	0	4.932914577272382
2071	7	13	0	0	5.08596021992472
2071	7	14	0	0	5.21664609902901
2071	7	15	0	0	5.167665975481045
2071	7	16	0	0	5.201430455947926
2071	7	17	0	0	5.081526388973855
2071	7	18	0	0	5.469727385879972
2071	7	19	0	0	5.199920183536552
2071	7	20	0	0	5.149547023158847
2071	7	21	0	0	5.068309100744888
2071	7	22	0	0	5.485508831434781
2071	7	23	0	0	5.4996227096127654
2071	7	24	0	0	4.594125873100356
2071	7	25	0	0	2.8560148702236026
2071	7	26	0	0	4.615045471772824
2071	7	27	0	0	2.3076325618097124
2071	7	28	0	0	2.1186005707344187
2071	7	29	0	0	4.676268318637854
2071	7	30	0	0	3.446515469116081
2071	7	31	0	0	4.119524000500546
2071	8	1	0	0	4.6501145576035245
2071	8	2	0	0	4.714367991749064
2071	8	3	0	0	4.872791743742191
2071	8	4	0	0	5.10997693447974
2071	8	5	0	0	4.823218285174761
2071	8	6	0	0	4.614006717083973
2071	8	7	0	0	5.15061627962377
2071	8	8	0	0	4.884493109114196
2071	8	9	0	0	4.746457183555841
2071	8	10	0	0	4.659037742303862
2071	8	11	0	0	4.635519967827954
2071	8	12	0	0	4.515589538231887
2071	8	13	0	0	4.363832958709528
2071	8	14	0	0	4.364203543276629
2071	8	15	0	0	4.355958108675619
2071	8	16	0	0	4.294069579149123
2071	8	17	0	0	4.595561196070096
2071	8	18	0	0	4.511899481956966
2071	8	19	0	0	4.350776935668403
2071	8	20	0	0	4.298182275695796
2071	8	21	0	0	4.398843597909123
2071	8	22	0	0	2.6449243570306304
2071	8	23	0	0	3.070133885309665
2071	8	24	0	0	3.922953005863155
2071	8	25	0	0	4.138981115502643
2071	8	26	0	0	0.5723511835958642
2071	8	27	0	0	3.0727517381124048
2071	8	28	0	0	3.7056410219205995
2071	8	29	0	0	1.3955000086296276
2071	8	30	0	0	2.8352691414397357
2071	8	31	0	0	2.842063572269952
2071	9	1	0	0	2.858026380124577
2071	9	2	0	0	3.463853852665652
2071	9	3	0	0	2.2747192614111236
2071	9	4	0	0	3.3579515800312834
2071	9	5	0	0	3.049800329252651
2071	9	6	0	0	3.1166108483460073
2071	9	7	0	0	2.899170494651816
2071	9	8	0	0	3.302121504936838
2071	9	9	0	0	2.9082028083919536
2071	9	10	0	0	1.4357297831211553
2071	9	11	0	0	2.957860573018702
2071	9	12	0	0	1.6489352463774771
2071	9	13	0	0	0.8188742607339952
2071	9	14	0	0	2.706837010673406
2071	9	15	0	0	0.32117454952965124
2071	9	16	0	0	0.8697976966591419
2071	9	17	0	0	1.9674825934173883
2071	9	18	0	0	2.406982714558294
2071	9	19	0	0	0.8814142275971024
2071	9	20	0	0	0.8284083108447241
2071	9	21	0	0	1.3871791367688544
2071	9	22	0	0	2.0518730379001093
2071	9	23	0	0	0.48333105981633245
2071	9	24	0	0	1.4759297516917944
2071	9	25	0	0	2.185672397709798
2071	9	26	0	0	2.0449237365682498
2071	9	27	0	0	2.313101941419459
2071	9	28	0	0	0.5455289465147747
2071	9	29	0	0	1.8405451061148226
2071	9	30	0	0	1.7795995944931482
2071	10	1	0	0	1.841836646232075
2071	10	2	0	0	1.7235597330068932
2071	10	3	0	0	0.7451914576743647
2071	10	4	0	0	1.5454325893407914
2071	10	5	0	0	1.5956181170700576
2071	10	6	0	0	1.4565764323075372
2071	10	7	0	0	1.4277394666962053
2071	10	8	0	0	1.1778982124372455
2071	10	9	0	0	1.0999648298644564
2071	10	10	0	0	1.2950767496710935
2071	10	11	0	0	1.4348990349644957
2071	10	12	0	0	0.2585385190089445
2071	10	13	0	0	1.4712547155874045
2071	10	14	0	0	0.24031538969986405
2071	10	15	0	0	0.27211970428672827
2071	10	16	0	0	0.6311144804221765
2071	10	17	0	0	1.4127421494433334
2071	10	18	0	0	1.424180281612919
2071	10	19	0	0	0.19321879047700868
2071	10	20	0	0	0.3835191437780251
2071	10	21	0	0	1.3609284077742443
2071	10	22	0	0	0.15133441022133365
2071	10	23	0	0	0.5792534617822287
2071	10	24	0	0	0.870900605208805
2071	10	25	0	0	1.0103146915633348
2071	10	26	0	0	0.4335179511986025
2071	10	27	0	0	0.7023166853971394
2071	10	28	0	0	0.9507569257879935
2071	10	29	0	0	1.141937188661057
2071	10	30	0	0	0.9540454667986185
2071	10	31	0	0	1.1347155062601628
2071	11	1	0	0	0.8369325455307863
2071	11	2	0	0	0.9999953993541468
2071	11	3	0	0	1.1551577126249541
2071	11	4	0	0	0.3103948779784642
2071	11	5	0	0	0.7913604698030235
2071	11	6	0	0	0.810108076721337
2071	11	7	0	0	0.9066983108610817
2071	11	8	0	0	0.35587171216968466
2071	11	9	0	0	0.3161174540301784
2071	11	10	0	0	0.6210503356258859
2071	11	11	0	0	0.6382571355775488
2071	11	12	0	0	0.8525400142141389
2071	11	13	0	0	0.44814618729238515
2071	11	14	0	0	0.690271382828012
2071	11	15	0	0	0.9265851355520449
2071	11	16	0	0	0.9177235834057367
2071	11	17	0	0	0.6273452716354525
2071	11	18	0	0	0.6562640585891462
2071	11	19	0	0	0.6493721256545122
2071	11	20	0	0	0.5968123436475928
2071	11	21	0	0	0.5682663501495061
2071	11	22	0	0	0.5577815685850432
2071	11	23	0	0	0.5043807859019817
2071	11	24	0	0	0.4931643143169684
2071	11	25	0	0	0.5472492549476727
2071	11	26	0	0	0.05899477238322357
2071	11	27	0	0	0.5910014032407803
2071	11	28	0	0	0.5759832621428506
2071	11	29	0	0	0.6652851500635726
2071	11	30	0	0	0.5372566577321423
2071	12	1	0	0	0.5579902724786686
2071	12	2	0	0	0.5506044558981756
2071	12	3	0	0	0.5199146670850645
2071	12	4	0	0	0.6329075725422518
2071	12	5	0	0	0.24522991111698417
2071	12	6	0	0	0.633357191183816
2071	12	7	0	0	0.26979614047354294
2071	12	8	0	0	0.08566521726192676
2071	12	9	0	0	0.5428097101800037
2071	12	10	0	0	0.1918416231389318
