YYYY	MM	DD	hh	mm	PET
2030	9	5	0	0	3.0373432746927675
2030	9	6	0	0	3.1063750938362187
2030	9	7	0	0	3.251610352369942
2030	9	8	0	0	3.391603383390774
2030	9	9	0	0	1.0262334908144168
2030	9	10	0	0	2.1313497670320904
2030	9	11	0	0	0.7570492613793601
2030	9	12	0	0	1.3070480388237549
2030	9	13	0	0	2.2604639909519735
2030	9	14	0	0	1.020219148635016
2030	9	15	0	0	1.6634143900912568
2030	9	16	0	0	2.3979786036544812
2030	9	17	0	0	0.5855197953900091
2030	9	18	0	0	1.9794349623372196
2030	9	19	0	0	1.791837272841219
2030	9	20	0	0	0.6743241734919165
2030	9	21	0	0	0.5554021753863732
2030	9	22	0	0	2.1818268113209114
2030	9	23	0	0	1.7308431063650125
2030	9	24	0	0	0.8006548483615378
2030	9	25	0	0	2.1973712786124153
2030	9	26	0	0	2.1977149021716973
2030	9	27	0	0	2.5004024793611506
2030	9	28	0	0	2.0317178027583878
2030	9	29	0	0	1.8911764632664159
2030	9	30	0	0	1.7802690872998328
2030	10	1	0	0	1.9604720611542048
2030	10	2	0	0	1.8157588957826174
2030	10	3	0	0	1.958434358901834
2030	10	4	0	0	2.0159373397186564
2030	10	5	0	0	1.910909421316733
2030	10	6	0	0	1.4738219408009685
2030	10	7	0	0	0.7982836013224898
2030	10	8	0	0	1.714029322729049
2030	10	9	0	0	1.7888230641846201
2030	10	10	0	0	1.356453922490563
2030	10	11	0	0	1.5924328283357454
2030	10	12	0	0	1.3873915510717836
2030	10	13	0	0	1.2322548744267778
2030	10	14	0	0	1.3802634155290663
2030	10	15	0	0	1.3646804318499097
2030	10	16	0	0	1.3375126088077698
2030	10	17	0	0	1.3537993988252088
2030	10	18	0	0	1.1756027922374634
2030	10	19	0	0	0.5715972950772403
2030	10	20	0	0	0.9703779684401276
2030	10	21	0	0	0.5704100988319502
2030	10	22	0	0	1.274298096913647
2030	10	23	0	0	1.0840743299497175
2030	10	24	0	0	0.08218882793654976
2030	10	25	0	0	0.9201033775434813
2030	10	26	0	0	1.1290162082989834
2030	10	27	0	0	1.0930062573923058
2030	10	28	0	0	0.8831896277019443
2030	10	29	0	0	1.0654885776457619
2030	10	30	0	0	0.8660633726977582
2030	10	31	0	0	0.9238962948405464
2030	11	1	0	0	0.84969530767072
2030	11	2	0	0	1.0133652232111523
2030	11	3	0	0	0.9156197319431086
2030	11	4	0	0	1.0061355225125213
2030	11	5	0	0	0.8819392951727052
2030	11	6	0	0	0.7556518834257403
2030	11	7	0	0	0.6687265758043783
2030	11	8	0	0	0.8283955161865499
2030	11	9	0	0	0.22834468728250518
2030	11	10	0	0	0.2314298769497027
2030	11	11	0	0	0.5728752693993255
2030	11	12	0	0	0.23571118277442685
2030	11	13	0	0	0.22474644552508938
2030	11	14	0	0	0.8170834285905253
2030	11	15	0	0	0.6470346568686999
2030	11	16	0	0	0.19814221509560243
2030	11	17	0	0	0.3339213769272376
2030	11	18	0	0	0.6185044861385882
2030	11	19	0	0	0.11263743950831825
2030	11	20	0	0	0.6745274054724857
2030	11	21	0	0	0.16165761112519164
2030	11	22	0	0	0.6660021947924246
2030	11	23	0	0	0.3390702159288494
2030	11	24	0	0	0.147864645906367
2030	11	25	0	0	0.09631107506001307
2030	11	26	0	0	0.27635619891946883
2030	11	27	0	0	0.1728650083711723
2030	11	28	0	0	0.14100324078976914
2030	11	29	0	0	0.3059344556094425
2030	11	30	0	0	0.0540792535837382
2030	12	1	0	0	0.052124354353845916
2030	12	2	0	0	0.049449300286715875
2030	12	3	0	0	0.8203405765701233
2030	12	4	0	0	0.267209732878611
2030	12	5	0	0	0.16991019375104435
2030	12	6	0	0	0.5546498070921742
2030	12	7	0	0	0.10627970806480751
2030	12	8	0	0	0.038740185992269485
2030	12	9	0	0	0.04155815478296277
2030	12	10	0	0	0.08881983360677567
2030	12	11	0	0	0.07285617110962998
2030	12	12	0	0	0.3028070245259981
2030	12	13	0	0	0.15674760663009946
2030	12	14	0	0	0.4598780776587012
2030	12	15	0	0	0.46518043498154776
2030	12	16	0	0	0.16371450377223667
2030	12	17	0	0	0.03667289817437301
2030	12	18	0	0	0.40224479846670985
2030	12	19	0	0	0.3688770816762669
2030	12	20	0	0	0.047657487342656735
2030	12	21	0	0	0.4143517971399384
2030	12	22	0	0	0.36948512070631917
2030	12	23	0	0	0.1836288046131643
2030	12	24	0	0	0.46471225269318733
2030	12	25	0	0	0.4932742177302265
2030	12	26	0	0	0.20442369429216922
2030	12	27	0	0	0.1658563261485211
2030	12	28	0	0	0.05053978276704451
2030	12	29	0	0	0.1452643659936901
2030	12	30	0	0	0.1106014103075415
2030	12	31	0	0	0.1636784357106544
2031	1	1	0	0	0.21404700528164752
2031	1	2	0	0	0.2595658898579367
2031	1	3	0	0	0.3812807010831289
2031	1	4	0	0	0.2974369065579719
2031	1	5	0	0	0.14356306872784846
2031	1	6	0	0	0.5974166405001115
2031	1	7	0	0	0.5903990354285746
2031	1	8	0	0	0.15810588218825616
2031	1	9	0	0	0.27703401958166934
2031	1	10	0	0	0.5188306913061475
2031	1	11	0	0	0.121039996040575
2031	1	12	0	0	0.3023811244414133
2031	1	13	0	0	0.12495569965768642
2031	1	14	0	0	0.05163661002117688
2031	1	15	0	0	0.16825226918335529
2031	1	16	0	0	0.11540280359461075
2031	1	17	0	0	0.07277979185500938
2031	1	18	0	0	0.15168735157644256
2031	1	19	0	0	0.22087950470488554
2031	1	20	0	0	0.12934868299400057
2031	1	21	0	0	0.05419640197047595
2031	1	22	0	0	0.31480118943904895
2031	1	23	0	0	0.8854898996687435
2031	1	24	0	0	0.1307268829603772
2031	1	25	0	0	0.5223218449768815
2031	1	26	0	0	0.15551475167758277
2031	1	27	0	0	0.09333979880420085
2031	1	28	0	0	0.17204344963943416
2031	1	29	0	0	0.2182972641292341
2031	1	30	0	0	0.12684382697517627
2031	1	31	0	0	0.9365324551844272
2031	2	1	0	0	0.3125744230529548
2031	2	2	0	0	0.18988705478341253
2031	2	3	0	0	0.20585083261802364
2031	2	4	0	0	0.22852954213131035
2031	2	5	0	0	0.7652415043911942
2031	2	6	0	0	0.6725785830935492
2031	2	7	0	0	0.35998198898736833
2031	2	8	0	0	1.1112967796625992
2031	2	9	0	0	0.1261934985313821
2031	2	10	0	0	0.26590015735354505
2031	2	11	0	0	0.18860819044119936
2031	2	12	0	0	0.109423157097659
2031	2	13	0	0	0.7143626453815712
2031	2	14	0	0	0.42795366883138336
2031	2	15	0	0	0.4861835439176903
2031	2	16	0	0	0.4609298303769178
2031	2	17	0	0	0.607032849481541
2031	2	18	0	0	0.41615522125030097
2031	2	19	0	0	0.9006975246001288
2031	2	20	0	0	0.8953888009401895
2031	2	21	0	0	0.6463823047795757
2031	2	22	0	0	0.8462018642705128
2031	2	23	0	0	0.42156973701635364
2031	2	24	0	0	0.2170479791248906
2031	2	25	0	0	1.5818152148376787
2031	2	26	0	0	1.718181286822154
2031	2	27	0	0	1.7512475242345735
2031	2	28	0	0	1.1289501536466444
2031	3	1	0	0	0.6611823509056671
2031	3	2	0	0	0.10604146642589282
2031	3	3	0	0	0.8349669659746588
2031	3	4	0	0	0.16447974915045907
2031	3	5	0	0	0.8441533628449284
2031	3	6	0	0	0.6231114327477614
2031	3	7	0	0	1.3366618769498233
2031	3	8	0	0	0.7995599298107379
2031	3	9	0	0	0.3380925274749916
2031	3	10	0	0	1.6626176578282443
2031	3	11	0	0	0.708036837616207
2031	3	12	0	0	1.002059587883851
2031	3	13	0	0	0.679090467948717
2031	3	14	0	0	0.6274984958077549
2031	3	15	0	0	1.7968469638255786
2031	3	16	0	0	0.8124732954892466
2031	3	17	0	0	1.3933497934920822
2031	3	18	0	0	1.8490421507139536
2031	3	19	0	0	2.251823108279462
2031	3	20	0	0	1.0600712222871254
2031	3	21	0	0	1.1496682810611143
2031	3	22	0	0	0.7722135569728926
2031	3	23	0	0	1.3962071008583974
2031	3	24	0	0	1.2944789259608687
2031	3	25	0	0	0.9341218010829719
2031	3	26	0	0	0.9733385928665712
2031	3	27	0	0	0.9132775092456602
2031	3	28	0	0	1.0270188980320956
2031	3	29	0	0	2.7514239919124504
2031	3	30	0	0	2.9074463684010436
2031	3	31	0	0	3.0522251370636075
2031	4	1	0	0	0.9094097952037986
2031	4	2	0	0	1.1328152338935396
2031	4	3	0	0	1.7843004891292316
2031	4	4	0	0	2.996525379504073
2031	4	5	0	0	2.9463450050690803
2031	4	6	0	0	2.7360745430652003
2031	4	7	0	0	2.8467533082880174
2031	4	8	0	0	0.8682351069203786
2031	4	9	0	0	1.2759758798023009
2031	4	10	0	0	3.287989820760729
2031	4	11	0	0	3.407738992822045
2031	4	12	0	0	3.2160853456094927
2031	4	13	0	0	2.272575521880147
2031	4	14	0	0	2.4598985131161757
2031	4	15	0	0	3.6894066461008093
2031	4	16	0	0	0.7267239021450125
2031	4	17	0	0	0.5374573309959396
2031	4	18	0	0	3.2543319862482356
2031	4	19	0	0	3.2427898589055912
2031	4	20	0	0	3.2690893814342146
2031	4	21	0	0	3.6730492255302076
2031	4	22	0	0	3.64917195723921
2031	4	23	0	0	3.4937575659032722
2031	4	24	0	0	1.2455820531516013
2031	4	25	0	0	2.29853659423983
2031	4	26	0	0	1.763942103878133
2031	4	27	0	0	2.3179077151923533
2031	4	28	0	0	1.880506411938075
2031	4	29	0	0	1.0395794478903844
2031	4	30	0	0	3.0711563893660165
2031	5	1	0	0	2.3819145084234186
2031	5	2	0	0	3.965901049230597
2031	5	3	0	0	4.076011373399262
2031	5	4	0	0	2.258794054964808
2031	5	5	0	0	1.9211092472477311
2031	5	6	0	0	3.948323303499116
2031	5	7	0	0	2.8585475927243342
2031	5	8	0	0	4.1081779858132235
2031	5	9	0	0	4.168313884715166
2031	5	10	0	0	3.9869918212832443
2031	5	11	0	0	3.8566616621710685
2031	5	12	0	0	3.52047412245572
2031	5	13	0	0	2.895991509798476
2031	5	14	0	0	1.8674610747260536
2031	5	15	0	0	2.877980157923842
2031	5	16	0	0	2.72643102675954
2031	5	17	0	0	2.2254361074732767
2031	5	18	0	0	3.3232195413888994
2031	5	19	0	0	2.4085006080671896
2031	5	20	0	0	2.1249637058578
2031	5	21	0	0	2.941426516872696
2031	5	22	0	0	1.6393745385625098
2031	5	23	0	0	2.686885019816805
2031	5	24	0	0	1.4626277811626016
2031	5	25	0	0	1.2518203112487625
2031	5	26	0	0	2.81768050186496
2031	5	27	0	0	3.626348139472451
2031	5	28	0	0	1.479574795337239
2031	5	29	0	0	4.3341578251990525
2031	5	30	0	0	1.634983991955457
2031	5	31	0	0	4.266203606646635
2031	6	1	0	0	4.177582773886854
2031	6	2	0	0	4.525807506930574
2031	6	3	0	0	5.333745494483278
2031	6	4	0	0	1.1722832407337576
2031	6	5	0	0	4.833446436382172
2031	6	6	0	0	5.049837910923216
2031	6	7	0	0	4.725937914443447
2031	6	8	0	0	2.4792560093102494
2031	6	9	0	0	3.586892650580505
2031	6	10	0	0	4.996766702550496
2031	6	11	0	0	3.5290215957858164
2031	6	12	0	0	3.3254024746438575
2031	6	13	0	0	2.7148029523179456
2031	6	14	0	0	2.4525113741089086
2031	6	15	0	0	5.423521913770506
2031	6	16	0	0	5.334622484151349
2031	6	17	0	0	5.347442493665081
2031	6	18	0	0	5.4042471186436005
2031	6	19	0	0	5.2944534295976275
2031	6	20	0	0	5.333409030601996
2031	6	21	0	0	5.289993117471877
2031	6	22	0	0	5.558726236237841
2031	6	23	0	0	5.607709165536918
2031	6	24	0	0	5.4084822855758485
2031	6	25	0	0	2.7835826165568043
2031	6	26	0	0	3.800298020370689
2031	6	27	0	0	5.16321963342385
2031	6	28	0	0	5.636587938444488
2031	6	29	0	0	5.666365040134393
2031	6	30	0	0	6.067868696779988
2031	7	1	0	0	6.241609600949415
2031	7	2	0	0	4.380373639431481
2031	7	3	0	0	5.3202570430879454
2031	7	4	0	0	5.152167893513063
2031	7	5	0	0	5.75463318171079
2031	7	6	0	0	4.802764440438298
2031	7	7	0	0	4.676926434146571
2031	7	8	0	0	4.486640336492662
2031	7	9	0	0	1.4764899663767574
2031	7	10	0	0	4.0221096386637445
2031	7	11	0	0	3.791471342416714
2031	7	12	0	0	3.1405246202221595
2031	7	13	0	0	4.6001922364520755
2031	7	14	0	0	1.3771876510183336
2031	7	15	0	0	2.958947104472313
2031	7	16	0	0	3.875644278185404
2031	7	17	0	0	4.0340627134966605
2031	7	18	0	0	4.67591795036105
2031	7	19	0	0	3.623164481591963
2031	7	20	0	0	5.21229058217576
2031	7	21	0	0	5.25687002522012
2031	7	22	0	0	5.279136591164261
2031	7	23	0	0	3.903577083661511
2031	7	24	0	0	4.526006155982248
2031	7	25	0	0	3.2376347431498864
2031	7	26	0	0	2.561003712324797
2031	7	27	0	0	3.6747274857921814
2031	7	28	0	0	4.102957197534645
2031	7	29	0	0	4.817513000513268
2031	7	30	0	0	4.063620190866679
2031	7	31	0	0	3.5808278335590082
2031	8	1	0	0	1.1917431886714507
2031	8	2	0	0	4.547524409354105
2031	8	3	0	0	4.933262597434215
2031	8	4	0	0	5.131941492519529
2031	8	5	0	0	4.685101914158967
2031	8	6	0	0	4.911705740434155
2031	8	7	0	0	4.748020800343809
2031	8	8	0	0	4.505411160679886
2031	8	9	0	0	2.489184584197131
2031	8	10	0	0	4.867723818243876
2031	8	11	0	0	5.4280014945815145
2031	8	12	0	0	2.351190167956194
2031	8	13	0	0	4.061979853764436
2031	8	14	0	0	4.30612132556798
2031	8	15	0	0	2.6266997990068184
2031	8	16	0	0	3.7663186728878966
2031	8	17	0	0	4.2937545140175475
2031	8	18	0	0	4.329457276802571
2031	8	19	0	0	3.9048567819104267
2031	8	20	0	0	2.288420988954954
2031	8	21	0	0	2.5242873535892003
2031	8	22	0	0	1.341063706215148
2031	8	23	0	0	4.014588018640106
2031	8	24	0	0	2.710876786561999
2031	8	25	0	0	4.0739618596549025
2031	8	26	0	0	4.002896659038666
2031	8	27	0	0	3.820423690627928
2031	8	28	0	0	3.665274246646756
2031	8	29	0	0	3.840888649526225
2031	8	30	0	0	3.883213747518338
2031	8	31	0	0	3.9859003402475373
2031	9	1	0	0	3.401141333964607
2031	9	2	0	0	3.6385743488458786
2031	9	3	0	0	2.693198550109647
2031	9	4	0	0	1.1699904205067617
2031	9	5	0	0	1.6188061227417907
2031	9	6	0	0	2.0403200364534233
2031	9	7	0	0	2.2177931066445877
2031	9	8	0	0	1.3845841312927174
2031	9	9	0	0	1.4366909981369016
2031	9	10	0	0	2.970487893156258
2031	9	11	0	0	2.921925889582829
2031	9	12	0	0	2.9692448127690216
2031	9	13	0	0	2.0630594592710363
2031	9	14	0	0	2.536186915910485
2031	9	15	0	0	2.5848064775075112
2031	9	16	0	0	2.6030270525821657
2031	9	17	0	0	2.434965458627671
2031	9	18	0	0	2.448388553190671
2031	9	19	0	0	2.185429135797022
2031	9	20	0	0	1.4300288035701096
2031	9	21	0	0	2.2005437906989056
2031	9	22	0	0	2.0796202909686494
2031	9	23	0	0	1.8079713125536174
2031	9	24	0	0	1.4561041264777659
2031	9	25	0	0	0.8559088976212199
2031	9	26	0	0	0.17919625059993277
2031	9	27	0	0	1.7862821196841119
2031	9	28	0	0	1.8255496109542162
2031	9	29	0	0	2.1797686701439325
2031	9	30	0	0	2.1199720887315454
2031	10	1	0	0	1.81317460905105
2031	10	2	0	0	1.45685802047318
2031	10	3	0	0	1.8994014464175706
2031	10	4	0	0	2.0560714848911563
2031	10	5	0	0	2.0444767321604385
2031	10	6	0	0	2.0215824797718454
2031	10	7	0	0	2.0485006721276315
2031	10	8	0	0	2.0431535627976727
2031	10	9	0	0	1.640449997930567
2031	10	10	0	0	1.29900819290555
2031	10	11	0	0	1.027580044148104
2031	10	12	0	0	0.5531202441083681
2031	10	13	0	0	1.5138449055699583
2031	10	14	0	0	0.37407840327154157
2031	10	15	0	0	1.4316963765666118
2031	10	16	0	0	1.2038933706526653
2031	10	17	0	0	1.2993858351670224
2031	10	18	0	0	1.283022306288278
2031	10	19	0	0	0.940064045135648
2031	10	20	0	0	0.5893940446632475
2031	10	21	0	0	1.121116594967706
2031	10	22	0	0	1.2343646422772454
2031	10	23	0	0	1.4484913626949665
2031	10	24	0	0	1.50174355799331
2031	10	25	0	0	0.41482560288368997
2031	10	26	0	0	1.2130681098120883
2031	10	27	0	0	1.0080068251287235
2031	10	28	0	0	1.260047663799474
2031	10	29	0	0	1.2159977910596718
2031	10	30	0	0	1.150134700156019
2031	10	31	0	0	1.0165573373439418
2031	11	1	0	0	1.0677676725297607
2031	11	2	0	0	0.6766321144300582
2031	11	3	0	0	0.3648028860669258
2031	11	4	0	0	0.786859500279181
2031	11	5	0	0	0.2604081910683818
2031	11	6	0	0	0.5726569074573249
2031	11	7	0	0	0.38090087004988815
2031	11	8	0	0	0.8326239956732507
2031	11	9	0	0	0.4330135961484127
2031	11	10	0	0	0.3174014222675959
2031	11	11	0	0	0.29388242202349346
2031	11	12	0	0	0.30193354752186513
2031	11	13	0	0	0.6714582928162891
2031	11	14	0	0	0.506367682122646
2031	11	15	0	0	0.4463581879034894
2031	11	16	0	0	0.10028424143070294
2031	11	17	0	0	0.1969989196559548
2031	11	18	0	0	0.04355852045744138
2031	11	19	0	0	0.5928679189720536
2031	11	20	0	0	0.4423485687803646
2031	11	21	0	0	0.07108382294206991
2031	11	22	0	0	0.04552334626893189
2031	11	23	0	0	0.0937939510305529
2031	11	24	0	0	0.6088668609659045
2031	11	25	0	0	0.178943780793831
2031	11	26	0	0	0.22987621845381198
2031	11	27	0	0	0.20913706757343514
2031	11	28	0	0	0.13723371349992144
2031	11	29	0	0	0.23836241880109105
2031	11	30	0	0	0.47094363368444186
2031	12	1	0	0	0.09948258473536495
2031	12	2	0	0	0.093332838220333
2031	12	3	0	0	0.3740939772081735
2031	12	4	0	0	0.04954035336754482
2031	12	5	0	0	0.16086115618683305
2031	12	6	0	0	0.24861238214698148
2031	12	7	0	0	0.04076846961442524
2031	12	8	0	0	0.49311474025268964
2031	12	9	0	0	0.029319302841510676
