c1;c2;c3;c4;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;r_rank;r_lin;n_5m
53.62468;20.198702;20.198702;20.198702;1.2117814;0.0;0;-34.22522111409867;-19.581775786538373;34.5758570541319;19.581775786538373;-1.1004865118966383;0.20179252118611385;0.18967942390624518;0.02564102564102564
62.182983;35.079887;26.507484;2.5662436;1.0875063;0.0;0;-31.578406433869148;-14.869117353555339;32.04081545144043;14.869117353555339;-1.1126529613237561;0.20179252118611385;0.18967942390624518;0.05128205128205128
27.325987;41.010952;35.51112;35.51112;1.1886857;0.0;0;-34.854938948355574;-18.191468901638046;35.13330136739674;18.191468901638046;-1.0744889452152528;0.20179252118611385;0.18967942390624515;0.02564102564102564
5.0614643;69.5964;69.5964;69.5964;1.0035225;0.0;0;-36.23315637134685;-19.587118031873217;36.56143150707499;19.587118031873217;-1.0924430888975747;0.20179252118611385;0.18967942390624515;0.02564102564102564
59.460815;84.553535;10.441986;10.441986;0.8120793;0.0;0;-27.985775837770444;-11.4599375337188;28.898743672510165;11.4599375337188;-1.1545316434212256;0.20179252118611385;0.1896794239062452;0.3076923076923077
29.482573;72.09461;18.322876;18.322876;1.1047788;0.0;0;-30.066965832680296;-12.777002088277811;30.537159925914896;12.777002088277811;-1.1207817617936855;0.20179252118611385;0.18967942390624515;0.20512820512820512
66.36547;17.407017;17.407017;17.407017;1.0507375;0.0;0;-34.45461735254171;-18.900567279607344;34.74884448080991;18.900567279607344;-1.0801956526006014;0.20179252118611385;0.18967942390624515;0.02564102564102564
83.62615;36.628048;28.21707;28.21707;0.992675;0.0;0;-34.567123812084354;-17.484152045698295;34.854627556777174;17.484152045698295;-1.0777771788577106;0.20179252118611385;0.18967942390624515;0.02564102564102564
1.8258728;15.849787;15.849787;15.849787;0.88749546;0.0;0;-34.47610325395981;-19.39534473273804;34.83730762442503;19.39534473273804;-1.1042880905536892;0.20179252118611385;0.18967942390624515;0.02564102564102564
59.57542;68.67555;68.67555;43.418365;1.1421015;0.0;0;-36.249442435011034;-18.518640838221813;36.44116225071833;18.518640838221813;-1.0433226643048619;0.20179252118611385;0.18967942390624515;0.05128205128205128
23.13574;24.824707;24.824707;24.824707;1.160205;0.0;0;-34.8119042168006;-19.586758010995652;35.15073873220193;19.586758010995652;-1.096241411898863;0.20179252118611385;0.18967942390624515;0.02564102564102564
87.390114;52.543438;52.543438;52.543438;0.9320928;0.0;0;-36.03695550733147;-19.589908646807146;36.36492419841938;19.589908646807146;-1.0923328574482245;0.20179252118611385;0.1896794239062452;0.02564102564102564
25.373915;79.18507;43.347748;11.058893;1.2138833;0.0;0;-31.679810176144745;-14.425368890323995;32.14739391501915;14.425368890323995;-1.1157386078118856;0.20179252118611385;0.18967942390624515;0.07692307692307693
61.080906;67.09722;67.09722;67.09722;0.93487084;0.0;0;-36.312142396097016;-19.588856832242016;36.60461066959281;19.588856832242016;-1.0795629735280883;0.20179252118611385;0.18967942390624515;0.02564102564102564
55.358547;29.844416;4.219429;4.219429;0.8037813;0.0;0;-26.50263855802298;-11.024401226948982;27.36082243395611;11.024401226948982;-1.173309699977704;0.20179252118611385;0.18967942390624523;0.3333333333333333
39.62269;33.293346;31.296005;31.296005;0.8332642;0.0;0;-35.71697289877178;-18.859530685826456;35.97034620811134;18.859530685826456;-1.0655000923565763;0.20179252118611385;0.18967942390624515;0.05128205128205128
67.7653;65.3399;65.3399;60.341095;0.9972577;0.0;0;-36.064094898276075;-19.58538360996178;36.36820302137379;19.58538360996178;-1.083749953241173;0.20179252118611385;0.18967942390624515;0.02564102564102564
72.579704;54.95128;32.971214;2.7675202;0.7899315;0.0;0;-31.44177837391756;-14.363905085875757;31.978425165664586;14.363905085875757;-1.127236815982864;0.20179252118611385;0.18967942390624518;0.10256410256410256
56.69811;9.648385;7.862743;7.862743;1.1092063;0.0;0;-30.648663211132014;-15.678174033945453;31.0070066901291;15.678174033945453;-1.1032589969701723;0.20179252118611385;0.18967942390624515;0.02564102564102564
75.84464;87.40042;34.507893;13.0821295;1.147548;0.0;0;-30.74025922253468;-13.69444125508727;31.2432426030456;13.69444125508727;-1.121618252822729;0.20179252118611385;0.18967942390624515;0.1282051282051282
98.34187;51.266197;51.266197;51.266197;1.0247341;0.0;0;-36.170489946750344;-19.586862470870045;36.42455759180738;19.586862470870045;-1.0657498524189941;0.20179252118611385;0.18967942390624515;0.05128205128205128
41.933044;47.341366;12.207267;12.207267;1.1966742;0.0;0;-29.19760026088743;-12.53060698332709;29.713844178911224;12.53060698332709;-1.1380367826050695;0.20179252118611385;0.18967942390624515;0.23076923076923078
51.463158;19.85195;19.85195;19.85195;1.2271433;0.0;0;-36.10476852720043;-19.54895599987819;36.20746641697654;19.54895599987819;-1.0113005153389065;0.20179252118611385;0.18967942390624515;0.07692307692307693
1.2568631;37.705612;37.705612;37.705612;0.9737905;0.0;0;-35.86568810333994;-19.588356487756982;36.162013607378555;19.588356487756982;-1.0809504610458676;0.20179252118611385;0.18967942390624515;0.02564102564102564
79.6049;33.289158;33.289158;33.289158;0.7945636;0.0;0;-35.812320989787025;-19.59191165394398;36.092797344724936;19.59191165394398;-1.0752493508061411;0.20179252118611385;0.1896794239062452;0.02564102564102564
52.027805;27.08086;24.430962;24.430962;0.86563206;0.0;0;-35.09602810760119;-18.381340385487135;35.379560061006096;18.381340385487135;-1.076348482601671;0.20179252118611385;0.18967942390624523;0.02564102564102564
40.802063;56.744984;56.744984;8.367442;1.0788081;0.0;0;-34.31537123527496;-17.992611928272822;34.5759721169723;17.992611928272822;-1.0610783074094488;0.20179252118611385;0.18967942390624515;0.05128205128205128
9.416256;46.232914;21.452106;21.452106;0.9528922;0.0;0;-32.24127300881761;-15.805018926616526;32.617431670306885;15.805018926616526;-1.109667310671024;0.20179252118611385;0.18967942390624515;0.07692307692307693
88.96674;88.920876;88.920876;32.92536;1.0925047;0.0;0;-32.47601932597762;-17.27378447227852;33.633677218856874;17.31230275156068;-1.3718937154552777;0.2991688517571227;0.21736639257125795;0.10256410256410256
39.506775;94.13499;70.6675;31.291649;1.0833676;0.0;0;-37.151286545815786;-26.928085957495938;37.151286545815786;26.928085957495938;-1.0;;;0.05128205128205128
68.26134;21.955149;5.4814453;5.4814453;1.0526841;0.0;0;-26.94855022624102;-11.528989342603438;27.537360448655427;11.528989342603438;-1.1617504196851531;0.20179252118611385;0.18967942390624515;0.23076923076923078
14.945922;10.019542;10.019542;10.019542;0.8289163;0.0;0;-33.46848800906188;-18.3209570966616;33.7990476751882;18.3209570966616;-1.093264859174531;0.20179252118611385;0.1896794239062452;0.02564102564102564
96.15535;78.535904;50.64829;50.64829;0.8929576;0.0;0;-34.763074443922655;-16.34900171322039;34.98644376010476;16.34900171322039;-1.0547073317146167;0.20179252118611385;0.18967942390624515;0.05128205128205128
17.852392;99.48619;45.270363;34.94974;0.9389308;0.0;0;-32.29256609925345;-14.881453686489039;32.7492149899355;14.881453686489039;-1.1386205161038876;0.20179252118611385;0.18967942390624515;0.10256410256410256
19.962204;86.361374;42.056915;26.007938;1.162209;0.0;0;-32.49342860034392;-14.49109724913049;32.82809494388781;14.49109724913049;-1.089947285694222;0.20179252118611385;0.18967942390624523;0.10256410256410256
85.8997;2.3795033;2.3795033;2.3795033;1.0911114;0.0;0;-27.962275167727512;-21.54061920824074;28.066247969116578;21.54061920824074;-1.0;;;0.07692307692307693
91.25915;25.133842;25.133842;25.133842;1.0724671;0.0;0;-35.97562883617309;-18.97070609918805;36.1588914678873;18.97070609918805;-1.0402805238116513;0.20179252118611385;0.18967942390624515;0.05128205128205128
21.22262;4.3437943;4.3437943;4.3437943;1.0860686;0.0;0;-26.03643308690234;-15.924966469889966;26.62377741086723;15.924966469889966;-1.1856330760993627;0.20179252118611385;0.18967942390624515;0.10256410256410256
46.98539;82.07973;27.301752;27.301752;1.0016011;0.0;0;-31.593651683917997;-13.604318526386862;31.954426772418117;13.604318526386862;-1.0976967801128603;0.20179252118611385;0.18967942390624518;0.15384615384615385
73.35216;58.144882;58.144882;58.144882;0.76981586;0.0;0;-36.27256254200063;-19.59040771566299;36.57509682868928;19.59040771566299;-1.0831838272737633;0.20179252118611385;0.1896794239062452;0.02564102564102564
87.83779;51.376717;51.376717;9.00153;0.85056037;0.0;0;-33.018644817466125;-18.066658522970556;33.40570488491675;18.066658522970556;-1.1118651773986887;0.20179252118611385;0.18967942390624515;0.05128205128205128
37.91148;55.449444;55.449444;55.449444;0.8201511;0.0;0;-35.405286124176364;-19.204441691653756;35.860080153555394;19.204441691653756;-1.137953302444608;0.20179252118611385;0.18967942390624515;0.05128205128205128
51.70678;25.252602;25.252602;25.252602;0.78199834;0.0;0;-35.650065349355124;-19.587786915854366;35.93776852229678;19.587786915854366;-1.0778489153543716;0.20179252118611385;0.18967942390624515;0.02564102564102564
74.174225;60.16782;39.108345;37.33552;0.9097383;0.0;0;-34.723674509781844;-15.322944385253237;35.159363368331775;15.322944385253237;-1.1310809659959156;0.20179252118611385;0.1896794239062452;0.07692307692307693
73.11629;3.0763912;3.0763912;3.0763912;1.1438651;0.0;0;-20.485319190114243;-15.781499727472067;21.909312681201328;15.9327126623771;-1.4505458134802558;0.391604626958819;0.24697332997420088;0.1794871794871795
78.29818;64.60471;30.00798;30.00798;0.8075659;0.0;0;-32.63791253771917;-15.083990015982778;33.088663640561464;15.083990015982778;-1.1364990180706886;0.20179252118611385;0.18967942390624515;0.07692307692307693
56.99768;73.44604;20.813236;20.813236;0.80571127;0.0;0;-30.770057475747972;-14.038572908691577;31.192937224621964;14.038572908691577;-1.110746041859985;0.20179252118611385;0.18967942390624515;0.1794871794871795
10.470464;67.30589;54.58746;54.58746;0.812132;0.0;0;-34.955407886913186;-17.144899181756955;35.515880636285694;17.144899181756955;-1.1759670802725373;0.20179252118611385;0.18967942390624515;0.07692307692307693
90.39829;33.21843;26.76841;9.659083;0.8849108;0.0;0;-25.22035449650451;-14.787143429289642;28.671835479085356;16.129130267487483;-2.168227031254544;0.5222242848235995;0.3321044022281902;0.15384615384615385
86.5586;82.62803;3.332984;3.332984;0.85110354;0.0;0;-25.56533712089217;-10.127866791135943;27.516901424577792;10.516735716322188;-0.18091285937452758;0.3394110335863994;0.21692442032456657;0.2564102564102564
79.81176;71.55724;5.1670585;4.982378;0.75698054;0.0;0;-26.482116332749754;-10.639069357604768;27.92635335222747;11.07769334681376;-1.1787059503572512;0.20179252118611385;0.18967942390624515;0.3333333333333333
9.995249;12.8384495;12.8384495;12.8384495;0.8882512;0.0;0;-33.894175968696636;-19.194719432650942;34.251137345887784;19.194719432650942;-1.1027618400118977;0.20179252118611385;0.18967942390624515;0.02564102564102564
20.447693;19.52247;19.52247;19.52247;1.2481472;0.0;0;-33.91271753912372;-18.778652480148423;34.333476111680994;18.778652480148423;-1.1257103807478424;0.20179252118611385;0.18967942390624515;0.02564102564102564
74.3626;63.71447;45.474293;23.227898;0.9182432;0.0;0;-32.50606934469482;-15.951301957091857;33.13173916892371;15.951301957091857;-1.1994191727919576;0.20179252118611385;0.1896794239062452;0.07692307692307693
2.3237782;28.948719;14.714642;14.714642;0.8556295;0.0;0;-32.018705226279266;-15.693311584360174;32.400639703576694;15.693311584360174;-1.1117449340460939;0.20179252118611385;0.18967942390624515;0.07692307692307693
97.92267;11.9521;11.9521;10.001306;0.997857;0.0;0;-32.76085441506626;-18.39595922964719;33.15031415758423;18.39595922964719;-1.1144518532840215;0.20179252118611385;0.18967942390624515;0.02564102564102564
37.720695;15.505349;15.505349;15.505349;0.8646842;0.0;0;-34.331697367932534;-19.590879325177752;34.662005066018025;19.590879325177752;-1.0931742235468072;0.20179252118611385;0.18967942390624515;0.02564102564102564
71.93406;16.570063;16.570063;16.570063;1.0298226;0.0;0;-34.35282834796737;-19.030898807591655;34.662084391982205;19.030898807591655;-1.0856017160372387;0.20179252118611385;0.18967942390624523;0.02564102564102564
88.75823;47.784313;47.784313;47.784313;0.95032793;0.0;0;-36.097416982935286;-19.58832702439352;36.37269396670918;19.58832702439352;-1.073379080800168;0.20179252118611385;0.18967942390624518;0.02564102564102564
39.469044;60.74247;23.27093;23.27093;1.1984206;0.0;0;-31.723027313860275;-13.608409972703896;32.05005629611173;13.608409972703896;-1.0919948340227514;0.20179252118611385;0.1896794239062452;0.10256410256410256
31.920057;17.648464;17.648464;17.648464;1.2139596;0.0;0;-33.90590957037829;-19.135995674189786;34.2593693474309;19.135995674189786;-1.1015022765944305;0.20179252118611385;0.18967942390624515;0.02564102564102564
60.878025;71.25253;33.544773;33.544773;1.1065307;0.0;0;-32.59296824938181;-15.865944110971299;32.976832044353365;15.865944110971299;-1.1124389304668303;0.20179252118611385;0.18967942390624515;0.07692307692307693
58.103127;28.10845;28.10845;28.10845;0.8578471;0.0;0;-35.636059072669916;-19.58793814875895;35.934029893060284;19.58793814875895;-1.0815422991212733;0.20179252118611385;0.18967942390624515;0.02564102564102564
40.919907;31.162699;10.59053;3.2081995;0.98694927;0.0;0;-27.87268558731922;-11.891340193534461;28.531180815823635;11.891340193534461;-1.1637761934045534;0.20179252118611385;0.18967942390624523;0.15384615384615385
60.181458;22.357628;22.357628;22.357628;0.9027116;0.0;0;-35.34287063992431;-19.22502306144881;35.61102380517858;19.22502306144881;-1.0708165662796647;0.20179252118611385;0.18967942390624515;0.02564102564102564
93.53878;78.52276;76.736015;28.833652;1.1491387;0.0;0;-34.63044444871531;-18.931492955280845;34.86436499620355;18.931492955280845;-1.0585027236601958;0.20179252118611385;0.18967942390624518;0.05128205128205128
46.76935;95.98179;86.137764;82.42029;0.76458704;0.0;0;-36.051362364473924;-18.770398231850123;36.30750070890877;18.770398231850123;-1.0664947053666982;0.20179252118611385;0.18967942390624515;0.05128205128205128
19.682251;49.25506;49.25506;49.25506;1.0812459;0.0;0;-35.17384480812565;-18.99217800049314;35.62587756623402;18.99217800049314;-1.136960043322885;0.20179252118611385;0.1896794239062452;0.05128205128205128
37.726826;4.2126436;4.2126436;4.2126436;0.9116134;0.0;0;-27.729308779754046;-15.964640676672047;28.253207943398213;15.964640676672047;-1.16281116617428;0.20179252118611385;0.18967942390624515;0.07692307692307693
39.416756;26.064325;26.064325;26.064325;0.9905023;0.0;0;-36.09865607444274;-19.055642206588317;36.27819058533492;19.055642206588317;-1.0389394784559434;0.20179252118611385;0.18967942390624515;0.05128205128205128
13.119558;15.813449;15.813449;8.895892;0.9114975;0.0;0;-33.410530748997786;-18.094877939736364;33.55667853747554;18.094877939736364;-1.0269299135374526;0.20179252118611385;0.18967942390624515;0.05128205128205128
16.29552;84.2778;37.74502;37.74502;0.93239504;0.0;0;-32.72190550976172;-15.931990670951848;33.10389140342716;15.931990670951848;-1.1117634290694116;0.20179252118611385;0.1896794239062452;0.07692307692307693
68.45936;8.49455;6.0501537;6.0501537;1.0871813;0.0;0;-28.728653724205323;-14.943881985028696;29.171564953491018;14.943881985028696;-1.1336789308137862;0.20179252118611385;0.18967942390624515;0.10256410256410256
33.95438;96.64796;29.170519;29.170519;1.0477471;0.0;0;-31.251988464054445;-13.385063525053965;31.645288724745058;13.385063525053965;-1.1034894629017924;0.20179252118611385;0.18967942390624515;0.1794871794871795
95.49029;58.85549;24.199612;24.199612;0.8720446;0.0;0;-32.308661260621705;-14.693441359535257;32.62560614763537;14.693441359535257;-1.0883674759700739;0.20179252118611385;0.18967942390624515;0.07692307692307693
24.367239;51.7788;51.7788;34.154205;0.7718188;0.0;0;-22.804938492023002;-15.770083345836468;61.068806258097425;37.71495675197207;-14.136174784948754;0.5732852824184431;0.4991993062830398;0.05128205128205128
9.901462;84.73659;46.389996;46.389996;1.178011;0.0;0;-32.42839266912693;-14.259453005111766;33.127754834389584;14.259453005111766;-1.2259271043779054;0.20179252118611385;0.18967942390624515;0.07692307692307693
75.35292;2.7644866;2.7644866;2.7644866;0.99615335;0.0;0;-22.483165413452017;-14.9430252399722;23.109144759060364;14.9430252399722;-1.1995305109776644;0.20179252118611385;0.1896794239062452;0.1282051282051282
88.1048;77.71751;77.71751;77.71751;1.0593652;0.0;0;-36.09106891427604;-19.59279108348025;36.47997951955456;19.59279108348025;-1.1142543226835493;0.20179252118611385;0.18967942390624515;0.02564102564102564
27.818554;11.669238;11.669238;11.669238;0.99424964;0.0;0;-33.19877800629048;-18.87376211480111;33.57698973090895;18.87376211480111;-1.110405819669472;0.20179252118611385;0.18967942390624515;0.02564102564102564
20.21679;84.0794;76.122345;18.215849;1.05947;0.0;0;-34.595778660527536;-16.72652875609279;34.88550776405148;16.72652875609279;-1.0771486642520476;0.20179252118611385;0.1896794239062452;0.02564102564102564
18.584755;52.92233;2.2861845;2.2861845;1.0634862;0.0;0;-24.3212039069652;-9.62268175052472;26.291209532216254;9.663882770969309;-0.3062762993550584;0.3394110335863994;0.21238079753595168;0.28205128205128205
52.20601;6.1223288;6.1223288;6.1223288;0.75752026;0.0;0;-32.00798020465354;-17.347537261165087;32.34763758537517;17.347537261165087;-1.0965374054486468;0.20179252118611385;0.18967942390624515;0.02564102564102564
46.84698;83.32617;16.194891;13.761987;1.0166296;0.0;0;-28.99221581200818;-12.077924042952247;29.575270012155563;12.077924042952247;-1.1387425988459108;0.20179252118611385;0.18967942390624515;0.3076923076923077
25.95139;2.7411385;2.7411385;2.7411385;1.0010539;0.0;0;-21.477555958818577;-13.202132739912827;22.243598482088835;13.85012979453046;-1.229848276336266;0.20179252118611385;0.18967942390624515;0.15384615384615385
4.5268598;13.845686;13.845686;13.845686;0.7979088;0.0;0;-34.508514242228394;-18.966396991010583;34.81942614950129;18.966396991010583;-1.0861973479488414;0.20179252118611385;0.18967942390624515;0.02564102564102564
48.15432;79.78448;47.706818;47.706818;1.1229409;0.0;0;-34.45517936351289;-15.258964667936766;34.68568776924178;15.258964667936766;-1.0572753393886496;0.20179252118611385;0.18967942390624515;0.07692307692307693
95.93364;46.492462;24.540682;24.540682;0.8679297;0.0;0;-41.34167586694407;-21.862147549183817;42.84108708766355;21.862147549183817;-1.0286085683778456;-0.014413751513293844;-0.022836031811189275;0.10256410256410256
65.255394;88.14005;6.63087;0.074831836;0.7772627;0.0;0;-25.64804381144604;-10.055770695940339;27.266329139726796;10.49146492637584;-1.1997880933567704;0.20179252118611385;0.18967942390624515;0.28205128205128205
49.555702;63.546574;63.546574;56.806744;1.1515795;0.0;0;-35.68346058681971;-19.584099063001105;36.06887525716278;19.584099063001105;-1.1129967971008636;0.20179252118611385;0.18967942390624515;0.02564102564102564
11.0781;62.35664;2.3758988;2.3758988;1.1825659;0.0;0;-24.281863212817235;-9.56311854367678;26.345529953044842;9.627269756760995;-0.11063012587678091;0.3394110335863994;0.21694263739845213;0.2564102564102564
25.251104;29.230589;29.230589;29.230589;0.8703474;0.0;0;-35.69308667171021;-19.58683473011658;35.9857775926399;19.58683473011658;-1.0796430622165805;0.20179252118611385;0.1896794239062452;0.02564102564102564
29.484447;13.376716;13.376716;13.376716;1.0937728;0.0;0;-33.549908874869054;-18.03623192520749;33.85971240383866;18.03623192520749;-1.085798652293049;0.20179252118611385;0.18967942390624515;0.02564102564102564
76.482704;96.11763;71.03979;71.03979;0.7524753;0.0;0;-35.07518670745891;-16.98837415652713;35.432760131249054;16.98837415652713;-1.102981999788968;0.20179252118611385;0.1896794239062452;0.02564102564102564
87.67231;10.488721;10.488721;10.488721;1.110575;0.0;0;-32.52752882179261;-18.260649103347504;32.89617718292218;18.260649103347504;-1.1069657744552883;0.20179252118611385;0.18967942390624515;0.02564102564102564
90.16517;52.90577;52.90577;26.77283;0.9824102;0.0;0;-40.70396106687445;-29.959038946745892;40.70396106687445;29.959038946745892;-1.0;;;0.07692307692307693
98.457016;27.264133;27.264133;27.264133;1.1462415;0.0;0;-35.28511193394539;-19.13374208682967;35.54826386735917;19.13374208682967;-1.0690175691299806;0.20179252118611385;0.18967942390624515;0.02564102564102564
98.23685;26.421425;26.421425;26.421425;0.946517;0.0;0;-37.65456590404885;-19.54180785035146;37.72504049876314;19.54180785035146;-1.0;;;0.07692307692307693
95.300385;59.462677;59.462677;5.9253206;0.9255379;0.0;0;-33.96788214354138;-18.11719353529898;34.205476681587946;18.11719353529898;-1.0472340529801778;0.20179252118611385;0.18967942390624515;0.05128205128205128
7.191496;79.79543;42.6769;42.6769;1.1703924;0.0;0;-32.83796058257605;-16.323485405505807;33.193153268844675;16.323485405505807;-1.102125622769874;0.20179252118611385;0.18967942390624515;0.02564102564102564
13.787975;77.72018;61.711746;21.697586;0.76932335;0.0;0;-33.265193097335626;-16.881035450558585;33.68295729323977;16.881035450558585;-1.1246332711004852;0.20179252118611385;0.18967942390624515;0.05128205128205128
30.453608;86.88148;80.28268;15.319264;0.8435825;0.0;0;-34.96350109086373;-17.73750178501072;35.1189638480753;17.73750178501072;-1.024340021572798;0.20179252118611385;0.18967942390624515;0.05128205128205128
55.294296;29.297344;0.11380534;0.11380534;0.95606446;0.0;0;-20.964401755028614;-6.836806860092082;24.038212302312928;7.016401864512943;1.1553825960818265;0.42838291064187395;0.2711558716434234;0.3076923076923077
9.70682;46.580482;46.580482;0.1949272;1.0481691;0.0;0;-32.890534792839325;-17.236443712920874;33.365206155124994;17.236443712920874;-1.118234926923046;0.20179252118611385;0.18967942390624515;0.05128205128205128
84.58124;0.94336396;0.94336396;0.94336396;0.75255626;0.0;0;-2.8656344098384876;-2.3894471998180506;9.457856433323135;8.20499612310752;-3.0196992812972354;0.5778390272162562;0.4460089883186777;0.358974358974359
61.67945;74.68829;71.72337;8.731969;1.0375738;0.0;0;-33.295928789667656;-17.651854274892486;33.62497493789174;17.651854274892486;-1.0816144246169228;0.20179252118611385;0.18967942390624515;0.05128205128205128
54.241016;30.241287;30.241287;30.241287;0.9392463;0.0;0;-35.60210035571418;-19.58792474943425;35.89632534069578;19.58792474943425;-1.0801948816372478;0.20179252118611385;0.18967942390624515;0.02564102564102564
16.539478;56.15374;29.571486;29.571486;1.065001;0.0;0;-32.887790658970374;-16.221208760118202;33.247148473045776;16.221208760118202;-1.1036238642614573;0.20179252118611385;0.18967942390624515;0.02564102564102564
25.333015;16.938335;16.938335;16.938335;1.2034869;0.0;0;-33.795742797831615;-19.113909842359647;34.15659359260389;19.113909842359647;-1.1041609055552577;0.20179252118611385;0.18967942390624515;0.02564102564102564
16.039598;81.94176;55.785976;55.785976;0.970436;0.0;0;-35.270731648342704;-15.80819844631074;35.475318607089015;15.80819844631074;-1.0479511147326825;0.20179252118611385;0.18967942390624515;0.05128205128205128
85.19479;81.72905;81.72905;68.519585;1.0272893;0.0;0;-36.4847697060331;-19.330634121095954;36.71216234504948;19.330634121095954;-1.056154564424865;0.20179252118611385;0.18967942390624515;0.05128205128205128
58.426945;87.74651;87.74651;38.060955;0.98139495;0.0;0;-34.94587355072265;-18.954865942102373;35.21531959113739;18.954865942102373;-1.0712816274491421;0.20179252118611385;0.18967942390624515;0.02564102564102564
73.515594;4.6032405;4.6032405;4.6032405;0.809261;0.0;0;-29.933498760457212;-16.98760707605601;30.3563920277259;16.98760707605601;-1.1264782535087507;0.20179252118611385;0.18967942390624515;0.07692307692307693
29.610327;99.24595;25.792936;25.792936;1.1465565;0.0;0;-30.511074774488716;-13.087380027571442;30.998035743337805;13.087380027571442;-1.1282511111184472;0.20179252118611385;0.18967942390624515;0.23076923076923078
37.13155;24.785463;24.785463;24.785463;1.1925979;0.0;0;-35.44981202969762;-18.935286025931447;35.6475305460461;18.935286025931447;-1.0454804617634634;0.20179252118611385;0.18967942390624515;0.05128205128205128
40.491447;30.950274;30.950274;7.803447;1.1557333;0.0;0;-34.08938980767161;-18.85756994027429;34.10223281375044;18.85756994027429;-1.0;;;0.05128205128205128
76.0039;24.94108;24.94108;24.94108;1.2237983;0.0;0;-31.0068767470079;-17.529250091079945;32.18704905229572;17.71935195183889;-1.3794925151198358;0.2991688517571227;0.22040949774103769;0.10256410256410256
77.23757;26.760595;26.760595;26.760595;0.9840143;0.0;0;-35.5994120185712;-19.01165343361896;35.83225605301815;19.01165343361896;-1.0581154902835703;0.20179252118611385;0.18967942390624523;0.05128205128205128
20.689285;55.27061;12.388553;0.2240551;1.0761609;0.0;0;-26.40875743097064;-10.15649705250621;27.362071014194427;10.939868575225432;-1.199771571250041;0.20179252118611385;0.18967942390624515;0.28205128205128205
94.15447;23.988657;23.988657;23.988657;0.8341708;0.0;0;-35.58333866107907;-19.5320753619024;35.84887056750038;19.5320753619024;-1.069873671145128;0.20179252118611385;0.18967942390624515;0.02564102564102564
12.074327;39.383194;39.383194;39.383194;1.238404;0.0;0;-35.57351987898601;-19.592922816092084;35.860988355935504;19.592922816092084;-1.0777644926692365;0.20179252118611385;0.18967942390624515;0.02564102564102564
89.61325;65.5641;37.6944;37.6944;1.040277;0.0;0;-33.46907410318515;-16.260819737274943;33.84363297662913;16.260819737274943;-1.1090918496195492;0.20179252118611385;0.18967942390624518;0.02564102564102564
10.04856;83.60426;83.60426;15.275097;0.88083154;0.0;0;-35.18119149062481;-17.938591797130528;35.36558787942357;17.938591797130528;-1.0380132017585804;0.20179252118611385;0.1896794239062452;0.05128205128205128
26.461336;69.27722;65.97067;40.466522;1.1526872;0.0;0;-33.587326278400674;-16.732316906534805;34.49102829443161;16.732316906534805;-1.276400243125752;0.2991688517571227;0.1927446560861619;0.10256410256410256
84.64939;59.43634;59.43634;59.43634;1.0432456;0.0;0;-36.12312720595048;-19.589122188475017;36.424471693233215;19.589122188475017;-1.082755843567304;0.20179252118611385;0.18967942390624515;0.02564102564102564
17.957413;14.781379;14.781379;14.781379;1.2248375;0.0;0;-33.3559090017901;-18.43439585009716;33.69612658198761;18.43439585009716;-1.0967389152551352;0.20179252118611385;0.18967942390624518;0.02564102564102564
41.362656;81.613396;45.467236;45.467236;1.1349887;0.0;0;-34.21787279516953;-14.798139148146419;34.45216539870115;14.798139148146419;-1.058636556240433;0.20179252118611385;0.18967942390624515;0.07692307692307693
44.991432;3.737116;3.737116;3.737116;1.1886324;0.0;0;-23.293586641320992;-15.134637462388355;23.94702527612382;15.134637462388355;-1.209407914099281;0.20179252118611385;0.18967942390624515;0.1282051282051282
24.533445;26.426525;26.426525;20.92069;1.023325;0.0;0;-34.5933078114596;-19.577529714141548;34.9329372000801;19.577529714141548;-1.0965273363873125;0.20179252118611385;0.1896794239062452;0.02564102564102564
71.02742;5.715321;5.715321;1.1723487;1.0086542;0.0;0;-22.556445141695285;-14.884271319725627;23.553329360846057;15.636882919496458;-1.299558528572789;0.2991688517571227;0.2100509518739494;0.15384615384615385
85.13495;66.74622;66.74622;28.197855;1.1286632;0.0;0;-36.707922554109366;-19.313616103669744;36.78247367868283;19.313616103669744;-1.001175819666455;0.20179252118611385;0.18967942390624523;0.05128205128205128
87.45877;36.843426;36.843426;24.681211;0.802507;0.0;0;-34.93893293484311;-19.46143735972555;35.31913114191621;19.46143735972555;-1.111120378879635;0.20179252118611385;0.18967942390624518;0.02564102564102564
33.93882;65.20833;21.037827;21.037827;0.7770158;0.0;0;-31.794863394337426;-15.20217071937185;31.942292846004477;15.20217071937185;-1.0182341925776097;0.20179252118611385;0.18967942390624515;0.15384615384615385
53.08973;34.709625;34.709625;34.709625;1.2418511;0.0;0;-36.21693869622742;-19.113609062107372;36.394095341827196;19.113609062107372;-1.038084134608704;0.20179252118611385;0.18967942390624515;0.05128205128205128
24.848156;45.579517;45.579517;17.79067;1.2081478;0.0;0;-34.15433355910378;-18.032519043992522;34.384129927493696;18.032519043992522;-1.057019211861644;0.20179252118611385;0.18967942390624523;0.05128205128205128
24.487202;45.80152;36.361794;36.361794;1.2278305;0.0;0;-34.38592535285574;-16.921014858580406;34.80940528868315;16.921014858580406;-1.1266892845304284;0.20179252118611385;0.1896794239062452;0.05128205128205128
