YYYY	MM	DD	hh	mm	PET
2030	3	31	0	0	1.5346816401191
2030	4	1	0	0	0.8882878517595787
2030	4	2	0	0	2.067852773585483
2030	4	3	0	0	2.0304776369374657
2030	4	4	0	0	1.6494207847030966
2030	4	5	0	0	2.164620091630138
2030	4	6	0	0	2.1005801369167676
2030	4	7	0	0	1.9658684659027665
2030	4	8	0	0	2.1248282398184726
2030	4	9	0	0	2.6998586480683473
2030	4	10	0	0	2.311441484971317
2030	4	11	0	0	2.5989182441679586
2030	4	12	0	0	0.817608924453224
2030	4	13	0	0	1.0109632006332587
2030	4	14	0	0	1.5670853947344714
2030	4	15	0	0	1.789292150109808
2030	4	16	0	0	2.233101196364655
2030	4	17	0	0	3.017341314086799
2030	4	18	0	0	2.816480776335484
2030	4	19	0	0	2.858624104607416
2030	4	20	0	0	3.4275975716848026
2030	4	21	0	0	3.4718901324997393
2030	4	22	0	0	0.8409406327635441
2030	4	23	0	0	1.5315342935698586
2030	4	24	0	0	1.5580490817177493
2030	4	25	0	0	1.9730276747793976
2030	4	26	0	0	3.27677601061682
2030	4	27	0	0	1.4074681517894292
2030	4	28	0	0	2.3655004283861447
2030	4	29	0	0	3.055328551404644
2030	4	30	0	0	1.7469691158146627
2030	5	1	0	0	1.193829282952829
2030	5	2	0	0	2.557508530821803
2030	5	3	0	0	1.137519162135688
2030	5	4	0	0	1.9233566379166942
2030	5	5	0	0	2.1980923358763707
2030	5	6	0	0	0.9699402743636971
2030	5	7	0	0	3.9654018475867874
2030	5	8	0	0	1.0433045541683637
2030	5	9	0	0	1.6012768042379169
2030	5	10	0	0	2.509431285312939
2030	5	11	0	0	1.3573528371469887
2030	5	12	0	0	0.8285756055957902
2030	5	13	0	0	1.3263955804857575
2030	5	14	0	0	0.38563550437151295
2030	5	15	0	0	0.6969613157729408
2030	5	16	0	0	0.6809591546513143
2030	5	17	0	0	2.0219732259620273
2030	5	18	0	0	2.1668327586258163
2030	5	19	0	0	3.155825961718985
2030	5	20	0	0	4.134475000401135
2030	5	21	0	0	5.113512344583128
2030	5	22	0	0	4.696822409712149
2030	5	23	0	0	1.9334783475165473
2030	5	24	0	0	3.2764704560079285
2030	5	25	0	0	2.333833388368045
2030	5	26	0	0	3.560954160963479
2030	5	27	0	0	1.4497407647449982
2030	5	28	0	0	1.440508271611309
2030	5	29	0	0	2.040045825124772
2030	5	30	0	0	4.93849168009541
2030	5	31	0	0	5.349755782589604
2030	6	1	0	0	5.081568007686668
2030	6	2	0	0	5.489173255882516
2030	6	3	0	0	4.926767967351001
2030	6	4	0	0	3.749800324360501
2030	6	5	0	0	4.95619103474362
2030	6	6	0	0	5.522798714680863
2030	6	7	0	0	4.739122279531742
2030	6	8	0	0	4.7764082388196645
2030	6	9	0	0	5.072219758495599
2030	6	10	0	0	3.0795139259872104
2030	6	11	0	0	1.4909203378819074
2030	6	12	0	0	4.530551579748979
2030	6	13	0	0	5.608155541301451
2030	6	14	0	0	1.0275105195372793
2030	6	15	0	0	0.9610775267827252
2030	6	16	0	0	2.7418677428977616
2030	6	17	0	0	2.5902469915500648
2030	6	18	0	0	0.8087559299382191
2030	6	19	0	0	1.2996356860048954
2030	6	20	0	0	3.1057774818621655
2030	6	21	0	0	0.8839057247776598
2030	6	22	0	0	5.045704551958315
2030	6	23	0	0	5.108927023143361
2030	6	24	0	0	4.601376134358644
2030	6	25	0	0	0.6484755940597877
2030	6	26	0	0	1.5107317928438964
2030	6	27	0	0	2.8787153616068384
2030	6	28	0	0	5.29484399024933
2030	6	29	0	0	4.96763413087337
2030	6	30	0	0	3.5219981612157425
2030	7	1	0	0	1.6048738503373392
2030	7	2	0	0	2.65928194025201
2030	7	3	0	0	4.219153469697852
2030	7	4	0	0	5.34882435801526
2030	7	5	0	0	1.2165111549238115
2030	7	6	0	0	1.786034657499736
2030	7	7	0	0	2.5413789339888253
2030	7	8	0	0	1.546627652052612
2030	7	9	0	0	0.6597792617953155
2030	7	10	0	0	2.284397915778131
2030	7	11	0	0	2.75009603728314
2030	7	12	0	0	4.5940779382022905
2030	7	13	0	0	4.874201068899023
2030	7	14	0	0	5.122934615538211
2030	7	15	0	0	4.662416460789141
2030	7	16	0	0	4.023425518498632
2030	7	17	0	0	3.6035786381840755
2030	7	18	0	0	4.073628509936587
2030	7	19	0	0	4.325074145475715
2030	7	20	0	0	4.62159158696285
2030	7	21	0	0	4.19006986140829
2030	7	22	0	0	4.0539051598782505
2030	7	23	0	0	4.107187912217046
2030	7	24	0	0	4.392075612819654
2030	7	25	0	0	4.580044393645771
2030	7	26	0	0	5.078384136678039
2030	7	27	0	0	5.004861906340361
2030	7	28	0	0	1.2634284094335568
2030	7	29	0	0	4.045033387100592
2030	7	30	0	0	4.019866598048016
2030	7	31	0	0	3.751538516031163
2030	8	1	0	0	3.501263571132186
2030	8	2	0	0	2.7518066343579215
2030	8	3	0	0	3.846024859859987
2030	8	4	0	0	4.207786376523825
2030	8	5	0	0	1.428059915828665
2030	8	6	0	0	1.4090185910617248
2030	8	7	0	0	3.6298724143373287
2030	8	8	0	0	4.4463308737306395
2030	8	9	0	0	3.5055448810985537
2030	8	10	0	0	0.9178833545962166
2030	8	11	0	0	0.5794367313813866
2030	8	12	0	0	3.0248963079376465
2030	8	13	0	0	3.57579488964869
2030	8	14	0	0	4.039003613860657
2030	8	15	0	0	4.166706060982363
2030	8	16	0	0	3.7904654602355787
2030	8	17	0	0	3.8630674946317036
2030	8	18	0	0	3.9092199220790764
2030	8	19	0	0	4.1364877836592875
2030	8	20	0	0	4.173742857329836
2030	8	21	0	0	4.203186124771495
2030	8	22	0	0	3.1552868388908943
2030	8	23	0	0	3.111856599744513
2030	8	24	0	0	2.0094785318357613
2030	8	25	0	0	2.8881966059520923
2030	8	26	0	0	1.0595424505926139
2030	8	27	0	0	0.5527281201311104
2030	8	28	0	0	3.0329173966723944
2030	8	29	0	0	3.3279746051021064
2030	8	30	0	0	3.554262194044825
2030	8	31	0	0	3.309402055281453
2030	9	1	0	0	3.0626754561835137
2030	9	2	0	0	1.6140464478231409
2030	9	3	0	0	2.6566598522223885
2030	9	4	0	0	1.9533299011052743
2030	9	5	0	0	1.4265672553017237
2030	9	6	0	0	2.878272754769284
2030	9	7	0	0	3.162595250753757
2030	9	8	0	0	3.489163826178041
2030	9	9	0	0	2.983078025110126
2030	9	10	0	0	2.923244958848032
2030	9	11	0	0	2.6412038241078566
2030	9	12	0	0	2.9231029669362907
2030	9	13	0	0	3.080889767642525
2030	9	14	0	0	2.320385037891658
2030	9	15	0	0	1.2345464779551583
2030	9	16	0	0	2.431151817711566
2030	9	17	0	0	2.36087592020507
2030	9	18	0	0	1.1574731283748088
2030	9	19	0	0	1.0741267754945036
2030	9	20	0	0	0.472218328748988
2030	9	21	0	0	0.45513981834419986
2030	9	22	0	0	2.2655835146404812
2030	9	23	0	0	2.4247484096410092
2030	9	24	0	0	2.163724891696864
2030	9	25	0	0	2.009274096093106
2030	9	26	0	0	2.0782531006648304
2030	9	27	0	0	2.069556650678985
2030	9	28	0	0	1.9273335235006226
2030	9	29	0	0	1.9455459341851662
2030	9	30	0	0	0.627688906329538
2030	10	1	0	0	2.046236101161548
2030	10	2	0	0	2.10022939870344
2030	10	3	0	0	0.4769860675486119
2030	10	4	0	0	1.4371830222748483
2030	10	5	0	0	1.4458411409311955
2030	10	6	0	0	1.7622604974485645
2030	10	7	0	0	1.4779469180419418
2030	10	8	0	0	1.138494189944836
2030	10	9	0	0	1.5534560372483353
2030	10	10	0	0	0.8381973906107737
2030	10	11	0	0	1.634320549255334
2030	10	12	0	0	1.7498632552638198
2030	10	13	0	0	1.3072242260184281
2030	10	14	0	0	1.6030693516137224
2030	10	15	0	0	1.5415457244952977
2030	10	16	0	0	1.3956930684128563
2030	10	17	0	0	1.305427123261021
2030	10	18	0	0	1.2076681508035239
2030	10	19	0	0	0.7556081873598393
2030	10	20	0	0	1.2991702838052537
2030	10	21	0	0	0.5540078954025485
2030	10	22	0	0	0.9783315782100368
2030	10	23	0	0	0.999441782761359
2030	10	24	0	0	1.0550560395534536
2030	10	25	0	0	1.025259486971872
2030	10	26	0	0	0.9849644847499174
2030	10	27	0	0	0.9326961719723617
2030	10	28	0	0	0.916133213407369
2030	10	29	0	0	0.5529162091767984
2030	10	30	0	0	0.9977028555462251
2030	10	31	0	0	0.9476172659920836
2030	11	1	0	0	0.4657727064867595
2030	11	2	0	0	0.4471786425740634
2030	11	3	0	0	1.001529843143426
2030	11	4	0	0	0.2835989300592335
2030	11	5	0	0	0.2658248930325668
2030	11	6	0	0	0.3018563127689446
2030	11	7	0	0	0.15931891373034285
2030	11	8	0	0	0.9887168052080537
2030	11	9	0	0	1.0265909317598991
2030	11	10	0	0	0.3165121292570698
2030	11	11	0	0	0.1911476051905955
2030	11	12	0	0	0.09015159620492287
2030	11	13	0	0	0.15209847967320822
2030	11	14	0	0	0.7995895459449144
2030	11	15	0	0	0.09713785432374253
2030	11	16	0	0	0.5168125418324613
2030	11	17	0	0	0.5427167994159621
2030	11	18	0	0	0.41018888172022183
2030	11	19	0	0	0.6013577064332399
2030	11	20	0	0	0.5284648443173549
2030	11	21	0	0	0.5607671272834612
2030	11	22	0	0	0.5682583960227398
2030	11	23	0	0	0.5441880904545292
2030	11	24	0	0	0.5164012980256513
2030	11	25	0	0	0.45381656684963506
2030	11	26	0	0	0.20811206452454498
2030	11	27	0	0	0.36154553652189036
2030	11	28	0	0	0.43128698918112574
2030	11	29	0	0	0.4462273358021144
2030	11	30	0	0	0.4650244649480439
2030	12	1	0	0	0.4782733063710465
2030	12	2	0	0	0.4579979651968621
2030	12	3	0	0	0.2595090921770532
2030	12	4	0	0	0.09755099455108687
2030	12	5	0	0	0.3692562842526968
2030	12	6	0	0	0.4371400588469686
2030	12	7	0	0	0.3255483822007608
2030	12	8	0	0	0.3490387091188489
2030	12	9	0	0	0.059970889472298
2030	12	10	0	0	0.03360537931534009
2030	12	11	0	0	0.09766026336060797
2030	12	12	0	0	0.10551099959563831
2030	12	13	0	0	0.04919798725333992
2030	12	14	0	0	0.1321644736764128
2030	12	15	0	0	0.08726002838410551
2030	12	16	0	0	0.051045901376381424
2030	12	17	0	0	0.020747100637982303
2030	12	18	0	0	0.2210624100758344
2030	12	19	0	0	0.14355809567020264
2030	12	20	0	0	0.4278485587082411
2030	12	21	0	0	0.362516503517177
2030	12	22	0	0	0.23402508310177797
2030	12	23	0	0	0.4126840649492393
2030	12	24	0	0	0.06771362283731847
2030	12	25	0	0	0.35247957910130684
2030	12	26	0	0	0.4622629074841102
2030	12	27	0	0	0.31604608162938774
2030	12	28	0	0	0.07461180083725537
2030	12	29	0	0	0.3084209407095264
2030	12	30	0	0	0.17524736180584657
2030	12	31	0	0	0.0750447933111753
2031	1	1	0	0	0.10843965524219622
2031	1	2	0	0	0.2575432558391054
2031	1	3	0	0	0.1194788705151849
2031	1	4	0	0	0.32782124020121456
2031	1	5	0	0	0.08385827559571311
2031	1	6	0	0	0.40054280624152355
2031	1	7	0	0	0.32398633964599477
2031	1	8	0	0	0.1308370474725719
2031	1	9	0	0	0.2165426581306193
2031	1	10	0	0	0.349489160227315
2031	1	11	0	0	0.27294035275713724
2031	1	12	0	0	0.20287980844488715
2031	1	13	0	0	0.23277904426582413
2031	1	14	0	0	0.10625251197153208
2031	1	15	0	0	0.10135827318194005
2031	1	16	0	0	0.12447620194113182
2031	1	17	0	0	0.39100678776146613
2031	1	18	0	0	0.5128031732506071
2031	1	19	0	0	0.42156982328037
2031	1	20	0	0	0.5061125586153925
2031	1	21	0	0	0.1862420529200942
2031	1	22	0	0	0.4489319587513517
2031	1	23	0	0	0.06270352540568497
2031	1	24	0	0	0.28629410672561556
2031	1	25	0	0	0.5460872642275054
2031	1	26	0	0	0.7461688836541598
2031	1	27	0	0	0.5264504194805727
2031	1	28	0	0	0.6497845955536865
2031	1	29	0	0	0.4543057463159838
2031	1	30	0	0	0.12287421608496336
2031	1	31	0	0	0.2552973509090799
2031	2	1	0	0	0.27992198953829434
2031	2	2	0	0	0.22050290545445972
2031	2	3	0	0	0.11835787317620983
2031	2	4	0	0	0.6786064202608545
2031	2	5	0	0	0.13770293334352143
2031	2	6	0	0	0.4536501462174011
2031	2	7	0	0	0.23132883739499396
2031	2	8	0	0	0.48386346846214184
2031	2	9	0	0	0.2742462096146889
2031	2	10	0	0	0.6842343427126018
2031	2	11	0	0	0.37482413104162726
2031	2	12	0	0	0.6876874673897645
2031	2	13	0	0	0.7934928005914316
2031	2	14	0	0	0.8854623886628888
2031	2	15	0	0	0.8429234350878861
2031	2	16	0	0	0.8350638314380116
2031	2	17	0	0	0.8468369748072246
2031	2	18	0	0	0.9437183896024698
2031	2	19	0	0	0.33703994157543127
2031	2	20	0	0	0.23430587951510684
2031	2	21	0	0	0.2655519482105756
2031	2	22	0	0	0.20483934020201838
2031	2	23	0	0	0.38935782876162794
2031	2	24	0	0	0.6639358652886405
2031	2	25	0	0	0.5585778071267143
2031	2	26	0	0	0.24673722041087626
2031	2	27	0	0	0.6599562004078681
2031	2	28	0	0	0.41476303224707123
2031	3	1	0	0	0.8447410928216286
2031	3	2	0	0	0.16042123272885442
2031	3	3	0	0	1.2303806158345885
2031	3	4	0	0	0.5721914618374276
2031	3	5	0	0	0.5264566950972077
2031	3	6	0	0	0.9934323311139707
2031	3	7	0	0	1.0824172926117186
2031	3	8	0	0	1.5548119252071362
2031	3	9	0	0	1.5748548801144882
2031	3	10	0	0	1.4727963958543668
2031	3	11	0	0	1.3928056660951895
2031	3	12	0	0	1.6294901402987427
2031	3	13	0	0	1.5833459697671377
2031	3	14	0	0	1.0102569448635235
2031	3	15	0	0	0.4527449511395578
2031	3	16	0	0	1.0292992618924772
2031	3	17	0	0	1.7467697133050724
2031	3	18	0	0	1.8734231891070177
2031	3	19	0	0	1.9263546931127369
2031	3	20	0	0	0.6850301028057791
2031	3	21	0	0	0.8215162813851857
2031	3	22	0	0	1.8890939092822647
2031	3	23	0	0	2.104142239775541
2031	3	24	0	0	0.7214980363374905
2031	3	25	0	0	1.57244278799206
2031	3	26	0	0	0.9505638217980439
2031	3	27	0	0	0.6382311784402778
2031	3	28	0	0	0.7280638025330519
2031	3	29	0	0	1.6660483333290586
2031	3	30	0	0	2.2409628482271637
2031	3	31	0	0	2.1985624044128422
2031	4	1	0	0	1.9916680249828689
2031	4	2	0	0	1.7095628181889986
2031	4	3	0	0	0.18451234627091495
2031	4	4	0	0	0.568768814480675
2031	4	5	0	0	0.5166196446439556
2031	4	6	0	0	0.39937337745262314
2031	4	7	0	0	0.8316114938217215
2031	4	8	0	0	0.6593254644431276
2031	4	9	0	0	0.6701295792250103
2031	4	10	0	0	2.569038255286719
2031	4	11	0	0	0.7523526285027331
2031	4	12	0	0	2.9738274726982885
2031	4	13	0	0	3.3554328604781585
2031	4	14	0	0	0.5532732248131139
2031	4	15	0	0	0.6197781279482519
2031	4	16	0	0	0.9802797995947367
2031	4	17	0	0	0.9617440173632738
2031	4	18	0	0	0.655067649172171
2031	4	19	0	0	1.9014313926682964
2031	4	20	0	0	3.010290224426259
2031	4	21	0	0	0.6829513703129346
2031	4	22	0	0	2.787346366429298
2031	4	23	0	0	2.784584182522438
2031	4	24	0	0	3.1721484010991348
2031	4	25	0	0	2.818007197822216
2031	4	26	0	0	0.868636759408865
2031	4	27	0	0	0.7678622760723653
2031	4	28	0	0	0.6063403713592354
2031	4	29	0	0	1.9583379346908598
2031	4	30	0	0	3.3033699052479006
2031	5	1	0	0	3.589337367428868
2031	5	2	0	0	3.4446959023226214
2031	5	3	0	0	3.1907289133408687
2031	5	4	0	0	3.340673209046314
2031	5	5	0	0	3.386460689005695
2031	5	6	0	0	3.833409365787221
2031	5	7	0	0	3.8327384556389448
2031	5	8	0	0	2.58104414353972
2031	5	9	0	0	2.6875907365429343
2031	5	10	0	0	3.882583881377036
2031	5	11	0	0	2.7844960369800345
2031	5	12	0	0	4.036688343257483
2031	5	13	0	0	4.135456613289706
2031	5	14	0	0	4.465480722625935
2031	5	15	0	0	3.163651934116838
2031	5	16	0	0	2.823494138598914
2031	5	17	0	0	4.044891948478671
2031	5	18	0	0	2.3635335284544228
2031	5	19	0	0	2.6003232693837863
2031	5	20	0	0	2.3278604089829744
2031	5	21	0	0	3.9339120148624045
2031	5	22	0	0	3.6370072435041223
2031	5	23	0	0	4.583514092306104
2031	5	24	0	0	2.6265555494434736
2031	5	25	0	0	3.2494727812223374
2031	5	26	0	0	3.817254490872909
2031	5	27	0	0	2.903555561734586
2031	5	28	0	0	0.624391246134431
2031	5	29	0	0	0.7087364936241888
2031	5	30	0	0	0.6504130278160046
2031	5	31	0	0	4.510614166571779
2031	6	1	0	0	1.8114729333909692
2031	6	2	0	0	2.9215766601114486
2031	6	3	0	0	5.072413227658169
2031	6	4	0	0	5.597730570301009
2031	6	5	0	0	5.059972921525487
2031	6	6	0	0	0.617261087686966
2031	6	7	0	0	3.509335210650111
2031	6	8	0	0	2.4985778193591184
2031	6	9	0	0	3.7754914808767563
2031	6	10	0	0	5.118060204921004
2031	6	11	0	0	4.89929578541951
2031	6	12	0	0	2.6858256012505253
2031	6	13	0	0	3.2070157622678708
2031	6	14	0	0	5.009620045419043
2031	6	15	0	0	5.744886679481697
2031	6	16	0	0	5.639214087188159
2031	6	17	0	0	5.657565090715737
2031	6	18	0	0	5.360943502980142
2031	6	19	0	0	4.513223192570866
2031	6	20	0	0	2.359721849052873
2031	6	21	0	0	5.2384561576147055
2031	6	22	0	0	5.326337317159962
2031	6	23	0	0	0.6293701320339502
2031	6	24	0	0	0.42783386084794167
2031	6	25	0	0	0.493376464185108
2031	6	26	0	0	3.1035800370152957
2031	6	27	0	0	4.503603799579045
2031	6	28	0	0	1.0880998952244916
2031	6	29	0	0	2.78371080294664
2031	6	30	0	0	0.8068672771227986
2031	7	1	0	0	4.497406966682235
2031	7	2	0	0	4.068595651443006
2031	7	3	0	0	3.0039146825925047
2031	7	4	0	0	1.5020270018257451
2031	7	5	0	0	1.5104599403500405
2031	7	6	0	0	3.715096053321714
2031	7	7	0	0	4.426104204387725
2031	7	8	0	0	3.4695737852205624
2031	7	9	0	0	3.6752395623258702
2031	7	10	0	0	4.777693307465504
2031	7	11	0	0	5.088999309677859
2031	7	12	0	0	2.171074145803424
2031	7	13	0	0	3.2341168931351785
2031	7	14	0	0	3.8128129947345912
2031	7	15	0	0	4.544529623840713
2031	7	16	0	0	4.15675518220775
2031	7	17	0	0	5.123132250221178
2031	7	18	0	0	4.834706777378741
2031	7	19	0	0	4.944599254673614
2031	7	20	0	0	4.603993525805166
2031	7	21	0	0	2.2037702635680825
2031	7	22	0	0	4.277788006267661
2031	7	23	0	0	4.631196440322293
2031	7	24	0	0	4.942826138429257
2031	7	25	0	0	4.948463484681689
2031	7	26	0	0	4.780315328630619
2031	7	27	0	0	1.581649999786812
2031	7	28	0	0	3.6104383921484597
2031	7	29	0	0	3.377823473030463
2031	7	30	0	0	2.3580518808115656
2031	7	31	0	0	1.0459177568671547
2031	8	1	0	0	2.294398638329105
2031	8	2	0	0	1.906375511337213
2031	8	3	0	0	3.768958794779893
2031	8	4	0	0	4.679975167101394
2031	8	5	0	0	1.6039175794403238
2031	8	6	0	0	3.3114372278664197
2031	8	7	0	0	4.4568701369208386
2031	8	8	0	0	2.5858365712261393
2031	8	9	0	0	3.101085647115615
2031	8	10	0	0	2.792327006567693
2031	8	11	0	0	3.598052445236215
2031	8	12	0	0	3.758487517710518
2031	8	13	0	0	3.7565733145278575
2031	8	14	0	0	3.4826803969505185
2031	8	15	0	0	3.0649496890948664
2031	8	16	0	0	1.0099462711400582
2031	8	17	0	0	2.6376426523290832
2031	8	18	0	0	4.169423823772061
2031	8	19	0	0	2.9585299096217503
2031	8	20	0	0	2.0493978356058546
2031	8	21	0	0	3.507008844913129
2031	8	22	0	0	2.8057943746133343
2031	8	23	0	0	3.6792871920880237
2031	8	24	0	0	3.9715630960735595
2031	8	25	0	0	4.002001737432151
2031	8	26	0	0	3.729032584605545
2031	8	27	0	0	2.9393762217169046
2031	8	28	0	0	3.5813199710951555
2031	8	29	0	0	2.7004126417808747
2031	8	30	0	0	3.0538806912491157
2031	8	31	0	0	1.027402197551769
2031	9	1	0	0	2.5125356701788895
2031	9	2	0	0	3.406450736331562
2031	9	3	0	0	3.161935126197028
2031	9	4	0	0	3.31121166016459
2031	9	5	0	0	2.6676461940764913
2031	9	6	0	0	2.556499686000317
2031	9	7	0	0	2.8077006654853482
2031	9	8	0	0	2.8670221744441777
2031	9	9	0	0	2.419553674640368
2031	9	10	0	0	3.1480615039216606
2031	9	11	0	0	2.87749032247764
2031	9	12	0	0	2.756781395799366
2031	9	13	0	0	2.8401436849541777
2031	9	14	0	0	2.7717494234926154
2031	9	15	0	0	2.8269139936775263
2031	9	16	0	0	2.814413636089611
2031	9	17	0	0	2.4879325621071935
2031	9	18	0	0	2.5486153229496082
2031	9	19	0	0	2.7847614330873216
2031	9	20	0	0	2.687480070653206
2031	9	21	0	0	1.6040839958398183
2031	9	22	0	0	1.3608645186165207
2031	9	23	0	0	0.24986891585149867
2031	9	24	0	0	2.4279622035324127
2031	9	25	0	0	2.0007755707046195
2031	9	26	0	0	2.2752657064495763
2031	9	27	0	0	2.0793600241995223
2031	9	28	0	0	2.177329640821102
2031	9	29	0	0	1.2027437441214122
2031	9	30	0	0	0.6012456716137566
2031	10	1	0	0	0.6297801640728703
2031	10	2	0	0	1.5043312417949173
2031	10	3	0	0	1.819739343063232
2031	10	4	0	0	1.340646500865981
2031	10	5	0	0	1.8805589414126982
2031	10	6	0	0	1.8875704697674462
2031	10	7	0	0	1.2214602359037248
2031	10	8	0	0	0.9964559558498892
2031	10	9	0	0	1.4847298234230075
2031	10	10	0	0	0.5596921320610581
2031	10	11	0	0	1.4222143444727218
2031	10	12	0	0	1.7388121483859393
2031	10	13	0	0	1.758895000445811
2031	10	14	0	0	1.1087332614750804
2031	10	15	0	0	1.4704285554567031
2031	10	16	0	0	0.9974560850728652
2031	10	17	0	0	0.39826941623089074
2031	10	18	0	0	1.3612482257733778
2031	10	19	0	0	0.2154125579938441
2031	10	20	0	0	1.0170079225909103
2031	10	21	0	0	1.4257111475386084
2031	10	22	0	0	1.3578921202517116
2031	10	23	0	0	1.1428188842369182
2031	10	24	0	0	0.33572572056386224
2031	10	25	0	0	0.9587959318995395
2031	10	26	0	0	0.9689228851922159
2031	10	27	0	0	0.2781877355874162
2031	10	28	0	0	0.7850527739112994
2031	10	29	0	0	0.9150137287173817
2031	10	30	0	0	0.3362248209855948
2031	10	31	0	0	0.426767787565198
2031	11	1	0	0	0.8957113667610457
2031	11	2	0	0	0.8549421672892319
2031	11	3	0	0	0.8716836482909088
2031	11	4	0	0	0.4666525445335264
2031	11	5	0	0	0.3567919619140301
2031	11	6	0	0	0.5581536847524861
2031	11	7	0	0	0.6811873893079691
2031	11	8	0	0	0.17429577942383642
2031	11	9	0	0	0.6854584444891617
2031	11	10	0	0	0.6355793375022979
2031	11	11	0	0	0.6101919302540662
2031	11	12	0	0	0.1147035866368951
2031	11	13	0	0	0.5400397638493607
2031	11	14	0	0	0.6185226842683941
2031	11	15	0	0	0.581513947079593
2031	11	16	0	0	0.5124463233644639
2031	11	17	0	0	0.5727079704535762
2031	11	18	0	0	0.5498643613462727
2031	11	19	0	0	0.6067485158168707
2031	11	20	0	0	0.6079560242922913
2031	11	21	0	0	0.4775328788883548
2031	11	22	0	0	0.6302415124194809
2031	11	23	0	0	0.5452867482860524
2031	11	24	0	0	0.46110165218962673
2031	11	25	0	0	0.5653239076672683
2031	11	26	0	0	0.19696713040092412
2031	11	27	0	0	0.31714599732917
2031	11	28	0	0	0.26317333542363974
2031	11	29	0	0	0.14000126528827334
2031	11	30	0	0	0.16751427513845657
2031	12	1	0	0	0.28691371175453734
2031	12	2	0	0	0.05979803809524799
2031	12	3	0	0	0.3708991531322384
2031	12	4	0	0	0.195891436747271
2031	12	5	0	0	0.09199805438047585
2031	12	6	0	0	0.26062891778373487
2031	12	7	0	0	0.272411967742973
2031	12	8	0	0	0.05154486212173721
2031	12	9	0	0	0.11263610632063406
