;[m3/s]
;Q
2016-06-20;2.19
2016-06-21;2.021
2016-06-22;1.696
2016-06-23;1.487
2016-06-24;1.381
2016-06-25;1.538
2016-06-26;1.739
2016-06-27;1.837
2016-06-28;1.609
2016-06-29;1.441
2016-06-30;1.358
2016-07-01;1.193
2016-07-02;1.189
2016-07-03;1.062
2016-07-04;0.944
2016-07-05;0.867
2016-07-06;0.819
2016-07-07;0.778
2016-07-08;0.734
2016-07-09;0.71
2016-07-10;0.637
2016-07-11;0.596
2016-07-12;0.663
2016-07-13;0.78
2016-07-14;0.916
2016-07-15;0.703
2016-07-16;0.616
2016-07-17;0.588
2016-07-18;0.528
2016-07-19;0.504
2016-07-20;0.46
2016-07-21;0.454
2016-07-22;0.494
2016-07-23;0.508
2016-07-24;0.468
2016-07-25;0.451
2016-07-26;0.389
2016-07-27;0.388
2016-07-28;0.394
2016-07-29;0.418
2016-07-30;0.389
2016-07-31;1.286
2016-08-01;0.685
2016-08-02;0.501
2016-08-03;0.47
2016-08-04;0.482
2016-08-05;0.852
2016-08-06;0.521
2016-08-07;0.454
2016-08-08;0.426
2016-08-09;0.395
2016-08-10;0.417
2016-08-11;0.368
2016-08-12;0.326
2016-08-13;0.31
2016-08-14;0.309
2016-08-15;0.278
2016-08-16;0.272
2016-08-17;0.272
2016-08-18;0.308
2016-08-19;0.326
2016-08-20;0.353
2016-08-21;0.352
2016-08-22;0.308
2016-08-23;0.326
2016-08-24;0.26
2016-08-25;0.225
2016-08-26;0.225
2016-08-27;0.225
2016-08-28;0.225
2016-08-29;0.225
2016-08-30;0.225
2016-08-31;0.225
2016-09-01;0.225
2016-09-02;0.225
2016-09-03;0.225
2016-09-04;0.28
2016-09-05;0.537
2016-09-06;0.333
2016-09-07;0.238
2016-09-08;0.189
2016-09-09;0.189
2016-09-10;0.189
2016-09-11;0.189
2016-09-12;0.189
2016-09-13;0.189
2016-09-14;0.189
2016-09-15;0.189
2016-09-16;0.189
2016-09-17;0.189
2016-09-18;0.291
2016-09-19;0.33
2016-09-20;0.24
2016-09-21;0.203
2016-09-22;0.189
2016-09-23;0.189
2016-09-24;0.189
2016-09-25;0.189
2016-09-26;0.189
2016-09-27;0.21
2016-09-28;0.225
2016-09-29;0.225
2016-09-30;0.225
2016-10-01;0.225
2016-10-02;0.225
2016-10-03;0.225
2016-10-04;0.206
2016-10-05;0.189
2016-10-06;0.189
2016-10-07;0.179
2016-10-08;0.161
2016-10-09;0.25
2016-10-10;0.249
2016-10-11;0.225
2016-10-12;0.225
2016-10-13;0.193
2016-10-14;0.189
2016-10-15;0.189
2016-10-16;0.189
2016-10-17;0.232
2016-10-18;0.57
2016-10-19;0.314
2016-10-20;0.272
2016-10-21;0.441
2016-10-22;0.318
2016-10-23;0.382
2016-10-24;0.48
2016-10-25;1.859
2016-10-26;0.791
2016-10-27;0.516
2016-10-28;0.402
2016-10-29;0.371
2016-10-30;0.326
2016-10-31;0.325
2016-11-01;0.272
2016-11-02;0.272
2016-11-03;0.225
2016-11-04;0.222
2016-11-05;0.68
2016-11-06;1.215
2016-11-07;0.828
2016-11-08;0.638
2016-11-09;0.541
2016-11-10;1.182
2016-11-11;2.421
2016-11-12;1.484
2016-11-13;1.091
2016-11-14;0.872
2016-11-15;0.745
2016-11-16;1.221
2016-11-17;1.404
2016-11-18;2.223
2016-11-19;2.577
2016-11-20;1.913
2016-11-21;1.507
2016-11-22;1.218
2016-11-23;1.033
2016-11-24;0.878
2016-11-25;0.777
2016-11-26;0.707
2016-11-27;0.66
2016-11-28;0.595
2016-11-29;0.55
2016-11-30;0.455
2016-12-01;0.454
2016-12-02;0.462
2016-12-03;0.445
2016-12-04;0.389
2016-12-05;0.389
2016-12-06;0.389
2016-12-07;0.35
2016-12-08;0.332
2016-12-09;0.326
2016-12-10;0.326
2016-12-11;0.326
2016-12-12;0.326
2016-12-13;0.326
2016-12-14;0.309
2016-12-15;0.272
2016-12-16;0.272
2016-12-17;0.269
2016-12-18;0.262
2016-12-19;0.272
2016-12-20;0.272
2016-12-21;0.272
2016-12-22;0.245
2016-12-23;0.225
2016-12-24;0.225
2016-12-25;0.225
2016-12-26;0.225
2016-12-27;0.27
2016-12-28;0.246
2016-12-29;0.225
2016-12-30;0.212
2016-12-31;0.206
2017-01-01;0.207
2017-01-02;0.225
2017-01-03;0.205
2017-01-04;0.215
2017-01-05;0.215
2017-01-06;0.137
2017-01-07;0.209
2017-01-08;0.202
2017-01-09;0.208
2017-01-10;0.211
2017-01-11;0.213
2017-01-12;0.287
2017-01-13;0.512
2017-01-14;0.286
2017-01-15;0.305
2017-01-16;0.267
2017-01-17;0.242
2017-01-18;0.191
2017-01-19;0.181
2017-01-20;0.238
2017-01-21;0.221
2017-01-22;0.191
2017-01-23;0.184
2017-01-24;0.192
2017-01-25;0.173
2017-01-26;0.184
2017-01-27;0.172
2017-01-28;0.176
2017-01-29;0.184
2017-01-30;0.426
2017-01-31;4.261
2017-02-01;3.771
2017-02-02;2.535
2017-02-03;2.207
2017-02-04;2.228
2017-02-05;2.191
2017-02-06;1.841
2017-02-07;1.56
2017-02-08;1.348
2017-02-09;1.169
2017-02-10;1.023
2017-02-11;0.914
2017-02-12;0.861
2017-02-13;0.796
2017-02-14;0.736
2017-02-15;0.728
2017-02-16;0.734
2017-02-17;1.053
2017-02-18;1.058
2017-02-19;0.916
2017-02-20;0.833
2017-02-21;1.462
2017-02-22;2.148
2017-02-23;1.926
2017-02-24;1.871
2017-02-25;1.369
2017-02-26;1.161
2017-02-27;1.049
2017-02-28;1.617
2017-03-01;1.658
2017-03-02;5.542
2017-03-03;3.14
2017-03-04;2.453
2017-03-05;2.213
2017-03-06;2.175
2017-03-07;2.216
2017-03-08;2.129
2017-03-09;7.585
2017-03-10;5.392
2017-03-11;3.797
2017-03-12;3.008
2017-03-13;2.425
2017-03-14;2.041
2017-03-15;1.775
2017-03-16;1.622
2017-03-17;1.503
2017-03-18;1.508
2017-03-19;1.667
2017-03-20;1.431
2017-03-21;1.303
2017-03-22;1.385
2017-03-23;1.129
2017-03-24;0.989
2017-03-25;0.902
2017-03-26;0.839
2017-03-27;0.756
2017-03-28;0.698
2017-03-29;0.648
2017-03-30;0.63
2017-03-31;0.586
2017-04-01;0.568
2017-04-02;0.519
2017-04-03;0.586
2017-04-04;0.59
2017-04-05;0.537
2017-04-06;0.485
2017-04-07;0.454
2017-04-08;0.454
2017-04-09;0.454
2017-04-10;0.438
2017-04-11;0.45
2017-04-12;0.389
2017-04-13;0.389
2017-04-14;0.389
2017-04-15;0.403
2017-04-16;0.625
2017-04-17;0.671
2017-04-18;0.732
2017-04-19;0.644
2017-04-20;0.565
2017-04-21;0.498
2017-04-22;0.462
2017-04-23;0.454
2017-04-24;0.449
2017-04-25;0.476
2017-04-26;0.856
2017-04-27;0.891
2017-04-28;1.008
2017-04-29;1.096
2017-04-30;0.951
2017-05-01;0.881
2017-05-02;0.843
2017-05-03;0.88
2017-05-04;1.255
2017-05-05;1.149
2017-05-06;1.195
2017-05-07;1.931
2017-05-08;2.931
2017-05-09;2.75
2017-05-10;2.005
2017-05-11;1.615
2017-05-12;1.385
2017-05-13;1.222
2017-05-14;1.104
2017-05-15;1.066
2017-05-16;0.872
2017-05-17;0.777
2017-05-18;0.754
2017-05-19;0.947
2017-05-20;0.82
2017-05-21;0.698
2017-05-22;0.66
2017-05-23;0.59
2017-05-24;0.557
2017-05-25;0.519
2017-05-26;0.493
2017-05-27;0.454
2017-05-28;0.511
2017-05-29;0.465
2017-05-30;0.487
2017-05-31;0.454
2017-06-01;0.782
2017-06-02;0.489
2017-06-03;0.453
2017-06-04;0.898
2017-06-05;0.583
2017-06-06;0.656
2017-06-07;1.011
2017-06-08;0.731
2017-06-09;0.608
2017-06-10;0.628
2017-06-11;0.519
2017-06-12;0.457
2017-06-13;0.422
2017-06-14;0.389
2017-06-15;0.389
2017-06-16;0.389
2017-06-17;0.389
2017-06-18;0.389
2017-06-19;0.346
2017-06-20;0.289
2017-06-21;0.272
2017-06-22;0.272
2017-06-23;0.252
2017-06-24;0.225
2017-06-25;0.225
2017-06-26;0.225
2017-06-27;0.225
2017-06-28;0.319
2017-06-29;0.326
2017-06-30;0.244
2017-07-01;0.225
2017-07-02;0.291
2017-07-03;0.272
2017-07-04;0.272
2017-07-05;0.272
2017-07-06;0.272
2017-07-07;0.272
2017-07-08;0.272
2017-07-09;0.272
2017-07-10;0.303
2017-07-11;0.343
2017-07-12;0.241
2017-07-13;0.225
2017-07-14;0.234
2017-07-15;0.225
2017-07-16;0.225
2017-07-17;0.225
2017-07-18;0.225
2017-07-19;0.225
2017-07-20;0.225
2017-07-21;0.23
2017-07-22;0.225
2017-07-23;0.232
2017-07-24;0.244
2017-07-25;0.227
2017-07-26;0.713
2017-07-27;0.511
2017-07-28;0.734
2017-07-29;0.338
2017-07-30;0.303
2017-07-31;0.3
2017-08-01;0.205
2017-08-02;0.522
2017-08-03;0.272
2017-08-04;0.25
2017-08-05;0.225
2017-08-06;0.225
2017-08-07;0.203
2017-08-08;0.165
2017-08-09;0.222
2017-08-10;0.742
2017-08-11;0.495
2017-08-12;0.428
2017-08-13;0.32
2017-08-14;0.272
2017-08-15;0.272
2017-08-16;0.369
2017-08-17;0.272
2017-08-18;0.4
2017-08-19;0.599
2017-08-20;0.383
2017-08-21;0.311
2017-08-22;0.272
2017-08-23;0.272
2017-08-24;0.272
2017-08-25;0.237
2017-08-26;0.225
2017-08-27;0.225
2017-08-28;0.225
2017-08-29;0.181
2017-08-30;0.161
2017-08-31;0.192
2017-09-01;0.225
2017-09-02;0.225
2017-09-03;0.225
2017-09-04;0.225
2017-09-05;0.191
2017-09-06;0.161
2017-09-07;0.161
2017-09-08;0.161
2017-09-09;0.166
2017-09-10;0.225
2017-09-11;0.225
2017-09-12;0.225
2017-09-13;0.232
2017-09-14;0.691
2017-09-15;0.483
2017-09-16;0.344
2017-09-17;0.279
2017-09-18;0.326
2017-09-19;0.326
2017-09-20;0.377
2017-09-21;0.268
2017-09-22;0.23
2017-09-23;0.225
2017-09-24;0.174
2017-09-25;0.162
2017-09-26;0.176
2017-09-27;0.18
2017-09-28;0.189
2017-09-29;0.189
2017-09-30;0.189
2017-10-01;0.189
2017-10-02;0.19
2017-10-03;1.02
2017-10-04;0.485
2017-10-05;0.383
2017-10-06;0.802
2017-10-07;0.609
2017-10-08;1.19
2017-10-09;0.917
2017-10-10;0.67
2017-10-11;0.54
2017-10-12;0.457
2017-10-13;0.399
2017-10-14;0.389
2017-10-15;0.389
2017-10-16;0.331
2017-10-17;0.295
2017-10-18;0.315
2017-10-19;0.244
2017-10-20;0.236
2017-10-21;0.295
2017-10-22;0.346
2017-10-23;0.627
2017-10-24;0.504
2017-10-25;0.396
2017-10-26;0.332
2017-10-27;0.398
2017-10-28;0.381
2017-10-29;0.532
2017-10-30;0.584
2017-10-31;0.422
2017-11-01;0.333
2017-11-02;0.33
2017-11-03;0.314
2017-11-04;0.301
2017-11-05;1.437
2017-11-06;1.35
2017-11-07;1.015
2017-11-08;1.159
2017-11-09;1.015
2017-11-10;0.997
2017-11-11;1.635
2017-11-12;8.834
2017-11-13;5.068
2017-11-14;3.047
2017-11-15;2.17
2017-11-16;1.727
2017-11-17;1.432
2017-11-18;1.323
2017-11-19;1.22
2017-11-20;1.069
2017-11-21;2.049
2017-11-22;1.837
2017-11-23;1.559
2017-11-24;1.413
2017-11-25;2.991
2017-11-26;2.444
2017-11-27;1.891
2017-11-28;1.907
2017-11-29;1.808
2017-11-30;1.571
2017-12-01;1.361
2017-12-02;1.181
2017-12-03;1.073
2017-12-04;0.993
2017-12-05;0.976
2017-12-06;0.888
2017-12-07;0.844
2017-12-08;1.576
2017-12-09;1.26
2017-12-10;1.925
2017-12-11;7.377
2017-12-12;5.439
2017-12-13;3.329
2017-12-14;3.884
2017-12-15;2.995
2017-12-16;2.357
2017-12-17;1.972
2017-12-18;1.754
2017-12-19;1.539
2017-12-20;1.392
2017-12-21;1.351
2017-12-22;1.717
2017-12-23;1.947
2017-12-24;1.901
2017-12-25;1.725
2017-12-26;1.575
2017-12-27;1.605
2017-12-28;1.515
2017-12-29;1.349
2017-12-30;1.919
2017-12-31;4.814
2018-01-01;4.122
2018-01-02;3.585
2018-01-03;7.546
2018-01-04;9.331
2018-01-05;11.785
2018-01-06;7.92
2018-01-07;5.204
2018-01-08;3.887
2018-01-09;3.16
2018-01-10;2.557
2018-01-11;2.172
2018-01-12;1.918
2018-01-13;1.693
2018-01-14;1.549
2018-01-15;1.42
2018-01-16;2.711
2018-01-17;2.874
2018-01-18;2.8
2018-01-19;5.571
2018-01-20;3.447
2018-01-21;4.208
2018-01-22;8.222
2018-01-23;8.414
2018-01-24;5.318
2018-01-25;4.229
2018-01-26;3.48
2018-01-27;3.085
2018-01-28;2.615
2018-01-29;2.321
2018-01-30;2.082
2018-01-31;1.959
2018-02-01;2.998
2018-02-02;2.243
2018-02-03;1.929
2018-02-04;1.746
2018-02-05;1.569
2018-02-06;1.448
2018-02-07;1.338
2018-02-08;1.203
2018-02-09;1.101
2018-02-10;1.023
2018-02-11;1.014
2018-02-12;0.929
2018-02-13;0.845
2018-02-14;0.774
2018-02-15;1.279
2018-02-16;4.073
2018-02-17;2.694
2018-02-18;2.261
2018-02-19;1.866
2018-02-20;1.635
2018-02-21;1.457
2018-02-22;1.32
2018-02-23;1.228
2018-02-24;1.129
2018-02-25;0.946
2018-02-26;0.829
2018-02-27;0.796
2018-02-28;0.851
2018-03-01;0.783
2018-03-02;0.809
2018-03-03;0.783
2018-03-04;0.818
2018-03-05;0.998
2018-03-06;0.997
2018-03-07;0.937
2018-03-08;0.888
2018-03-09;1.001
2018-03-10;1.352
2018-03-11;1.379
2018-03-12;1.443
2018-03-13;1.913
2018-03-14;2.053
2018-03-15;1.577
2018-03-16;1.405
2018-03-17;1.254
2018-03-18;1.096
2018-03-19;0.993
2018-03-20;0.916
2018-03-21;0.85
2018-03-22;0.788
2018-03-23;0.836
2018-03-24;0.801
2018-03-25;0.775
2018-03-26;0.736
2018-03-27;0.731
2018-03-28;1.107
2018-03-29;1.968
2018-03-30;1.338
2018-03-31;1.23
2018-04-01;1.134
2018-04-02;1.014
2018-04-03;1.01
2018-04-04;1.075
2018-04-05;1.247
2018-04-06;1.131
2018-04-07;0.958
2018-04-08;0.926
2018-04-09;0.867
2018-04-10;0.866
2018-04-11;0.744
2018-04-12;0.734
2018-04-13;0.662
2018-04-14;0.604
2018-04-15;0.648
2018-04-16;0.689
2018-04-17;0.593
2018-04-18;0.528
2018-04-19;0.514
2018-04-20;0.497
2018-04-21;0.459
2018-04-22;0.454
2018-04-23;0.483
2018-04-24;0.453
2018-04-25;0.401
2018-04-26;0.416
2018-04-27;0.347
2018-04-28;0.363
2018-04-29;0.426
2018-04-30;0.381
2018-05-01;0.32
2018-05-02;0.296
2018-05-03;0.316
2018-05-04;0.303
2018-05-05;0.304
2018-05-06;0.292
2018-05-07;0.282
2018-05-08;0.273
2018-05-09;0.342
2018-05-10;0.437
2018-05-11;0.336
2018-05-12;0.304
2018-05-13;0.278
2018-05-14;0.71
2018-05-15;0.668
2018-05-16;0.9
2018-05-17;0.778
2018-05-18;0.566
2018-05-19;0.526
2018-05-20;0.467
2018-05-21;0.511
2018-05-22;0.541
2018-05-23;0.58
2018-05-24;0.639
2018-05-25;0.508
2018-05-26;0.444
2018-05-27;0.481
2018-05-28;0.441
2018-05-29;0.384
2018-05-30;0.382
2018-05-31;0.616
2018-06-01;1.148
2018-06-02;0.642
2018-06-03;0.522
2018-06-04;0.457
2018-06-05;0.457
2018-06-06;0.459
2018-06-07;0.733
2018-06-08;0.599
2018-06-09;0.846
2018-06-10;0.697
2018-06-11;0.6
2018-06-12;0.523
2018-06-13;0.486
2018-06-14;0.403
2018-06-15;0.371
2018-06-16;0.331
2018-06-17;0.329
2018-06-18;0.326
2018-06-19;0.312
2018-06-20;0.351
2018-06-21;0.35
2018-06-22;0.326
2018-06-23;0.327
2018-06-24;0.329
2018-06-25;0.326
2018-06-26;0.326
2018-06-27;0.247
2018-06-28;0.21
2018-06-29;0.189
2018-06-30;0.189
2018-07-01;0.192
2018-07-02;0.189
2018-07-03;0.216
2018-07-04;0.215
2018-07-05;0.462
2018-07-06;0.383
2018-07-07;0.264
2018-07-08;0.225
2018-07-09;0.196
2018-07-10;0.194
2018-07-11;0.192
2018-07-12;0.189
2018-07-13;0.189
2018-07-14;0.189
2018-07-15;0.203
2018-07-16;0.19
2018-07-17;0.164
2018-07-18;0.161
2018-07-19;0.161
2018-07-20;0.182
2018-07-21;0.224
2018-07-22;0.254
2018-07-23;0.221
2018-07-24;0.182
2018-07-25;0.25
2018-07-26;0.239
2018-07-27;0.166
2018-07-28;0.161
2018-07-29;0.161
2018-07-30;0.142
2018-07-31;0.138
2018-08-01;0.138
2018-08-02;0.138
2018-08-03;0.138
2018-08-04;0.138
2018-08-05;0.147
2018-08-06;0.138
2018-08-07;0.124
2018-08-08;0.134
2018-08-09;0.135
2018-08-10;0.124
2018-08-11;0.12
2018-08-12;0.12
2018-08-13;0.137
2018-08-14;0.161
2018-08-15;0.139
2018-08-16;0.124
2018-08-17;0.125
2018-08-18;0.168
2018-08-19;0.138
2018-08-20;0.126
2018-08-21;0.127
2018-08-22;0.127
2018-08-23;0.128
2018-08-24;0.155
2018-08-25;0.149
2018-08-26;0.146
2018-08-27;0.124
2018-08-28;0.12
2018-08-29;0.12
2018-08-30;0.28
2018-08-31;0.333
2018-09-01;0.292
2018-09-02;0.184
2018-09-03;0.158
2018-09-04;0.142
2018-09-05;0.138
2018-09-06;0.144
2018-09-07;0.161
2018-09-08;0.138
2018-09-09;0.134
2018-09-10;0.12
2018-09-11;0.12
2018-09-12;0.119
2018-09-13;0.123
2018-09-14;0.128
2018-09-15;0.122
2018-09-16;0.111
2018-09-17;0.109
2018-09-18;0.115
2018-09-19;0.12
2018-09-20;0.109
2018-09-21;0.12
2018-09-22;0.148
2018-09-23;0.295
2018-09-24;0.486
2018-09-25;0.186
2018-09-26;0.161
2018-09-27;0.152
2018-09-28;0.139
2018-09-29;0.136
2018-09-30;0.134
2018-10-01;0.138
2018-10-02;0.146
2018-10-03;0.138
2018-10-04;0.138
2018-10-05;0.134
2018-10-06;0.126
2018-10-07;0.12
2018-10-08;0.12
2018-10-09;0.12
2018-10-10;0.12
2018-10-11;0.115
2018-10-12;0.12
2018-10-13;0.12
2018-10-14;0.119
2018-10-15;0.115
2018-10-16;0.107
2018-10-17;0.11
2018-10-18;0.107
2018-10-19;0.11
2018-10-20;0.115
2018-10-21;0.12
2018-10-22;0.116
2018-10-23;0.114
2018-10-24;0.109
2018-10-25;0.12
2018-10-26;0.12
2018-10-27;0.188
2018-10-28;0.218
2018-10-29;0.189
2018-10-30;0.5
2018-10-31;0.243
2018-11-01;0.296
2018-11-02;0.381
2018-11-03;0.237
2018-11-04;0.199
2018-11-05;0.182
2018-11-06;0.169
2018-11-07;0.164
2018-11-08;0.161
2018-11-09;0.16
2018-11-10;0.155
2018-11-11;0.26
2018-11-12;0.202
2018-11-13;0.262
2018-11-14;0.224
2018-11-15;0.186
2018-11-16;0.173
2018-11-17;0.168
2018-11-18;0.161
2018-11-19;0.163
2018-11-20;0.161
2018-11-21;0.161
2018-11-22;0.161
2018-11-23;0.156
2018-11-24;0.161
2018-11-25;0.161
2018-11-26;0.161
2018-11-27;0.161
2018-11-28;0.161
2018-11-29;0.161
2018-11-30;0.173
2018-12-01;0.226
2018-12-02;0.419
2018-12-03;1.691
2018-12-04;1.672
2018-12-05;1.192
2018-12-06;0.895
2018-12-07;0.694
2018-12-08;1.147
2018-12-09;1.906
2018-12-10;1.914
2018-12-11;1.267
2018-12-12;0.904
2018-12-13;0.69
2018-12-14;0.538
2018-12-15;0.466
2018-12-16;0.439
2018-12-17;0.383
2018-12-18;0.351
2018-12-19;0.411
2018-12-20;0.547
2018-12-21;1.959
2018-12-22;3.062
2018-12-23;2.316
2018-12-24;4.565
2018-12-25;2.873
2018-12-26;1.928
2018-12-27;1.483
2018-12-28;1.183
2018-12-29;0.931
2018-12-30;0.773
2018-12-31;0.673
2019-01-01;0.627
2019-01-02;0.615
2019-01-03;0.523
2019-01-04;0.462
2019-01-05;0.454
2019-01-06;0.456
2019-01-07;0.443
2019-01-08;0.424
2019-01-09;0.459
2019-01-10;0.406
2019-01-11;0.38
2019-01-12;0.39
2019-01-13;1.124
2019-01-14;3.69
2019-01-15;1.87
2019-01-16;1.372
2019-01-17;1.26
2019-01-18;1.122
2019-01-19;0.963
2019-01-20;0.835
2019-01-21;0.721
2019-01-22;0.667
2019-01-23;0.615
2019-01-24;0.541
2019-01-25;0.521
2019-01-26;0.468
2019-01-27;0.559
2019-01-28;0.597
2019-01-29;0.485
2019-01-30;0.532
2019-01-31;0.469
2019-02-01;0.514
2019-02-02;0.588
2019-02-03;0.583
2019-02-04;0.509
2019-02-05;0.47
2019-02-06;0.457
2019-02-07;0.633
2019-02-08;0.781
2019-02-09;0.863
2019-02-10;2.221
2019-02-11;2.653
2019-02-12;1.752
2019-02-13;1.426
2019-02-14;1.248
2019-02-15;1.154
2019-02-16;1.139
2019-02-17;1.168
2019-02-18;1.245
2019-02-19;1.285
2019-02-20;1.373
2019-02-21;1.407
2019-02-22;1.478
2019-02-23;1.581
2019-02-24;1.479
2019-02-25;1.513
2019-02-26;1.688
2019-02-27;1.737
2019-02-28;1.928
2019-03-01;4.648
2019-03-02;3.755
2019-03-03;2.93
2019-03-04;2.938
2019-03-05;2.76
2019-03-06;2.256
2019-03-07;2.591
2019-03-08;2.33
2019-03-09;2.091
2019-03-10;3.368
2019-03-11;2.941
2019-03-12;2.196
2019-03-13;2.198
2019-03-14;2.157
2019-03-15;6.135
2019-03-16;5.401
2019-03-17;3.869
2019-03-18;3.156
2019-03-19;2.476
2019-03-20;2.108
2019-03-21;1.786
2019-03-22;1.588
2019-03-23;1.374
2019-03-24;1.283
2019-03-25;1.187
2019-03-26;1.103
2019-03-27;1.027
2019-03-28;0.903
2019-03-29;0.811
2019-03-30;0.804
2019-03-31;0.737
2019-04-01;0.712
2019-04-02;0.66
2019-04-03;0.82
2019-04-04;0.854
2019-04-05;0.833
2019-04-06;0.958
2019-04-07;1.007
2019-04-08;0.867
2019-04-09;1.01
2019-04-10;1.182
2019-04-11;1.169
2019-04-12;0.957
2019-04-13;0.851
2019-04-14;0.805
2019-04-15;0.766
2019-04-16;0.693
2019-04-17;0.693
2019-04-18;0.618
2019-04-19;0.587
2019-04-20;0.526
2019-04-21;0.519
2019-04-22;0.483
2019-04-23;0.46
2019-04-24;0.449
2019-04-25;0.403
2019-04-26;0.483
2019-04-27;0.529
2019-04-28;0.599
2019-04-29;0.499
2019-04-30;0.454
2019-05-01;0.434
2019-05-02;0.395
2019-05-03;0.682
2019-05-04;0.766
2019-05-05;0.708
2019-05-06;0.672
2019-05-07;0.559
2019-05-08;0.888
2019-05-09;1.41
2019-05-10;1.158
2019-05-11;1.187
2019-05-12;1.577
2019-05-13;1.141
2019-05-14;0.939
2019-05-15;0.819
2019-05-16;0.734
2019-05-17;0.672
2019-05-18;0.635
2019-05-19;0.744
2019-05-20;3.091
2019-05-21;3.718
2019-05-22;2.876
2019-05-23;2.038
2019-05-24;1.645
2019-05-25;1.371
2019-05-26;1.189
2019-05-27;1.032
2019-05-28;1.135
2019-05-29;1.046
2019-05-30;0.811
2019-05-31;0.716
2019-06-01;0.646
2019-06-02;0.585
2019-06-03;0.533
2019-06-04;0.494
2019-06-05;0.464
2019-06-06;0.466
2019-06-07;0.433
2019-06-08;0.43
2019-06-09;0.382
2019-06-10;0.455
2019-06-11;0.999
2019-06-12;0.673
2019-06-13;0.517
2019-06-14;0.424
2019-06-15;0.456
2019-06-16;2.068
2019-06-17;1.009
2019-06-18;0.707
2019-06-19;0.564
2019-06-20;0.576
2019-06-21;0.527
2019-06-22;0.609
2019-06-23;0.562
2019-06-24;0.456
2019-06-25;0.403
2019-06-26;0.375
2019-06-27;0.326
2019-06-28;0.32
2019-06-29;0.289
2019-06-30;0.272
2019-07-01;0.282
2019-07-02;0.258
2019-07-03;0.233
2019-07-04;0.234
2019-07-05;0.242
2019-07-06;0.227
2019-07-07;0.27
2019-07-08;0.244
2019-07-09;0.225
2019-07-10;0.221
2019-07-11;0.235
2019-07-12;0.266
2019-07-13;0.238
2019-07-14;0.247
2019-07-15;0.246
2019-07-16;0.197
2019-07-17;0.189
2019-07-18;0.189
2019-07-19;0.189
2019-07-20;0.184
2019-07-21;0.174
2019-07-22;0.189
2019-07-23;0.162
2019-07-24;0.163
2019-07-25;0.155
2019-07-26;0.161
2019-07-27;0.157
2019-07-28;0.79
2019-07-29;0.429
2019-07-30;0.233
2019-07-31;0.203
2019-08-01;0.189
2019-08-02;0.189
2019-08-03;0.192
2019-08-04;0.159
2019-08-05;0.161
2019-08-06;0.231
2019-08-07;0.518
2019-08-08;0.329
2019-08-09;0.206
2019-08-10;0.253
2019-08-11;0.267
2019-08-12;0.363
2019-08-13;0.247
2019-08-14;0.193
2019-08-15;0.243
2019-08-16;0.307
2019-08-17;0.212
2019-08-18;0.252
2019-08-19;1.13
2019-08-20;0.852
2019-08-21;0.893
2019-08-22;0.464
2019-08-23;0.337
2019-08-24;0.293
2019-08-25;0.268
2019-08-26;0.225
2019-08-27;0.218
2019-08-28;0.21
2019-08-29;0.227
2019-08-30;0.225
2019-08-31;0.198
2019-09-01;0.191
2019-09-02;0.189
2019-09-03;0.186
2019-09-04;0.177
2019-09-05;0.173
2019-09-06;0.17
2019-09-07;0.17
2019-09-08;0.256
2019-09-09;0.248
2019-09-10;0.18
2019-09-11;0.175
2019-09-12;0.169
2019-09-13;0.161
2019-09-14;0.159
2019-09-15;0.156
2019-09-16;0.153
2019-09-17;0.15
2019-09-18;0.147
2019-09-19;0.144
2019-09-20;0.14
2019-09-21;0.141
2019-09-22;0.143
2019-09-23;0.636
2019-09-24;0.236
2019-09-25;0.275
2019-09-26;0.348
2019-09-27;0.316
2019-09-28;0.545
2019-09-29;0.309
2019-09-30;0.295
2019-10-01;0.282
2019-10-02;0.629
2019-10-03;0.604
2019-10-04;0.427
2019-10-05;0.899
2019-10-06;0.946
2019-10-07;1.532
2019-10-08;0.853
2019-10-09;1.768
2019-10-10;1.759
2019-10-11;1.194
2019-10-12;0.906
2019-10-13;0.686
2019-10-14;0.573
2019-10-15;0.544
2019-10-16;0.582
2019-10-17;0.483
2019-10-18;0.534
2019-10-19;1.831
2019-10-20;1.478
2019-10-21;1.13
2019-10-22;1.151
2019-10-23;0.906
2019-10-24;0.76
2019-10-25;0.634
2019-10-26;0.569
2019-10-27;0.535
2019-10-28;0.541
2019-10-29;0.52
2019-10-30;0.563
2019-10-31;0.821
2019-11-01;0.673
2019-11-02;1.274
2019-11-03;2.112
2019-11-04;2.651
2019-11-05;2.534
2019-11-06;1.979
2019-11-07;1.628
2019-11-08;1.492
2019-11-09;1.408
2019-11-10;1.266
2019-11-11;1.083
2019-11-12;0.996
2019-11-13;0.861
2019-11-14;0.758
2019-11-15;0.703
2019-11-16;0.637
2019-11-17;0.613
2019-11-18;0.618
2019-11-19;0.555
2019-11-20;0.562
2019-11-21;0.516
2019-11-22;0.501
2019-11-23;0.479
2019-11-24;0.455
2019-11-25;0.442
2019-11-26;0.416
2019-11-27;0.462
2019-11-28;0.553
2019-11-29;1.987
2019-11-30;1.808
2019-12-01;1.307
2019-12-02;1.085
2019-12-03;0.904
2019-12-04;0.792
2019-12-05;0.711
2019-12-06;0.644
2019-12-07;0.82
2019-12-08;0.759
2019-12-09;1.184
2019-12-10;1.397
2019-12-11;1.118
2019-12-12;1.022
