;[m3/s]
;Q
2016-06-21;0.971
2016-06-22;0.766
2016-06-23;0.653
2016-06-24;0.552
2016-06-25;0.929
2016-06-26;0.86
2016-06-27;0.656
2016-06-28;0.561
2016-06-29;0.489
2016-06-30;0.485
2016-07-01;0.391
2016-07-02;0.385
2016-07-03;0.311
2016-07-04;0.269
2016-07-05;0.248
2016-07-06;0.224
2016-07-07;0.203
2016-07-08;0.19
2016-07-09;0.176
2016-07-10;0.165
2016-07-11;0.161
2016-07-12;0.209
2016-07-13;0.348
2016-07-14;0.282
2016-07-15;0.213
2016-07-16;0.177
2016-07-17;0.159
2016-07-18;0.148
2016-07-19;0.134
2016-07-20;0.121
2016-07-21;0.12
2016-07-22;0.212
2016-07-23;0.187
2016-07-24;0.154
2016-07-25;0.129
2016-07-26;0.116
2016-07-27;0.118
2016-07-28;0.115
2016-07-29;0.115
2016-07-30;0.096
2016-07-31;0.364
2016-08-01;0.163
2016-08-02;0.162
2016-08-03;0.155
2016-08-04;0.223
2016-08-05;0.46
2016-08-06;0.205
2016-08-07;0.148
2016-08-08;0.121
2016-08-09;0.133
2016-08-10;0.136
2016-08-11;0.126
2016-08-12;0.098
2016-08-13;0.09
2016-08-14;0.081
2016-08-15;0.076
2016-08-16;0.073
2016-08-17;0.071
2016-08-18;0.086
2016-08-19;0.089
2016-08-20;0.103
2016-08-21;0.11
2016-08-22;0.072
2016-08-23;0.065
2016-08-24;0.063
2016-08-25;0.059
2016-08-26;0.055
2016-08-27;0.052
2016-08-28;0.049
2016-08-29;0.049
2016-08-30;0.051
2016-08-31;0.049
2016-09-01;0.047
2016-09-02;0.046
2016-09-03;0.046
2016-09-04;0.093
2016-09-05;0.194
2016-09-06;0.076
2016-09-07;0.058
2016-09-08;0.054
2016-09-09;0.051
2016-09-10;0.048
2016-09-11;0.047
2016-09-12;0.047
2016-09-13;0.045
2016-09-14;0.047
2016-09-15;0.049
2016-09-16;0.055
2016-09-17;0.05
2016-09-18;0.177
2016-09-19;0.123
2016-09-20;0.072
2016-09-21;0.065
2016-09-22;0.055
2016-09-23;0.053
2016-09-24;0.051
2016-09-25;0.055
2016-09-26;0.061
2016-09-27;0.086
2016-09-28;0.064
2016-09-29;0.052
2016-09-30;0.051
2016-10-01;0.051
2016-10-02;0.064
2016-10-03;0.058
2016-10-04;0.053
2016-10-05;0.046
2016-10-06;0.042
2016-10-07;0.042
2016-10-08;0.042
2016-10-09;0.086
2016-10-10;0.067
2016-10-11;0.06
2016-10-12;0.057
2016-10-13;0.051
2016-10-14;0.051
2016-10-15;0.051
2016-10-16;0.051
2016-10-17;0.073
2016-10-18;0.164
2016-10-19;0.069
2016-10-20;0.06
2016-10-21;0.122
2016-10-22;0.083
2016-10-23;0.117
2016-10-24;0.142
2016-10-25;0.566
2016-10-26;0.162
2016-10-27;0.103
2016-10-28;0.08
2016-10-29;0.072
2016-10-30;0.069
2016-10-31;0.06
2016-11-01;0.06
2016-11-02;0.06
2016-11-03;0.06
2016-11-04;0.06
2016-11-05;0.17
2016-11-06;0.457
2016-11-07;0.269
2016-11-08;0.175
2016-11-09;0.142
2016-11-10;0.248
2016-11-11;0.534
2016-11-12;0.294
2016-11-13;0.2
2016-11-14;0.158
2016-11-15;0.135
2016-11-16;0.196
2016-11-17;0.19
2016-11-18;0.305
2016-11-19;0.535
2016-11-20;0.41
2016-11-21;0.288
2016-11-22;0.219
2016-11-23;0.179
2016-11-24;0.156
2016-11-25;0.143
2016-11-26;0.127
2016-11-27;0.118
2016-11-28;0.105
2016-11-29;0.091
2016-11-30;0.087
2016-12-01;0.087
2016-12-02;0.087
2016-12-03;0.081
2016-12-04;0.072
2016-12-05;0.072
2016-12-06;0.072
2016-12-07;0.067
2016-12-08;0.06
2016-12-09;0.06
2016-12-10;0.06
2016-12-11;0.06
2016-12-12;0.065
2016-12-13;0.063
2016-12-14;0.061
2016-12-15;0.06
2016-12-16;0.06
2016-12-17;0.054
2016-12-18;0.051
2016-12-19;0.057
2016-12-20;0.053
2016-12-21;0.051
2016-12-22;0.053
2016-12-23;0.089
2016-12-24;0.063
2016-12-25;0.06
2016-12-26;0.057
2016-12-27;0.073
2016-12-28;0.06
2016-12-29;0.056
2016-12-30;0.049
2016-12-31;0.047
2017-01-01;0.05
2017-01-02;0.053
2017-01-03;0.051
2017-01-04;0.05
2017-01-05;0.052
2017-01-06;0.123
2017-01-07;0.048
2017-01-08;0.051
2017-01-09;0.054
2017-01-10;0.113
2017-01-11;0.123
2017-01-12;0.241
2017-01-13;0.296
2017-01-14;0.19
2017-01-15;0.152
2017-01-16;0.131
2017-01-17;0.112
2017-01-18;0.105
2017-01-19;0.101
2017-01-20;0.083
2017-01-21;0.086
2017-01-22;0.077
2017-01-23;0.062
2017-01-24;0.06
2017-01-25;0.06
2017-01-26;0.056
2017-01-27;0.054
2017-01-28;0.064
2017-01-29;0.088
2017-01-30;0.188
2017-01-31;1.47
2017-02-01;1.433
2017-02-02;0.92
2017-02-03;0.637
2017-02-04;0.555
2017-02-05;0.666
2017-02-06;1.333
2017-02-07;0.922
2017-02-08;0.677
2017-02-09;0.503
2017-02-10;0.41
2017-02-11;0.345
2017-02-12;0.292
2017-02-13;0.252
2017-02-14;0.22
2017-02-15;0.201
2017-02-16;0.186
2017-02-17;0.228
2017-02-18;0.203
2017-02-19;0.186
2017-02-20;0.176
2017-02-21;0.187
2017-02-22;0.17
2017-02-23;0.161
2017-02-24;0.156
2017-02-25;0.146
2017-02-26;0.146
2017-02-27;0.146
2017-02-28;0.901
2017-03-01;0.987
2017-03-02;0.792
2017-03-03;0.611
2017-03-04;0.542
2017-03-05;0.481
2017-03-06;0.567
2017-03-07;0.657
2017-03-08;0.612
2017-03-09;0.924
2017-03-10;0.993
2017-03-11;0.863
2017-03-12;0.677
2017-03-13;0.531
2017-03-14;0.413
2017-03-15;0.341
2017-03-16;0.305
2017-03-17;0.278
2017-03-18;0.268
2017-03-19;0.237
2017-03-20;0.214
2017-03-21;0.236
2017-03-22;0.399
2017-03-23;0.282
2017-03-24;0.244
2017-03-25;0.209
2017-03-26;0.205
2017-03-27;0.186
2017-03-28;0.186
2017-03-29;0.178
2017-03-30;0.166
2017-03-31;0.166
2017-04-01;0.166
2017-04-02;0.165
2017-04-03;0.153
2017-04-04;0.15
2017-04-05;0.147
2017-04-06;0.142
2017-04-07;0.136
2017-04-08;0.127
2017-04-09;0.127
2017-04-10;0.111
2017-04-11;0.09
2017-04-12;0.087
2017-04-13;0.087
2017-04-14;0.087
2017-04-15;0.096
2017-04-16;0.15
2017-04-17;0.188
2017-04-18;0.175
2017-04-19;0.14
2017-04-20;0.134
2017-04-21;0.12
2017-04-22;0.105
2017-04-23;0.105
2017-04-24;0.104
2017-04-25;0.164
2017-04-26;0.538
2017-04-27;0.825
2017-04-28;0.825
2017-04-29;0.665
2017-04-30;0.525
2017-05-01;0.454
2017-05-02;0.341
2017-05-03;0.285
2017-05-04;0.299
2017-05-05;0.239
2017-05-06;0.398
2017-05-07;0.857
2017-05-08;1.748
2017-05-09;1.531
2017-05-10;1.125
2017-05-11;0.805
2017-05-12;0.594
2017-05-13;0.439
2017-05-14;0.343
2017-05-15;0.382
2017-05-16;0.243
2017-05-17;0.204
2017-05-18;0.186
2017-05-19;1.797
2017-05-20;1.205
2017-05-21;0.822
2017-05-22;0.589
2017-05-23;0.453
2017-05-24;0.338
2017-05-25;0.259
2017-05-26;0.218
2017-05-27;0.182
2017-05-28;0.167
2017-05-29;0.145
2017-05-30;0.125
2017-05-31;0.116
2017-06-01;0.289
2017-06-02;0.136
2017-06-03;0.118
2017-06-04;0.52
2017-06-05;0.186
2017-06-06;0.211
2017-06-07;0.246
2017-06-08;0.166
2017-06-09;0.141
2017-06-10;0.13
2017-06-11;0.098
2017-06-12;0.082
2017-06-13;0.074
2017-06-14;0.069
2017-06-15;0.061
2017-06-16;0.056
2017-06-17;0.05
2017-06-18;0.046
2017-06-19;0.041
2017-06-20;0.038
2017-06-21;0.036
2017-06-22;0.033
2017-06-23;0.03
2017-06-24;0.03
2017-06-25;0.031
2017-06-26;0.03
2017-06-27;0.063
2017-06-28;0.061
2017-06-29;0.175
2017-06-30;0.092
2017-07-01;0.048
2017-07-02;0.2
2017-07-03;0.081
2017-07-04;0.049
2017-07-05;0.04
2017-07-06;0.032
2017-07-07;0.025
2017-07-08;0.024
2017-07-09;0.036
2017-07-10;0.124
2017-07-11;0.175
2017-07-12;0.083
2017-07-13;0.075
2017-07-14;0.075
2017-07-15;0.053
2017-07-16;0.036
2017-07-17;0.031
2017-07-18;0.026
2017-07-19;0.022
2017-07-20;0.02
2017-07-21;0.077
2017-07-22;0.073
2017-07-23;0.053
2017-07-24;0.083
2017-07-25;0.164
2017-07-26;0.332
2017-07-27;0.192
2017-07-28;0.296
2017-07-29;0.121
2017-07-30;0.083
2017-07-31;0.096
2017-08-01;0.07
2017-08-02;0.301
2017-08-03;0.078
2017-08-04;0.054
2017-08-05;0.047
2017-08-06;0.046
2017-08-07;0.04
2017-08-08;0.041
2017-08-09;0.062
2017-08-10;0.628
2017-08-11;0.241
2017-08-12;0.153
2017-08-13;0.105
2017-08-14;0.075
2017-08-15;0.057
2017-08-16;0.06
2017-08-17;0.046
2017-08-18;0.814
2017-08-19;0.475
2017-08-20;0.213
2017-08-21;0.149
2017-08-22;0.108
2017-08-23;0.079
2017-08-24;0.066
2017-08-25;0.058
2017-08-26;0.049
2017-08-27;0.043
2017-08-28;0.039
2017-08-29;0.039
2017-08-30;0.038
2017-08-31;0.19
2017-09-01;0.106
2017-09-02;0.272
2017-09-03;0.156
2017-09-04;0.08
2017-09-05;0.057
2017-09-06;0.049
2017-09-07;0.047
2017-09-08;0.045
2017-09-09;0.049
2017-09-10;0.048
2017-09-11;0.042
2017-09-12;0.077
2017-09-13;0.047
2017-09-14;0.338
2017-09-15;0.157
2017-09-16;0.114
2017-09-17;0.111
2017-09-18;0.145
2017-09-19;0.095
2017-09-20;0.128
2017-09-21;0.082
2017-09-22;0.067
2017-09-23;0.058
2017-09-24;0.055
2017-09-25;0.051
2017-09-26;0.051
2017-09-27;0.051
2017-09-28;0.045
2017-09-29;0.042
2017-09-30;0.075
2017-10-01;0.091
2017-10-02;0.053
2017-10-03;0.67
2017-10-04;0.208
2017-10-05;0.18
2017-10-06;0.373
2017-10-07;0.199
2017-10-08;0.202
2017-10-09;0.17
2017-10-10;0.137
2017-10-11;0.116
2017-10-12;0.093
2017-10-13;0.082
2017-10-14;0.072
2017-10-15;0.068
2017-10-16;0.059
2017-10-17;0.053
2017-10-18;0.051
2017-10-19;0.052
2017-10-20;0.05
2017-10-21;0.07
2017-10-22;0.097
2017-10-23;0.109
2017-10-24;0.088
2017-10-25;0.068
2017-10-26;0.06
2017-10-27;0.074
2017-10-28;0.065
2017-10-29;0.083
2017-10-30;0.096
2017-10-31;0.07
2017-11-01;0.06
2017-11-02;0.059
2017-11-03;0.051
2017-11-04;0.051
2017-11-05;0.595
2017-11-06;0.689
2017-11-07;0.38
2017-11-08;0.388
2017-11-09;0.292
2017-11-10;0.246
2017-11-11;0.323
2017-11-12;2.649
2017-11-13;1.824
2017-11-14;0.972
2017-11-15;0.615
2017-11-16;0.45
2017-11-17;0.352
2017-11-18;0.292
2017-11-19;0.37
2017-11-20;0.291
2017-11-21;0.327
2017-11-22;0.294
2017-11-23;0.261
2017-11-24;0.26
2017-11-25;1.831
2017-11-26;1.524
2017-11-27;0.962
2017-11-28;1.268
2017-11-29;1.494
2017-11-30;1.107
2017-12-01;0.794
2017-12-02;0.575
2017-12-03;0.455
2017-12-04;0.398
2017-12-05;0.361
2017-12-06;0.34
2017-12-07;0.305
2017-12-08;0.423
2017-12-09;0.393
2017-12-10;0.481
2017-12-11;2.128
2017-12-12;2.913
2017-12-13;1.629
2017-12-14;1.331
2017-12-15;1.056
2017-12-16;0.956
2017-12-17;0.783
2017-12-18;0.709
2017-12-19;0.635
2017-12-20;0.586
2017-12-21;0.554
2017-12-22;0.683
2017-12-23;0.693
2017-12-24;0.693
2017-12-25;0.655
2017-12-26;0.589
2017-12-27;0.609
2017-12-28;0.576
2017-12-29;0.496
2017-12-30;0.706
2017-12-31;0.711
2018-01-01;0.808
2018-01-02;0.755
2018-01-03;1.755
2018-01-04;2.137
2018-01-05;2.324
2018-01-06;2.575
2018-01-07;1.955
2018-01-08;1.357
2018-01-09;1.056
2018-01-10;0.837
2018-01-11;0.683
2018-01-12;0.567
2018-01-13;0.491
2018-01-14;0.453
2018-01-15;0.411
2018-01-16;0.566
2018-01-17;0.629
2018-01-18;0.716
2018-01-19;1.269
2018-01-20;1.176
2018-01-21;1.059
2018-01-22;2.295
2018-01-23;3.238
2018-01-24;2.2
2018-01-25;1.411
2018-01-26;1.179
2018-01-27;1.112
2018-01-28;0.901
2018-01-29;0.807
2018-01-30;0.739
2018-01-31;0.703
2018-02-01;1.14
2018-02-02;0.961
2018-02-03;0.864
2018-02-04;0.739
2018-02-05;0.634
2018-02-06;0.566
2018-02-07;0.526
2018-02-08;0.467
2018-02-09;0.43
2018-02-10;0.393
2018-02-11;0.386
2018-02-12;0.397
2018-02-13;0.321
2018-02-14;0.305
2018-02-15;0.392
2018-02-16;0.978
2018-02-17;1.932
2018-02-18;2.075
2018-02-19;1.569
2018-02-20;1.179
2018-02-21;0.905
2018-02-22;0.733
2018-02-23;0.616
2018-02-24;0.541
2018-02-25;0.447
2018-02-26;0.336
2018-02-27;0.335
2018-02-28;0.308
2018-03-01;0.36
2018-03-02;0.353
2018-03-03;0.336
2018-03-04;0.356
2018-03-05;0.35
2018-03-06;0.322
2018-03-07;0.305
2018-03-08;0.28
2018-03-09;0.27
2018-03-10;0.322
2018-03-11;0.293
2018-03-12;0.3
2018-03-13;0.328
2018-03-14;0.313
2018-03-15;0.305
2018-03-16;0.294
2018-03-17;0.276
2018-03-18;0.31
2018-03-19;0.305
2018-03-20;0.284
2018-03-21;0.27
2018-03-22;0.255
2018-03-23;0.27
2018-03-24;0.27
2018-03-25;0.26
2018-03-26;0.237
2018-03-27;0.237
2018-03-28;0.284
2018-03-29;0.351
2018-03-30;0.331
2018-03-31;0.352
2018-04-01;0.327
2018-04-02;0.305
2018-04-03;0.305
2018-04-04;0.33
2018-04-05;0.338
2018-04-06;0.301
2018-04-07;0.27
2018-04-08;0.27
2018-04-09;0.237
2018-04-10;0.242
2018-04-11;0.237
2018-04-12;0.227
2018-04-13;0.209
2018-04-14;0.191
2018-04-15;0.186
2018-04-16;0.186
2018-04-17;0.172
2018-04-18;0.162
2018-04-19;0.151
2018-04-20;0.146
2018-04-21;0.142
2018-04-22;0.135
2018-04-23;0.137
2018-04-24;0.139
2018-04-25;0.127
2018-04-26;0.134
2018-04-27;0.121
2018-04-28;0.12
2018-04-29;0.137
2018-04-30;0.128
2018-05-01;0.105
2018-05-02;0.101
2018-05-03;0.106
2018-05-04;0.098
2018-05-05;0.087
2018-05-06;0.083
2018-05-07;0.07
2018-05-08;0.066
2018-05-09;0.066
2018-05-10;0.225
2018-05-11;0.12
2018-05-12;0.082
2018-05-13;0.142
2018-05-14;0.226
2018-05-15;0.339
2018-05-16;0.576
2018-05-17;0.384
2018-05-18;0.244
2018-05-19;0.188
2018-05-20;0.159
2018-05-21;0.146
2018-05-22;0.138
2018-05-23;0.132
2018-05-24;0.311
2018-05-25;0.149
2018-05-26;0.114
2018-05-27;0.096
2018-05-28;0.092
2018-05-29;0.088
2018-05-30;0.076
2018-05-31;0.443
2018-06-01;0.523
2018-06-02;0.208
2018-06-03;0.161
2018-06-04;0.219
2018-06-05;0.433
2018-06-06;0.402
2018-06-07;1.675
2018-06-08;0.706
2018-06-09;0.47
2018-06-10;0.326
2018-06-11;0.314
2018-06-12;0.25
2018-06-13;0.232
2018-06-14;0.179
2018-06-15;0.157
2018-06-16;0.131
2018-06-17;0.114
2018-06-18;0.099
2018-06-19;0.088
2018-06-20;0.084
2018-06-21;0.076
2018-06-22;0.068
2018-06-23;0.065
2018-06-24;0.067
2018-06-25;0.077
2018-06-26;0.063
2018-06-27;0.05
2018-06-28;0.047
2018-06-29;0.048
2018-06-30;0.045
2018-07-01;0.039
2018-07-02;0.035
2018-07-03;0.084
2018-07-04;0.062
2018-07-05;0.093
2018-07-06;0.226
2018-07-07;0.071
2018-07-08;0.049
2018-07-09;0.041
2018-07-10;0.038
2018-07-11;0.038
2018-07-12;0.03
2018-07-13;0.032
2018-07-14;0.029
2018-07-15;0.031
2018-07-16;0.035
2018-07-17;0.026
2018-07-18;0.025
2018-07-19;0.023
2018-07-20;0.033
2018-07-21;0.038
2018-07-22;0.03
2018-07-23;0.028
2018-07-24;0.029
2018-07-25;0.027
2018-07-26;0.021
2018-07-27;0.016
2018-07-28;0.02
2018-07-29;0.019
2018-07-30;0.016
2018-07-31;0.012
2018-08-01;0.026
2018-08-02;0.096
2018-08-03;0.026
2018-08-04;0.02
2018-08-05;0.018
2018-08-06;0.016
2018-08-07;0.013
2018-08-08;0.013
2018-08-09;0.022
2018-08-10;0.018
2018-08-11;0.016
2018-08-12;0.017
2018-08-13;0.031
2018-08-14;0.043
2018-08-15;0.021
2018-08-16;0.016
2018-08-17;0.029
2018-08-18;0.06
2018-08-19;0.026
2018-08-20;0.017
2018-08-21;0.016
2018-08-22;0.014
2018-08-23;0.074
2018-08-24;0.08
2018-08-25;0.069
2018-08-26;0.048
2018-08-27;0.027
2018-08-28;0.024
2018-08-29;0.028
2018-08-30;0.135
2018-08-31;0.432
2018-09-01;0.151
2018-09-02;0.072
2018-09-03;0.051
2018-09-04;0.047
2018-09-05;0.039
2018-09-06;0.157
2018-09-07;0.11
2018-09-08;0.052
2018-09-09;0.04
2018-09-10;0.033
2018-09-11;0.027
2018-09-12;0.03
2018-09-13;0.045
2018-09-14;0.053
2018-09-15;0.037
2018-09-16;0.03
2018-09-17;0.028
2018-09-18;0.024
2018-09-19;0.022
2018-09-20;0.022
2018-09-21;0.041
2018-09-22;0.068
2018-09-23;0.141
2018-09-24;0.147
2018-09-25;0.046
2018-09-26;0.035
2018-09-27;0.033
2018-09-28;0.03
2018-09-29;0.029
2018-09-30;0.028
2018-10-01;0.047
2018-10-02;0.048
2018-10-03;0.035
2018-10-04;0.033
2018-10-05;0.028
2018-10-06;0.026
2018-10-07;0.022
2018-10-08;0.025
2018-10-09;0.028
2018-10-10;0.028
2018-10-11;0.028
2018-10-12;0.026
2018-10-13;0.022
2018-10-14;0.022
2018-10-15;0.02
2018-10-16;0.016
2018-10-17;0.019
2018-10-18;0.022
2018-10-19;0.022
2018-10-20;0.022
2018-10-21;0.028
2018-10-22;0.024
2018-10-23;0.022
2018-10-24;0.022
2018-10-25;0.022
2018-10-26;0.022
2018-10-27;0.124
2018-10-28;0.191
2018-10-29;0.096
2018-10-30;0.133
2018-10-31;0.076
2018-11-01;0.072
2018-11-02;0.094
2018-11-03;0.055
2018-11-04;0.049
2018-11-05;0.042
2018-11-06;0.042
2018-11-07;0.036
2018-11-08;0.041
2018-11-09;0.042
2018-11-10;0.043
2018-11-11;0.112
2018-11-12;0.063
2018-11-13;0.084
2018-11-14;0.068
2018-11-15;0.053
2018-11-16;0.051
2018-11-17;0.045
2018-11-18;0.042
2018-11-19;0.042
2018-11-20;0.042
2018-11-21;0.042
2018-11-22;0.042
2018-11-23;0.039
2018-11-24;0.065
2018-11-25;0.047
2018-11-26;0.045
2018-11-27;0.112
2018-11-28;0.075
2018-11-29;0.06
2018-11-30;0.087
2018-12-01;0.127
2018-12-02;0.192
2018-12-03;0.484
2018-12-04;0.491
2018-12-05;0.298
2018-12-06;0.208
2018-12-07;0.16
2018-12-08;0.177
2018-12-09;0.178
2018-12-10;0.237
2018-12-11;0.197
2018-12-12;0.161
2018-12-13;0.14
2018-12-14;0.119
2018-12-15;0.098
2018-12-16;0.12
2018-12-17;0.098
2018-12-18;0.087
2018-12-19;0.113
2018-12-20;0.144
2018-12-21;0.123
2018-12-22;0.206
2018-12-23;0.245
2018-12-24;0.781
2018-12-25;0.499
2018-12-26;0.323
2018-12-27;0.234
2018-12-28;0.191
2018-12-29;0.159
2018-12-30;0.141
2018-12-31;0.127
2019-01-01;0.121
2019-01-02;0.162
2019-01-03;0.124
2019-01-04;0.105
2019-01-05;0.128
2019-01-06;0.213
2019-01-07;0.231
2019-01-08;0.209
2019-01-09;0.223
2019-01-10;0.214
2019-01-11;0.186
2019-01-12;0.221
2019-01-13;1.05
2019-01-14;1.688
2019-01-15;1.101
2019-01-16;0.715
2019-01-17;0.534
2019-01-18;0.421
2019-01-19;0.33
2019-01-20;0.277
2019-01-21;0.24
2019-01-22;0.209
2019-01-23;0.188
2019-01-24;0.177
2019-01-25;0.166
2019-01-26;0.15
2019-01-27;0.167
2019-01-28;0.172
2019-01-29;0.159
2019-01-30;0.146
2019-01-31;0.146
2019-02-01;0.235
2019-02-02;0.306
2019-02-03;0.321
2019-02-04;0.275
2019-02-05;0.247
2019-02-06;0.237
2019-02-07;0.256
2019-02-08;0.275
2019-02-09;0.27
2019-02-10;0.381
2019-02-11;0.48
2019-02-12;0.44
2019-02-13;0.391
2019-02-14;0.349
2019-02-15;0.31
2019-02-16;0.271
2019-02-17;0.261
2019-02-18;0.237
2019-02-19;0.217
2019-02-20;0.199
2019-02-21;0.186
2019-02-22;0.171
2019-02-23;0.166
2019-02-24;0.16
2019-02-25;0.146
2019-02-26;0.146
2019-02-27;0.146
2019-02-28;0.132
2019-03-01;0.201
2019-03-02;0.173
2019-03-03;0.146
2019-03-04;0.174
2019-03-05;0.213
2019-03-06;0.166
2019-03-07;0.206
2019-03-08;0.192
2019-03-09;0.169
2019-03-10;0.18
2019-03-11;0.22
2019-03-12;0.201
2019-03-13;0.238
2019-03-14;0.25
2019-03-15;0.857
2019-03-16;0.848
2019-03-17;0.75
2019-03-18;0.681
2019-03-19;0.538
2019-03-20;0.452
2019-03-21;0.398
2019-03-22;0.344
2019-03-23;0.301
2019-03-24;0.27
2019-03-25;0.253
2019-03-26;0.256
2019-03-27;0.203
2019-03-28;0.186
2019-03-29;0.174
2019-03-30;0.166
2019-03-31;0.158
2019-04-01;0.146
2019-04-02;0.142
2019-04-03;0.306
2019-04-04;0.606
2019-04-05;0.511
2019-04-06;0.482
2019-04-07;0.452
2019-04-08;0.386
2019-04-09;0.386
2019-04-10;0.397
2019-04-11;0.383
2019-04-12;0.316
2019-04-13;0.282
2019-04-14;0.284
2019-04-15;0.272
2019-04-16;0.247
2019-04-17;0.285
2019-04-18;0.227
2019-04-19;0.203
2019-04-20;0.185
2019-04-21;0.166
2019-04-22;0.166
2019-04-23;0.166
2019-04-24;0.179
2019-04-25;0.168
2019-04-26;0.26
2019-04-27;0.346
2019-04-28;0.42
2019-04-29;0.301
2019-04-30;0.263
2019-05-01;0.232
2019-05-02;0.209
2019-05-03;0.385
2019-05-04;0.462
2019-05-05;0.548
2019-05-06;0.516
2019-05-07;0.458
2019-05-08;0.542
2019-05-09;0.609
2019-05-10;0.543
2019-05-11;0.599
2019-05-12;0.626
2019-05-13;0.518
2019-05-14;0.458
2019-05-15;0.397
2019-05-16;0.342
2019-05-17;0.297
2019-05-18;0.268
2019-05-19;0.246
2019-05-20;3.283
2019-05-21;3.688
2019-05-22;2.877
2019-05-23;1.67
2019-05-24;1.046
2019-05-25;0.755
2019-05-26;0.547
2019-05-27;0.431
2019-05-28;0.674
2019-05-29;0.663
2019-05-30;0.437
2019-05-31;0.342
2019-06-01;0.281
2019-06-02;0.226
2019-06-03;0.204
2019-06-04;0.188
2019-06-05;0.158
2019-06-06;0.184
2019-06-07;0.171
2019-06-08;0.15
2019-06-09;0.137
2019-06-10;0.239
2019-06-11;0.523
2019-06-12;0.326
2019-06-13;0.248
2019-06-14;0.177
2019-06-15;0.221
2019-06-16;1.916
2019-06-17;0.831
2019-06-18;0.54
2019-06-19;0.372
2019-06-20;0.581
2019-06-21;0.308
2019-06-22;0.282
2019-06-23;0.234
2019-06-24;0.187
2019-06-25;0.152
2019-06-26;0.128
2019-06-27;0.11
2019-06-28;0.094
2019-06-29;0.085
2019-06-30;0.073
2019-07-01;0.072
2019-07-02;0.065
2019-07-03;0.056
2019-07-04;0.054
2019-07-05;0.05
2019-07-06;0.065
2019-07-07;0.098
2019-07-08;0.056
2019-07-09;0.054
2019-07-10;0.044
2019-07-11;0.041
2019-07-12;0.08
2019-07-13;0.064
2019-07-14;0.087
2019-07-15;0.142
2019-07-16;0.057
2019-07-17;0.047
2019-07-18;0.038
2019-07-19;0.034
2019-07-20;0.031
2019-07-21;0.042
2019-07-22;0.033
2019-07-23;0.027
2019-07-24;0.021
2019-07-25;0.017
2019-07-26;0.062
2019-07-27;0.042
2019-07-28;0.527
2019-07-29;0.156
2019-07-30;0.071
2019-07-31;0.051
2019-08-01;0.04
2019-08-02;0.038
2019-08-03;0.033
2019-08-04;0.03
2019-08-05;0.027
2019-08-06;0.186
2019-08-07;0.436
2019-08-08;0.197
2019-08-09;0.103
2019-08-10;0.09
2019-08-11;0.141
2019-08-12;0.243
2019-08-13;0.114
2019-08-14;0.074
2019-08-15;0.083
2019-08-16;0.103
2019-08-17;0.057
2019-08-18;0.142
2019-08-19;0.473
2019-08-20;0.368
2019-08-21;0.306
2019-08-22;0.169
2019-08-23;0.127
2019-08-24;0.093
2019-08-25;0.072
2019-08-26;0.057
2019-08-27;0.05
2019-08-28;0.043
2019-08-29;0.037
2019-08-30;0.036
2019-08-31;0.032
2019-09-01;0.043
2019-09-02;0.032
2019-09-03;0.03
2019-09-04;0.027
2019-09-05;0.029
2019-09-06;0.031
2019-09-07;0.033
2019-09-08;0.354
2019-09-09;0.141
2019-09-10;0.062
2019-09-11;0.047
2019-09-12;0.038
2019-09-13;0.034
2019-09-14;0.034
2019-09-15;0.032
2019-09-16;0.029
2019-09-17;0.025
2019-09-18;0.025
2019-09-19;0.022
2019-09-20;0.022
2019-09-21;0.022
2019-09-22;0.09
2019-09-23;0.552
2019-09-24;0.102
2019-09-25;0.075
2019-09-26;0.089
2019-09-27;0.097
2019-09-28;0.198
2019-09-29;0.089
2019-09-30;0.068
2019-10-01;0.057
2019-10-02;0.125
2019-10-03;0.116
2019-10-04;0.087
2019-10-05;0.174
2019-10-06;0.158
2019-10-07;0.185
2019-10-08;0.129
2019-10-09;0.336
2019-10-10;0.293
2019-10-11;0.186
2019-10-12;0.143
2019-10-13;0.111
2019-10-14;0.09
2019-10-15;0.108
2019-10-16;0.149
2019-10-17;0.09
2019-10-18;0.143
2019-10-19;0.824
2019-10-20;0.613
2019-10-21;0.405
2019-10-22;0.425
2019-10-23;0.29
2019-10-24;0.221
2019-10-25;0.173
2019-10-26;0.144
2019-10-27;0.12
2019-10-28;0.147
2019-10-29;0.163
2019-10-30;0.195
2019-10-31;0.259
2019-11-01;0.264
2019-11-02;0.571
2019-11-03;1.311
2019-11-04;1.114
2019-11-05;0.882
2019-11-06;0.634
2019-11-07;0.466
2019-11-08;0.359
2019-11-09;0.297
2019-11-10;0.235
2019-11-11;0.203
2019-11-12;0.192
2019-11-13;0.178
2019-11-14;0.164
2019-11-15;0.154
2019-11-16;0.14
2019-11-17;0.157
2019-11-18;0.243
2019-11-19;0.22
2019-11-20;0.192
2019-11-21;0.18
2019-11-22;0.176
2019-11-23;0.17
2019-11-24;0.163
2019-11-25;0.154
2019-11-26;0.139
2019-11-27;0.134
2019-11-28;0.129
2019-11-29;0.326
2019-11-30;0.371
2019-12-01;0.285
2019-12-02;0.244
2019-12-03;0.208
2019-12-04;0.192
2019-12-05;0.176
2019-12-06;0.165
2019-12-07;0.161
2019-12-08;0.146
2019-12-09;0.154
2019-12-10;0.251
2019-12-11;0.211
2019-12-12;0.275
2019-12-13;0.377
