Municipality;Station ID;x-Koordinate;y-Koordinate;Zelle_x;Zelle_y;Mean_2013-2023 [m asl.];sim-obs;sim-int;int-obs
EX_Ehrenkirchen;0160/070-0 - LUBW;405428;5306537;181;387;245.08;0.03703359131816342;5.965044455575963;-5.9280108642578
