YYYY	MM	DD	hh	mm	PET
2071	4	27	0	0	3.103837286253147
2071	4	28	0	0	0.6439106679534683
2071	4	29	0	0	0.1512664518240996
2071	4	30	0	0	2.432314001747776
2071	5	1	0	0	3.669680638312139
2071	5	2	0	0	0.6408703122099703
2071	5	3	0	0	0.280490191280145
2071	5	4	0	0	0.8611004875739146
2071	5	5	0	0	3.2358354027940894
2071	5	6	0	0	1.5625872905761617
2071	5	7	0	0	1.0119490299857266
2071	5	8	0	0	3.201516570998008
2071	5	9	0	0	3.2050420030400275
2071	5	10	0	0	4.139220940038756
2071	5	11	0	0	4.254269685077455
2071	5	12	0	0	4.517016462822937
2071	5	13	0	0	4.652420052690429
2071	5	14	0	0	4.635388957474414
2071	5	15	0	0	3.136455921158775
2071	5	16	0	0	1.6615070945481758
2071	5	17	0	0	3.036881006733948
2071	5	18	0	0	1.8458712037876548
2071	5	19	0	0	3.4801256387000556
2071	5	20	0	0	4.497621833715951
2071	5	21	0	0	4.702136036471158
2071	5	22	0	0	3.7324610700304164
2071	5	23	0	0	3.566136814582551
2071	5	24	0	0	3.997042796192108
2071	5	25	0	0	5.066595560472153
2071	5	26	0	0	5.266046766136533
2071	5	27	0	0	4.987523121778265
2071	5	28	0	0	4.468088448669031
2071	5	29	0	0	2.5861422202206605
2071	5	30	0	0	1.5375741723204988
2071	5	31	0	0	0.7403140394068666
2071	6	1	0	0	1.1078178365904334
2071	6	2	0	0	2.9154674119384048
2071	6	3	0	0	5.049434301520305
2071	6	4	0	0	4.5989189347814134
2071	6	5	0	0	4.7401483666520345
2071	6	6	0	0	3.9558539053975172
2071	6	7	0	0	4.337677741184045
2071	6	8	0	0	4.314123005440219
2071	6	9	0	0	5.450312802495937
2071	6	10	0	0	5.45333861846382
2071	6	11	0	0	5.563878667033917
2071	6	12	0	0	5.473837559615091
2071	6	13	0	0	5.609093306838412
2071	6	14	0	0	4.876382348488588
2071	6	15	0	0	5.1081235936083855
2071	6	16	0	0	4.290618906332948
2071	6	17	0	0	2.1091903388734528
2071	6	18	0	0	2.8440349834741068
2071	6	19	0	0	0.9180515590560078
2071	6	20	0	0	2.0595203721313804
2071	6	21	0	0	3.774997154262665
2071	6	22	0	0	3.0704550034784566
2071	6	23	0	0	2.9574994058731603
2071	6	24	0	0	3.091033018489272
2071	6	25	0	0	0.6971884488935794
2071	6	26	0	0	2.178354663196622
2071	6	27	0	0	0.7747369487031998
2071	6	28	0	0	0.43478342934716285
2071	6	29	0	0	1.701890697067315
2071	6	30	0	0	3.1532987785529047
2071	7	1	0	0	5.524443344841862
2071	7	2	0	0	5.392716812707502
2071	7	3	0	0	5.593447152993434
2071	7	4	0	0	1.3799539419220601
2071	7	5	0	0	3.284727925444394
2071	7	6	0	0	1.430641850115512
2071	7	7	0	0	4.3895445947113245
2071	7	8	0	0	2.4534522003565744
2071	7	9	0	0	3.2364372938063806
2071	7	10	0	0	5.050565957931469
2071	7	11	0	0	5.329085390666344
2071	7	12	0	0	3.0501038502020297
2071	7	13	0	0	2.2404573090197504
2071	7	14	0	0	1.5092814663222314
2071	7	15	0	0	3.1362041962654374
2071	7	16	0	0	3.4126873924409953
2071	7	17	0	0	2.9773964701768345
2071	7	18	0	0	2.2888000862157916
2071	7	19	0	0	1.2558968910517239
2071	7	20	0	0	3.8691209369678994
2071	7	21	0	0	4.77526716484756
2071	7	22	0	0	5.033217999404645
2071	7	23	0	0	5.107146893220476
2071	7	24	0	0	5.026976159591847
2071	7	25	0	0	0.4776239578656702
2071	7	26	0	0	3.0286026125831422
2071	7	27	0	0	3.70994763698327
2071	7	28	0	0	2.854641248218182
2071	7	29	0	0	4.075960187758964
2071	7	30	0	0	4.584632723311655
2071	7	31	0	0	1.2235551519248047
2071	8	1	0	0	2.3462071629145638
2071	8	2	0	0	4.307105349392675
2071	8	3	0	0	4.284357181690196
2071	8	4	0	0	4.309213273561138
2071	8	5	0	0	4.504458770927629
2071	8	6	0	0	4.325647645400239
2071	8	7	0	0	4.343420690863842
2071	8	8	0	0	4.312475164101844
2071	8	9	0	0	4.171387898094493
2071	8	10	0	0	4.695788755371942
2071	8	11	0	0	4.064050620675658
2071	8	12	0	0	3.652912663979876
2071	8	13	0	0	4.272567047657829
2071	8	14	0	0	4.263630925975226
2071	8	15	0	0	3.877133286350287
2071	8	16	0	0	2.83396093804597
2071	8	17	0	0	3.9687497965635443
2071	8	18	0	0	3.883452850204651
2071	8	19	0	0	4.005107190784794
2071	8	20	0	0	4.233559619707459
2071	8	21	0	0	3.525775520395779
2071	8	22	0	0	1.779072288228284
2071	8	23	0	0	3.4632861253873894
2071	8	24	0	0	3.6652342700034843
2071	8	25	0	0	3.501609263195865
2071	8	26	0	0	1.4555171647532048
2071	8	27	0	0	3.162163887841629
2071	8	28	0	0	3.3273917606303463
2071	8	29	0	0	3.8833318290777186
2071	8	30	0	0	3.8716388641404635
2071	8	31	0	0	3.5934821913507085
2071	9	1	0	0	3.7828128732949096
2071	9	2	0	0	3.8190866513712733
2071	9	3	0	0	3.6086296407921283
2071	9	4	0	0	3.6136281772449954
2071	9	5	0	0	3.47056529650369
2071	9	6	0	0	3.3096404823015906
2071	9	7	0	0	3.353035013977211
2071	9	8	0	0	3.4446307800438483
2071	9	9	0	0	2.9466741658827975
2071	9	10	0	0	3.2085440275378954
2071	9	11	0	0	3.1650599947371294
2071	9	12	0	0	3.1331759139525674
2071	9	13	0	0	3.448411572955882
2071	9	14	0	0	3.4184491764687603
2071	9	15	0	0	2.9636861275327013
2071	9	16	0	0	2.8239040642292284
2071	9	17	0	0	2.874145008257348
2071	9	18	0	0	3.011620059724777
2071	9	19	0	0	3.121573710005605
2071	9	20	0	0	2.7038946251400975
2071	9	21	0	0	2.704553005518562
2071	9	22	0	0	2.7819408982887173
2071	9	23	0	0	2.6569316248018335
2071	9	24	0	0	2.3559817432741315
2071	9	25	0	0	2.5360356122567502
2071	9	26	0	0	2.1487487509983207
2071	9	27	0	0	2.366243097232718
2071	9	28	0	0	2.119012473907558
2071	9	29	0	0	2.072328925830643
2071	9	30	0	0	1.8954225768921247
2071	10	1	0	0	1.7923188796312328
2071	10	2	0	0	1.7007757037911189
2071	10	3	0	0	2.145703457765557
2071	10	4	0	0	2.0952062970060705
2071	10	5	0	0	1.9331509257820922
2071	10	6	0	0	1.9145252453119566
2071	10	7	0	0	1.9090611796798924
2071	10	8	0	0	1.9910421374999459
2071	10	9	0	0	1.9590541971771647
2071	10	10	0	0	1.8453873806858332
2071	10	11	0	0	1.638743473709435
2071	10	12	0	0	1.6842535295654857
2071	10	13	0	0	1.5141137606292028
2071	10	14	0	0	1.5990454157631457
2071	10	15	0	0	1.4421508285893958
2071	10	16	0	0	1.5317015983651354
2071	10	17	0	0	1.6162257048472517
2071	10	18	0	0	1.3651883837817917
2071	10	19	0	0	0.6600266811374356
2071	10	20	0	0	1.2727392527715196
2071	10	21	0	0	0.6506714641376791
2071	10	22	0	0	1.2562205133725821
2071	10	23	0	0	1.1754328354880026
2071	10	24	0	0	0.6995289677079503
2071	10	25	0	0	1.1600678515672058
2071	10	26	0	0	1.2074638457379965
2071	10	27	0	0	1.1403715745730745
2071	10	28	0	0	1.1759512761464619
2071	10	29	0	0	0.9625152530472005
2071	10	30	0	0	0.6820523491925897
2071	10	31	0	0	0.4718939991520514
2071	11	1	0	0	0.021258961987892566
2071	11	2	0	0	0.831385573697875
2071	11	3	0	0	0.5016923546114436
2071	11	4	0	0	0.8264608302223934
2071	11	5	0	0	0.005260677100800049
2071	11	6	0	0	0.015868393954407176
2071	11	7	0	0	0.9725078082316343
2071	11	8	0	0	0.889292650339571
2071	11	9	0	0	0.8547411330848123
2071	11	10	0	0	0.41918513180041833
2071	11	11	0	0	0.3144704582333997
2071	11	12	0	0	0.049241048921879194
2071	11	13	0	0	0.021961206227865637
2071	11	14	0	0	0.8837501721059023
2071	11	15	0	0	0.865146933500207
2071	11	16	0	0	0.5137401751293669
2071	11	17	0	0	0.7459154348688215
2071	11	18	0	0	0.778946448449445
2071	11	19	0	0	0.4403583234776468
2071	11	20	0	0	0.6394405482724503
2071	11	21	0	0	0.6775852304659723
2071	11	22	0	0	0.5891944893481338
2071	11	23	0	0	0.5993609075776393
2071	11	24	0	0	0.034747252057130744
2071	11	25	0	0	0.16295980141381192
2071	11	26	0	0	0.1715869268538033
2071	11	27	0	0	0.009805265613528333
2071	11	28	0	0	0.13136447854715552
2071	11	29	0	0	0.1635451291181608
2071	11	30	0	0	0.4682131520081575
2071	12	1	0	0	0.060183670266131147
2071	12	2	0	0	0.513254253616704
2071	12	3	0	0	0.47114310502452683
