YYYY	MM	DD	hh	mm	PET
1985	1	1	0	0	0.05804848084466
1985	1	2	0	0	0.13514460735705813
1985	1	3	0	0	0.12628132817474494
1985	1	4	0	0	0.3769561421745913
1985	1	5	0	0	0.47167079656843025
1985	1	6	0	0	0.10571868355915572
1985	1	7	0	0	0.341729263415959
1985	1	8	0	0	0.08088806317884821
1985	1	9	0	0	0.11595714694480043
1985	1	10	0	0	0.17784276187847778
1985	1	11	0	0	0.053234174889498755
1985	1	12	0	0	0.06041746313057237
1985	1	13	0	0	0.14318663908317358
1985	1	14	0	0	0.14522020328267182
1985	1	15	0	0	0.04280943899890791
1985	1	16	0	0	0.23956452756037389
1985	1	17	0	0	0.06983769266453933
1985	1	18	0	0	0.5263672776552953
1985	1	19	0	0	0.6133915062198397
1985	1	20	0	0	0.5615532712649725
1985	1	21	0	0	0.5508438178335893
1985	1	22	0	0	0.49173163035464745
1985	1	23	0	0	0.15272676920488212
1985	1	24	0	0	0.32032751099948836
1985	1	25	0	0	0.49998005330425044
1985	1	26	0	0	0.15438956812828866
1985	1	27	0	0	0.32377446898037276
1985	1	28	0	0	0.3242834157778957
1985	1	29	0	0	0.35009468735092875
1985	1	30	0	0	0.4265610063087236
1985	1	31	0	0	0.4943228772313526
1985	2	1	0	0	0.46284591773754186
1985	2	2	0	0	0.49400779073740253
1985	2	3	0	0	0.6008685842850167
1985	2	4	0	0	0.6647630745686693
1985	2	5	0	0	0.5599400627246343
1985	2	6	0	0	0.6288277144702151
1985	2	7	0	0	0.4384307887992642
1985	2	8	0	0	0.8482350187703063
1985	2	9	0	0	1.001227933217862
1985	2	10	0	0	0.45475734634194204
1985	2	11	0	0	0.6980523076639209
1985	2	12	0	0	0.3076039957017082
1985	2	13	0	0	0.2570842165303252
1985	2	14	0	0	0.6098284516302601
1985	2	15	0	0	0.07748366759140625
1985	2	16	0	0	0.7191787878892134
1985	2	17	0	0	0.7336874553086624
1985	2	18	0	0	0.9125481135832406
1985	2	19	0	0	1.037167913063477
1985	2	20	0	0	1.1515329824265172
1985	2	21	0	0	1.3581354966220291
1985	2	22	0	0	1.47003065938431
1985	2	23	0	0	1.6792899780604127
1985	2	24	0	0	1.642100388527607
1985	2	25	0	0	1.303299194915255
1985	2	26	0	0	0.3002108252607796
1985	2	27	0	0	0.9595247206991699
1985	2	28	0	0	0.28388179634892424
1985	3	1	0	0	0.2896892247193565
1985	3	2	0	0	0.3202148086193061
1985	3	3	0	0	0.13957687345935882
1985	3	4	0	0	0.6395343877985187
1985	3	5	0	0	0.28099673965480415
1985	3	6	0	0	0.35868307302923647
1985	3	7	0	0	1.5428976957060825
1985	3	8	0	0	1.5271647570821472
1985	3	9	0	0	1.5432925094331702
1985	3	10	0	0	1.030660114204478
1985	3	11	0	0	1.934539891423388
1985	3	12	0	0	1.9141627076418841
1985	3	13	0	0	0.5645749156545852
1985	3	14	0	0	1.5688651493467656
1985	3	15	0	0	0.23985552611055652
1985	3	16	0	0	1.0061037319502193
1985	3	17	0	0	0.6186043799534365
1985	3	18	0	0	1.4985568897374513
1985	3	19	0	0	1.33127366505997
1985	3	20	0	0	1.753460493716642
1985	3	21	0	0	1.662348376998179
1985	3	22	0	0	1.1032275402212484
1985	3	23	0	0	2.218423638222346
1985	3	24	0	0	2.118185631940643
1985	3	25	0	0	0.602199738354659
1985	3	26	0	0	1.5477363188809965
1985	3	27	0	0	2.263617113022818
1985	3	28	0	0	1.7033801963948196
1985	3	29	0	0	1.6243678129779504
1985	3	30	0	0	1.7967823384866193
1985	3	31	0	0	2.6175657678102966
1985	4	1	0	0	2.7627459539191705
1985	4	2	0	0	2.7914256257837176
1985	4	3	0	0	3.140316617341536
1985	4	4	0	0	3.12869490902149
1985	4	5	0	0	0.6968452938457429
1985	4	6	0	0	2.4958417701347373
1985	4	7	0	0	1.3428880354312265
1985	4	8	0	0	1.7024314140234815
1985	4	9	0	0	2.603705109339309
1985	4	10	0	0	1.5840730853240355
1985	4	11	0	0	1.068418373962665
1985	4	12	0	0	2.436357065170924
1985	4	13	0	0	1.8724649734016805
1985	4	14	0	0	3.5360127116398044
1985	4	15	0	0	2.522508321300654
1985	4	16	0	0	2.0135411364309492
1985	4	17	0	0	0.5458784526201498
1985	4	18	0	0	2.6080305831660877
1985	4	19	0	0	0.7218213830272663
1985	4	20	0	0	1.9203385644250144
1985	4	21	0	0	2.6106656713963114
1985	4	22	0	0	3.9429075153737094
1985	4	23	0	0	3.817405711807423
1985	4	24	0	0	2.9889734823655334
1985	4	25	0	0	2.468832263532258
1985	4	26	0	0	2.0277631965081193
1985	4	27	0	0	3.718855231705412
1985	4	28	0	0	0.5391840986519515
1985	4	29	0	0	3.0081873771963274
1985	4	30	0	0	3.8884092900169414
1985	5	1	0	0	2.9416672607150023
1985	5	2	0	0	2.1386042885661483
1985	5	3	0	0	3.25884755640166
1985	5	4	0	0	1.8567915863717248
1985	5	5	0	0	3.703490942600708
1985	5	6	0	0	4.463773311558056
1985	5	7	0	0	1.9956050715221032
1985	5	8	0	0	3.813605872240532
1985	5	9	0	0	3.641191019251683
1985	5	10	0	0	3.793495563810936
1985	5	11	0	0	4.733130734487097
1985	5	12	0	0	4.926370689160704
1985	5	13	0	0	3.729911351139246
1985	5	14	0	0	1.1367507455523786
1985	5	15	0	0	4.005082728130587
1985	5	16	0	0	2.533957714455148
1985	5	17	0	0	2.5516565065713115
1985	5	18	0	0	0.6407605514400927
1985	5	19	0	0	1.6529794211845839
1985	5	20	0	0	3.3339420437061316
1985	5	21	0	0	3.043136132330619
1985	5	22	0	0	3.0602876364523737
1985	5	23	0	0	4.3350196570503
1985	5	24	0	0	1.3969390117884173
1985	5	25	0	0	3.359473230537486
1985	5	26	0	0	2.9834668329645906
1985	5	27	0	0	3.558371153529418
1985	5	28	0	0	2.164489721092727
1985	5	29	0	0	1.373325267504974
1985	5	30	0	0	1.266740537795902
1985	5	31	0	0	3.3608785882174925
1985	6	1	0	0	2.5187095627899536
1985	6	2	0	0	1.0239241095987115
1985	6	3	0	0	1.3814900295984687
1985	6	4	0	0	1.2127633920033927
1985	6	5	0	0	2.610071550242816
1985	6	6	0	0	4.827122202612503
1985	6	7	0	0	2.1355754727043488
1985	6	8	0	0	1.2631733994743612
1985	6	9	0	0	2.4793530325917095
1985	6	10	0	0	2.000079263201353
1985	6	11	0	0	3.2105390697256633
1985	6	12	0	0	3.118376503960671
1985	6	13	0	0	2.8347085740454023
1985	6	14	0	0	2.790517383134792
1985	6	15	0	0	4.981050264818719
1985	6	16	0	0	4.970293817777757
1985	6	17	0	0	5.191776360523525
1985	6	18	0	0	2.1260965398827714
1985	6	19	0	0	2.513234627265969
1985	6	20	0	0	2.7542357593525106
1985	6	21	0	0	3.4631569917769944
1985	6	22	0	0	1.884753147295174
1985	6	23	0	0	3.5224416952154427
1985	6	24	0	0	4.981871131403935
1985	6	25	0	0	3.346045356379073
1985	6	26	0	0	2.823610627269836
1985	6	27	0	0	2.137715882841439
1985	6	28	0	0	0.9062696001134393
1985	6	29	0	0	4.26283076801132
1985	6	30	0	0	5.083640805537582
1985	7	1	0	0	4.120503308945875
1985	7	2	0	0	3.7713614949965737
1985	7	3	0	0	3.449633567702019
1985	7	4	0	0	2.4957012569215884
1985	7	5	0	0	1.9894830365683227
1985	7	6	0	0	0.8066160539766133
1985	7	7	0	0	2.650800578916378
1985	7	8	0	0	3.3363815916242614
1985	7	9	0	0	2.1660031022289172
1985	7	10	0	0	3.0454801459091376
1985	7	11	0	0	4.241691223520239
1985	7	12	0	0	4.817271150884279
1985	7	13	0	0	4.938687714107399
1985	7	14	0	0	5.416302442834008
1985	7	15	0	0	5.455472162570935
1985	7	16	0	0	5.443489648998169
1985	7	17	0	0	5.313912966601418
1985	7	18	0	0	4.818750530048429
1985	7	19	0	0	3.413490751243489
1985	7	20	0	0	2.823216045318516
1985	7	21	0	0	4.201166418798324
1985	7	22	0	0	4.310093426342839
1985	7	23	0	0	4.548994357634641
1985	7	24	0	0	1.5908938438769782
1985	7	25	0	0	1.1822177829613008
1985	7	26	0	0	2.2570300856469996
1985	7	27	0	0	3.9695991639124313
1985	7	28	0	0	1.182986032593559
1985	7	29	0	0	3.9176405743799405
1985	7	30	0	0	4.505801514082882
1985	7	31	0	0	4.485068839043033
1985	8	1	0	0	4.521614001746328
1985	8	2	0	0	4.08713822483176
1985	8	3	0	0	1.33562831879704
1985	8	4	0	0	4.214259865773802
1985	8	5	0	0	3.4828336772022603
1985	8	6	0	0	1.5621490568057268
1985	8	7	0	0	3.219014913266218
1985	8	8	0	0	3.8484663675566755
1985	8	9	0	0	2.086889815450096
1985	8	10	0	0	3.522412679816853
1985	8	11	0	0	2.5131032461998912
1985	8	12	0	0	3.8524292068118284
1985	8	13	0	0	2.4593421796481243
1985	8	14	0	0	2.2773303280512436
1985	8	15	0	0	3.076294258547914
1985	8	16	0	0	1.8814300776717803
1985	8	17	0	0	0.8735852208686561
1985	8	18	0	0	3.627037362929788
1985	8	19	0	0	3.673154054212909
1985	8	20	0	0	3.936305267548628
1985	8	21	0	0	3.538621971877624
1985	8	22	0	0	3.6467895230751473
1985	8	23	0	0	4.321124561064936
1985	8	24	0	0	3.473837276539051
1985	8	25	0	0	1.6951433278348245
1985	8	26	0	0	1.9338781850159161
1985	8	27	0	0	3.0281060873267065
1985	8	28	0	0	1.4857550110905682
1985	8	29	0	0	1.3118789148330103
1985	8	30	0	0	2.4803857484009346
1985	8	31	0	0	2.6525512590118434
1985	9	1	0	0	0.7880221686894303
1985	9	2	0	0	1.7542484621912555
1985	9	3	0	0	1.192966029859387
1985	9	4	0	0	0.8671949808180541
1985	9	5	0	0	2.4292718331333103
1985	9	6	0	0	2.873621346832473
1985	9	7	0	0	2.8467282814705674
1985	9	8	0	0	2.076073026351106
1985	9	9	0	0	1.6158256212240882
1985	9	10	0	0	2.678381487248919
1985	9	11	0	0	2.192621489589168
1985	9	12	0	0	1.2165507065698422
1985	9	13	0	0	1.8071738180548207
1985	9	14	0	0	1.1249060809398295
1985	9	15	0	0	1.8620712894790739
1985	9	16	0	0	2.1285905780783825
1985	9	17	0	0	2.2997071898330734
1985	9	18	0	0	2.2966802733632337
1985	9	19	0	0	2.4173468437661514
1985	9	20	0	0	2.4390754842262035
1985	9	21	0	0	1.1685392123805223
1985	9	22	0	0	1.7083659318505378
1985	9	23	0	0	1.9089876828448764
1985	9	24	0	0	2.163809201948012
1985	9	25	0	0	2.1791009096090077
1985	9	26	0	0	2.2656796448803935
1985	9	27	0	0	2.2043714441382156
1985	9	28	0	0	1.4895855387949208
1985	9	29	0	0	0.8797568196638057
1985	9	30	0	0	1.909001632594976
1985	10	1	0	0	1.8279301308432803
1985	10	2	0	0	1.7529969144549695
1985	10	3	0	0	1.7518667557305296
1985	10	4	0	0	1.8926290297982582
1985	10	5	0	0	0.27593647076561434
1985	10	6	0	0	1.6712721877446612
1985	10	7	0	0	1.6220032081003342
1985	10	8	0	0	1.6790688003965264
1985	10	9	0	0	1.7522363845253013
1985	10	10	0	0	1.8123513137733176
1985	10	11	0	0	1.7167176323851716
1985	10	12	0	0	1.5721030116957058
1985	10	13	0	0	1.2720461759123292
1985	10	14	0	0	0.5095101318784285
1985	10	15	0	0	1.026283312362808
1985	10	16	0	0	1.439574951016505
1985	10	17	0	0	0.8374975690697406
1985	10	18	0	0	1.0054821384123211
1985	10	19	0	0	1.3792682202778423
1985	10	20	0	0	1.3360374516226947
1985	10	21	0	0	1.4660592619300528
1985	10	22	0	0	0.8730508532309135
1985	10	23	0	0	0.42399697866739144
1985	10	24	0	0	0.27386727715405346
1985	10	25	0	0	0.6413955491488285
1985	10	26	0	0	0.437669355268398
1985	10	27	0	0	0.25087188235924773
1985	10	28	0	0	0.27229137304228335
1985	10	29	0	0	0.48594032752108407
1985	10	30	0	0	0.97024531249765
1985	10	31	0	0	0.38586755353584323
1985	11	1	0	0	0.9329436223346972
1985	11	2	0	0	0.729253462126118
1985	11	3	0	0	0.35765791983746886
1985	11	4	0	0	0.27101625599846463
1985	11	5	0	0	0.7682554856317648
1985	11	6	0	0	0.7356698865265747
1985	11	7	0	0	0.9617761156014922
1985	11	8	0	0	0.8780071733755195
1985	11	9	0	0	0.8718394239698827
1985	11	10	0	0	0.20224271006126343
1985	11	11	0	0	0.07926025409750401
1985	11	12	0	0	0.22527217716527637
1985	11	13	0	0	0.3944679597955265
1985	11	14	0	0	0.1900693717558948
1985	11	15	0	0	0.17144927781566055
1985	11	16	0	0	0.3534969936420539
1985	11	17	0	0	0.43603465655668705
1985	11	18	0	0	0.5142806102158719
1985	11	19	0	0	0.22033498918066613
1985	11	20	0	0	0.28899286931560875
1985	11	21	0	0	0.4947838200653809
1985	11	22	0	0	0.2935252141731309
1985	11	23	0	0	0.21892511134100312
1985	11	24	0	0	0.7799156335727393
1985	11	25	0	0	0.24225968144143087
1985	11	26	0	0	0.4963914927533873
1985	11	27	0	0	0.25106639170394596
1985	11	28	0	0	0.3346041497834233
1985	11	29	0	0	0.1517015263961347
1985	11	30	0	0	0.27946408069181516
1985	12	1	0	0	0.25762890203294714
1985	12	2	0	0	0.3412130362880259
1985	12	3	0	0	0.26308007667681227
1985	12	4	0	0	0.053497323213424174
1985	12	5	0	0	0.486526115885967
1985	12	6	0	0	0.6574149162673117
1985	12	7	0	0	0.3171230758916481
1985	12	8	0	0	0.523253641796806
1985	12	9	0	0	0.45952093807129013
1985	12	10	0	0	0.4962577030104929
1985	12	11	0	0	0.4697483754607756
1985	12	12	0	0	0.4456317330140637
1985	12	13	0	0	0.547842826948577
1985	12	14	0	0	0.5424435424257653
1985	12	15	0	0	0.5198882579515413
1985	12	16	0	0	0.18441265944419638
1985	12	17	0	0	0.14186540181738716
1985	12	18	0	0	0.5253603728449588
1985	12	19	0	0	0.524901338827193
1985	12	20	0	0	0.08809794110988195
1985	12	21	0	0	0.29880828475251575
1985	12	22	0	0	0.15814892206810588
1985	12	23	0	0	0.04907706747558489
1985	12	24	0	0	0.07764552692688378
1985	12	25	0	0	0.23429202763622867
1985	12	26	0	0	0.06657843244382466
1985	12	27	0	0	0.5142641236621299
1985	12	28	0	0	0.4408398751752491
