model_run;-8;-7;-6;-5;-4;1-3;1.8-3;3-3;4-3;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;r_rank;r_lin;n_5m
1039;134.54895;431.60788;849.2621;7.7043366;4.3547673;1.9073524;0.1321667;0.83460414;0.29282552;1.2222253;0.0;0;-17.053315676529103;-4.2526115668507884;21.143176856030905;7.981557043778963;-1.777394494507775;0.43918336815176073;0.3056705142580928;0.34146341463414637
1040;100.80644;458.78616;965.0136;96.12684;5.429438;0.33747366;0.91236895;1.4292959;0.25019827;1.0527055;0.0;0;-30.728682017527028;-12.770128860578609;32.90403158610953;13.505216879498363;-1.3032850050611189;0.2843320607243313;0.19255033670172386;0.0975609756097561
1041;670.815;15.543445;335.03888;49.157173;4.137396;0.5474186;1.5699166;0.61565727;0.642469;1.1639682;0.0;0;-1.6399490435434765;-6.057332894515525;15.783232692107013;13.486294120016993;-1.8620121366097573;-0.2646919542746732;-0.3275111629895305;0.21951219512195122
1042;658.9626;781.4606;741.2441;19.124329;8.761288;1.6664739;0.018461073;1.8699349;1.7336209;1.1506704;0.0;0;-37.035706242129216;-16.38523579660736;38.10146737337071;16.38523579660736;-1.2529539589410421;0.20044593143431833;0.18531554452469937;0.04878048780487805
1043;666.28064;996.7004;292.52072;27.154991;1.697343;1.8510635;1.6092163;0.3469351;1.2836189;0.8851169;0.0;0;-31.279409834056217;-13.38093978980956;33.129821539366205;14.409406431654787;-1.4800570020196326;0.3562831181532157;0.24072349241181193;0.21951219512195122
1044;29.56878;533.404;614.8435;79.82857;7.71784;0.94188833;1.8513616;1.66789;0.22387046;1.0328639;0.0;0;-37.62816089323057;-16.49930669147838;39.28714590288012;16.49930669147838;-1.202373089850167;0.20044593143431833;0.18531554452469937;0.0975609756097561
1045;333.28137;394.3761;806.7417;63.43725;7.783131;1.0846971;0.31245205;1.9335506;0.16704533;1.1148459;0.0;0;-32.35993140412017;-14.930442222642228;34.33828923026956;15.13447426061856;-1.2552667726021765;0.19366322379551335;0.19202107343764152;0.04878048780487805
1046;205.83174;398.82437;887.62146;46.51614;4.4858193;0.11518818;0.052478857;0.98856777;0.5839807;0.80173343;0.0;0;-31.313211051537873;-13.782329097269212;33.008141129407086;14.45067687105717;-1.3427793869152729;0.28857582282469446;0.1984934962620024;0.0975609756097561
1047;780.36993;105.11636;454.22903;33.22698;5.399385;1.6179965;0.9639362;1.7545532;1.2434665;1.0152905;0.0;0;-25.942399536694023;-13.308400305256384;26.64212171252393;13.633910902378886;-1.2248868012585674;0.20044593143431833;0.18531554452469937;0.0975609756097561
1048;862.0241;273.5002;376.05814;90.07837;1.5440888;1.1931751;1.7383751;0.15241006;1.1915792;0.75142;0.0;0;-26.05949591185039;-12.582076533470854;27.3641798959362;13.293616625209523;-1.3743823668632944;0.29632806532566497;0.2135784725959922;0.21951219512195122
1049;254.21358;507.11145;260.91708;77.2792;1.9596242;0.96323;1.4762945;1.244972;0.23730347;0.87015104;0.0;0;-25.947090146710156;-9.083621926996727;28.954562514680468;11.576159778932436;-1.5173726533578493;0.3491535201005529;0.24845077234361065;0.2682926829268293
1050;671.17065;437.5295;142.083;71.83939;5.3213315;0.6121254;0.0790512;0.71890295;1.5239903;0.99318546;0.0;0;-29.53631714701669;-15.131178123493498;31.167679869234355;15.214502867313286;-1.361204912047218;0.29632806532566497;0.2003631871388839;0.12195121951219512
1051;138.06917;549.5844;371.2684;44.65545;2.254561;0.89310426;1.3497962;0.7349796;1.2682074;0.90346503;0.0;0;-28.0951298826029;-12.995700991156383;29.823433459949744;14.121301802122446;-1.4563085922476975;0.3562831181532157;0.23346990660516734;0.21951219512195122
1052;282.401;850.575;873.25806;98.1179;8.066589;1.4732709;1.6373124;0.906223;1.9662819;1.135545;0.0;0;-39.77923121836357;-16.108302294045387;40.54641359124959;16.108302294045387;-1.2252486472508732;0.20044593143431833;0.18531554452469937;0.0975609756097561
1053;147.26794;232.98988;424.62143;71.036026;6.1660185;0.17074056;0.5493888;1.197585;1.1096646;1.068702;0.0;0;-29.088912143732497;-15.014907987019;30.00770233501643;15.23891557285367;-1.2525261099990168;0.20044593143431833;0.18531554452469942;0.12195121951219512
1054;290.68555;37.38754;324.12024;42.42011;0.575221;1.0185603;1.3102926;1.2358669;0.66137433;0.88377;0.0;0;22.99227002531264;7.9722074874637485;40.138710332167534;15.607775420178655;-6.290321026926333;-0.038976865257400926;-0.3579221467374817;0.12195121951219512
1055;677.9892;47.84319;741.7409;96.05915;3.585188;0.07892975;0.9929584;0.5637625;0.2475094;0.7585389;0.0;0;-22.2429075538599;-12.363218759375286;23.992380566487913;12.581413456035875;-1.246408704697967;0.19366322379551335;0.19276016242935606;0.0975609756097561
1056;911.22363;142.82712;223.42862;89.582924;8.585675;1.5467833;0.41920185;0.77405244;1.83901;0.8773565;0.0;0;-38.59601796426327;-18.30542131325268;39.01725273470925;18.30542131325268;-1.1186189742273565;0.20044593143431833;0.18531554452469942;0.07317073170731707
1057;210.49718;574.77814;263.72394;74.02252;2.781666;0.4299256;1.8040037;0.5065572;0.0849627;1.0095371;0.0;0;-26.128258036497023;-9.574835512899512;29.869837935955097;12.877109446120869;-1.4988383933789031;0.14733893641220358;0.1688309452881177;0.21951219512195122
1058;546.65826;810.10297;936.54956;76.722916;7.1999817;1.8077415;0.45378664;1.2687552;0.70396864;1.1311151;0.0;0;-35.69662418859599;-14.643583454970042;37.01378059713744;14.75240452175342;-1.2865988936940702;0.20044593143431833;0.18531554452469942;0.0975609756097561
1059;704.3772;887.93787;90.773796;42.420387;0.9470634;0.9574282;1.6825461;0.21304932;1.0661703;1.0516839;0.0;0;-22.559339223118315;-9.82319521837502;26.688019609626817;12.018393976223422;-1.8412233882322837;0.46805632743990494;0.310922609157395;0.2926829268292683
1060;953.39325;638.7621;420.48486;50.784317;9.306031;0.91995484;1.4062939;0.8529132;1.1438849;0.77790886;0.0;0;-45.4258517103766;-18.751722288118515;45.91645624489766;18.751722288118515;-1.133630320558588;0.20044593143431833;0.18531554452469937;0.024390243902439025
1061;613.9599;409.11182;580.9837;19.235579;4.4989634;0.7271004;0.44960892;1.9571899;1.168824;0.9832603;0.0;0;-28.55150916876108;-14.78922905307931;29.837577938070638;14.799866383927025;-1.3600732592523153;0.29632806532566497;0.2097862238385337;0.17073170731707318
1062;262.55585;162.96956;237.95811;59.580086;4.9207406;1.0375582;1.4255333;1.9776689;1.4370695;1.2297573;0.0;0;-21.511086356502464;-9.121230594427146;22.664655176162963;9.833130359723924;-1.317769716847951;0.29632806532566497;0.20403885016513948;0.2682926829268293
1063;629.2234;407.40414;288.20236;37.054665;5.702603;0.68267554;0.061749786;1.0407469;0.26536068;1.202023;0.0;0;-23.09832445251563;-10.701212037811473;25.64690593897622;13.048171614873354;-1.4877827472683995;0.3491535201005529;0.2404133773128803;0.1951219512195122
1064;327.28625;339.09097;229.6269;34.80909;3.6406891;0.72625;0.48018044;0.5024454;1.4414992;1.1211976;0.0;0;-18.24732441412338;-4.0848728634422855;21.28576038574207;6.33728491651749;-1.6363453707971756;0.36505489165551996;0.2768425060059674;0.43902439024390244
1065;976.3671;871.3256;351.7337;94.827995;7.2556;0.39926934;0.57795596;1.1711569;1.7801394;0.89190745;0.0;0;-41.010746112427;-16.168241938368965;41.90045550620815;16.168241938368965;-1.2507528790574183;0.20044593143431833;0.18531554452469937;0.0975609756097561
1066;405.67938;491.85217;899.5207;16.561865;0.15568982;0.6969768;1.779488;0.98203695;0.07058926;0.7610834;0.0;0;-17.98034114009405;-4.056005817379884;24.55126709406672;10.769151132576297;-2.3044697948862485;0.3800211779826334;0.3240383185327166;0.3170731707317073
1067;688.5734;233.93394;437.27148;83.01436;1.6304207;1.625313;1.831621;0.09454855;0.08125716;0.97818345;0.0;0;-13.021511447048006;-2.0283692615903988;21.359879012243653;8.713287084785492;-1.6948766132742883;-0.08777734901567681;0.1671493973863454;0.2926829268292683
1068;32.995308;295.91306;423.65073;28.21871;1.8963209;0.49892476;0.5492742;1.9782984;1.9828464;0.9372194;0.0;0;-11.871719400022942;1.0542676753894966;21.92781061107552;10.545664034098195;-2.3885945305935934;0.2891799442932334;0.2710496436707523;0.36585365853658536
1069;406.06082;145.10547;392.71506;2.9626973;6.3570485;1.6443236;0.95457053;0.66106284;0.6307656;1.087924;0.0;0;-27.172867331621113;-14.70250421542326;27.88405376077162;14.70250421542326;-1.2039015548548722;0.20044593143431833;0.18531554452469937;0.0975609756097561
1070;876.35657;919.3996;964.47455;4.1422615;8.907103;1.7240123;1.9634306;0.8045665;0.91557544;0.78529465;0.0;0;-45.975020291971745;-19.04129989854053;46.35885475169121;19.04129989854053;-1.1067840610927673;0.20044593143431833;0.18531554452469942;0.024390243902439025
1071;614.1252;59.84239;126.12644;42.97483;0.645761;1.3360054;1.3352953;1.0319865;0.62702453;1.2116892;0.0;0;43.21230311870512;15.859887833752367;54.945307706225435;19.803214516863562;-9.967958771890883;-0.12285795316157709;-0.3714741911223669;0.0975609756097561
1072;449.50345;22.717787;873.1567;45.500645;8.526061;0.07106101;0.14872767;1.7619362;1.1174084;1.1179297;0.0;0;-23.616112476521565;-16.151350849165453;24.57897124878677;16.151350849165453;-1.1583191069809828;0.19366322379551335;0.1986976050858484;0.04878048780487805
1073;936.5781;191.15904;333.88947;32.093086;8.19694;1.1264567;0.78894967;1.600248;1.4258482;1.2354991;0.0;0;-30.68474967237442;-15.805191498037772;31.32803085202714;15.805191498037772;-1.1941418475809076;0.20044593143431833;0.18531554452469937;0.07317073170731707
1074;855.4445;812.76526;956.9465;66.91108;0.77549034;1.6679664;0.84866214;0.4190448;1.5223002;1.1826569;0.0;0;-9.053869989019924;4.013343413392192;23.82350534235912;10.964247636838138;-3.9610497684091106;0.504296414468649;0.40954776027750156;0.2682926829268293
1075;328.99353;528.2321;322.07498;48.585743;1.4408519;0.73790884;0.61972934;1.4357282;0.71722376;0.9651142;0.0;0;-14.368369486388668;-0.5491691532117784;22.00276163751284;8.539541946434838;-2.5512192748523126;0.40883265724196916;0.3595977737309637;0.43902439024390244
1076;549.1029;629.58484;92.045616;7.5038953;3.5069528;0.5728164;1.0446273;1.7503837;0.528548;1.0812484;0.0;0;-26.396876332315216;-12.782868425270635;28.263422177010863;13.090296997440106;-1.4692892296779603;0.3562831181532157;0.24226680818383056;0.21951219512195122
1077;494.92603;364.15436;524.8415;34.87231;1.1555494;0.6495398;1.4746813;1.4313852;1.0977976;1.1728147;0.0;0;-7.863292655504122;3.6416420381806347;23.2662377050966;12.82932923002079;-3.013149227743446;0.09981795394219023;0.06819423375428793;0.3170731707317073
1078;635.8805;77.9912;235.58693;10.2860775;7.5852785;0.85192204;1.3860863;0.2869768;0.77466756;0.85193753;0.0;0;-37.27309330671992;-18.974631157922488;37.541989420776225;18.974631157922488;-1.0713920964044334;0.20044593143431833;0.18531554452469937;0.024390243902439025
1079;340.77014;857.59656;755.4599;6.3852777;5.0456524;0.14963666;0.70958084;1.0824081;1.248002;0.75481504;0.0;0;-40.2043589085184;-16.169146698371122;40.962616306190824;16.169146698371122;-1.2262824588196866;0.20044593143431833;0.18531554452469937;0.04878048780487805
1080;251.76295;199.97533;660.73254;20.909832;4.1135383;0.48299333;1.475913;1.6787302;1.2269922;0.90379167;0.0;0;-29.887067973879162;-14.326561762543633;30.597530501102128;14.396236139598585;-1.22821862163711;0.20044593143431833;0.18531554452469937;0.0975609756097561
1081;913.5451;42.728607;689.6045;70.08749;7.252227;1.2974007;1.0728072;0.39927799;1.7899616;0.9687274;0.0;0;-30.75399158583063;-17.273824843617035;31.186496522558052;17.273824843617035;-1.1311864566409922;0.20044593143431833;0.18531554452469937;0.07317073170731707
1082;924.63574;576.9771;201.5546;69.63056;2.9360247;0.95024365;1.5413313;1.0816892;0.017674446;1.0622853;0.0;0;-23.865166811357074;-8.103366726289238;29.08312686931084;13.511435114268949;-1.6414232524127346;0.11904015594270645;0.11718247714744175;0.24390243902439024
1083;844.88965;92.45633;711.54395;86.15277;8.7165985;0.50220925;0.23663914;1.3424054;0.21267791;0.8817122;0.0;0;-35.919227060651174;-17.158013261544653;37.165389998995096;17.158013261544653;-1.1076961094893756;0.20044593143431833;0.18531554452469937;0.07317073170731707
1084;978.42236;104.80423;318.2177;75.66629;6.5431275;1.8624495;0.8154724;1.2743863;1.57563;0.9710299;0.0;0;-30.943203222894205;-15.848724072049066;31.526315607002278;15.848724072049066;-1.180929501586332;0.20044593143431833;0.18531554452469937;0.0975609756097561
1085;747.5416;802.3733;998.6873;53.59602;3.4715881;0.59812933;0.795353;0.22214204;1.1712843;1.0743397;0.0;0;-28.98937729595034;-13.751977492455666;31.139769429679536;13.830225202997525;-1.499489566648075;0.3562831181532157;0.2398276951424045;0.1951219512195122
1086;767.02057;496.69348;734.45;31.329948;5.403328;0.26734257;0.7100876;0.56213707;0.134387;1.1622119;0.0;0;-27.03288532998644;-11.283197613830282;29.457752375291687;12.073532785467052;-1.3719026515966661;0.1563070991147824;0.20998175936515248;0.1951219512195122
1087;764.9642;249.09337;594.5074;0.6805684;2.6018903;0.40670326;1.3990874;1.1087444;1.8856888;0.86346763;0.0;0;-23.50187496116767;-11.253896319015041;24.813554089064304;11.282588471634256;-1.4007371965676056;0.38637524941033624;0.23284277817988777;0.21951219512195122
1088;485.80154;355.14017;868.4466;64.74903;9.849957;0.60020375;1.1186857;0.42543876;1.3043047;1.1499518;0.0;0;-38.444474300643314;-17.28421521727458;39.02127603262065;17.28421521727458;-1.155844702786774;0.20044593143431833;0.18531554452469942;0.07317073170731707
1089;461.88766;731.94855;593.4186;29.042347;4.361687;1.0498925;0.7779252;0.674087;0.9771311;1.2196002;0.0;0;-27.414812934244132;-13.686559131333865;29.33286964921471;13.757697942906447;-1.4721839543501927;0.3562831181532157;0.23675509426804275;0.17073170731707318
1090;247.82402;75.690605;557.22235;25.085001;8.968774;0.14197816;1.0772415;0.83600193;1.5613761;0.9547811;0.0;0;-37.43780184048371;-19.235279589005756;37.71838971275016;19.235279589005756;-1.0765402465331617;0.20044593143431833;0.18531554452469937;0.024390243902439025
1091;648.37103;125.31581;244.94244;97.48507;9.780424;1.7113347;1.411742;0.037111763;1.1960701;1.025994;0.0;0;-38.11421078152255;-18.48072127699669;38.53611931963993;18.48072127699669;-1.103939484687607;0.20044593143431833;0.18531554452469942;0.07317073170731707
1092;296.42694;620.0994;681.3309;17.506596;5.3625665;1.7561785;1.3535036;1.0257417;0.7528608;0.75499195;0.0;0;-40.69163914685892;-16.174978174517207;41.37229315542447;16.174978174517207;-1.1912079788715384;0.20044593143431833;0.18531554452469937;0.04878048780487805
1093;265.23032;610.90204;380.89798;3.3402305;7.3026557;0.6435177;1.5237415;1.9895656;0.60030365;1.1051048;0.0;0;-36.91978819442564;-15.471400808605864;37.62334842555006;15.471400808605864;-1.1832242039301297;0.20044593143431833;0.18531554452469937;0.07317073170731707
1094;590.10175;972.73755;52.651802;94.9441;5.7267456;1.5528717;1.7044355;0.822453;0.9123254;1.1860067;0.0;0;-35.33073525238356;-13.904840196908026;36.572221294566866;14.79630496775323;-1.2924593438087888;0.20044593143431833;0.18531554452469942;0.12195121951219512
