model_run;-8;-7;-6;-5;-4;1-3;1.8-3;3-3;4-3;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;r_rank;r_lin;n_5m
1135;325.14313;254.44014;930.60065;71.08528;5.235283;0.5256186;0.5943246;0.74297553;1.8664933;1.0130502;0.0;0;-15.05915648447888;-13.954078928903868;16.0633806596422;14.709392779794314;-1.2859732375329849;0.20179252118611385;0.18967942390624515;0.15384615384615385
1136;466.5968;957.3197;863.10614;87.10447;1.5043359;0.6554825;0.04329209;1.1027039;0.04056279;0.90989554;0.0;0;0.7611895646803689;4.493655980991036;15.565960017866187;14.243772287250977;-4.0812879610193535;0.36508249214411254;0.29294355641319797;0.10256410256410256
1137;430.52914;198.61453;907.2338;21.61611;9.217248;0.4166847;1.8816589;0.3948534;1.1326423;1.1612096;0.0;0;-22.82011412363962;-17.27320932478932;23.23896660355686;17.27320932478932;-1.1210395320270603;0.20179252118611385;0.18967942390624515;0.02564102564102564
1138;60.904964;191.3488;484.2437;17.344036;1.1373664;1.1082585;0.43165034;1.6938912;1.3176732;0.781237;0.0;0;10.774072494597284;9.129273737984505;19.037064146047324;15.815249456087713;-4.750909865270537;-0.04164070951138033;-0.18649242431073682;0.10256410256410256
1139;675.5418;450.58493;178.83603;94.38392;9.69602;1.6244401;1.153398;0.2136149;1.687897;0.796879;0.0;0;-29.505375466405457;-18.737276312729676;29.966637333123536;18.737276312729676;-1.1333798274887272;0.20179252118611385;0.18967942390624515;0.07692307692307693
1140;359.80432;197.4133;333.61154;55.134212;4.430346;0.38294765;0.040897254;0.9782339;1.3499864;1.1683581;0.0;0;0.567400019506328;-0.7645138961449902;11.250821820063843;8.741355713632686;-2.051425620640808;-0.13752378346740352;-0.03943759027813246;0.2564102564102564
1141;789.58923;165.14137;299.527;36.640625;9.466765;0.019049425;0.20343709;1.7202836;1.3796197;0.911707;0.0;0;-25.20601009132599;-17.314247121264117;25.66020045191929;17.314247121264117;-1.109807642101783;0.20179252118611385;0.18967942390624515;0.05128205128205128
1142;833.7989;104.920746;719.9625;20.012014;9.147351;0.25995696;0.34863734;1.0635418;0.586394;0.83827746;0.0;0;-25.812373159107228;-17.53905290860439;26.223822205599074;17.53905290860439;-1.0710109510330392;0.20179252118611385;0.18967942390624515;0.05128205128205128
1143;823.0185;643.76953;35.41596;99.52526;4.06861;0.927255;0.2335046;1.5242894;1.6428789;1.0435772;0.0;0;-13.540294893630389;-14.615326485404182;16.14133567804743;14.898361832940509;-1.5592671321066158;0.3474918893985722;0.24768756673307296;0.15384615384615385
1144;422.49933;615.9614;150.6218;71.94651;8.002253;0.047006104;1.0661998;0.4867593;0.13594438;0.8772886;0.0;0;-24.2730150802229;-15.755562705824332;26.35327969375294;15.755562705824332;-1.221710255607865;0.04765521532414344;0.16916893772263145;0.10256410256410256
1145;328.33023;653.66125;686.0563;21.866743;0.90682757;0.8125031;0.80013627;0.8965698;1.3182168;1.2435917;0.0;0;10.326476888896535;14.774258072841349;17.589462837448785;16.914915635831733;-5.7442112416700715;0.17327533742256465;0.24025018631660064;0.07692307692307693
1146;751.3326;775.567;132.20793;9.216819;0.83651537;0.23120457;1.6045572;1.4289896;0.41202766;1.1603005;0.0;0;0.775217396064565;-0.6388720642581518;10.44554141342046;9.603010588747054;-4.0648320109176;0.5352485206117292;0.4816113328711456;0.2564102564102564
1147;803.37555;333.09442;57.808933;20.008307;3.5660064;0.22445518;0.2412463;1.7777772;1.5334963;1.1945876;0.0;0;0.3212936626370511;0.814282572116781;9.953237596172919;9.23579119570752;-2.226751982397895;0.24809368657993666;0.2104507920476414;0.3333333333333333
1148;496.34488;919.2395;118.12302;24.849485;6.101753;1.4280959;0.8678253;1.2896608;1.5825803;1.1667932;0.0;0;-20.31925564475485;-14.293221662351556;21.433325521631698;14.619670272269872;-1.2992966422106298;0.2991688517571227;0.19070405050819988;0.15384615384615385
1149;894.1007;735.87256;693.7674;11.197456;0.10311749;1.9989995;0.86221933;0.49310535;0.35782212;1.1929303;0.0;0;23.779500104291017;31.38553623815619;29.42974211470615;31.38553623815619;-10.006275432576452;-0.06777479374723828;-0.09021867968473596;0.10256410256410256
1150;152.4696;806.6615;147.932;23.042171;5.1565995;0.39701843;0.46931547;0.3011227;1.5891705;0.91898954;0.0;0;-21.330043940013066;-14.862960775308238;22.44502066029173;15.117960773862876;-1.3024088823918178;0.20179252118611385;0.18967942390624515;0.10256410256410256
1151;880.2781;723.75256;154.84132;11.766293;9.756713;0.46688235;0.20096335;1.6846642;1.6766161;1.086706;0.0;0;-25.272312914439787;-16.36313640673677;26.01129783507769;16.36313640673677;-1.198732635827893;0.20179252118611385;0.18967942390624515;0.05128205128205128
1152;105.13428;364.8711;237.9972;37.835396;8.58587;0.5998723;0.031218998;1.1125314;0.115533195;1.2034913;0.0;0;-16.41814812957429;-12.713193350551194;18.59153612958127;14.070256862127366;-1.2854436638632027;0.022120843021723;0.17769586130633178;0.10256410256410256
1153;161.99026;290.20215;753.4016;48.670906;2.3323815;1.5723675;0.047467493;0.3759054;0.86571336;1.0929753;0.0;0;11.705546503368051;11.534152803017804;19.796086291727004;15.661195528563951;-5.030393133338946;-0.066278197245178;-0.19450704966385768;0.05128205128205128
1154;538.5016;428.2919;208.34938;45.58297;5.285407;1.0167286;0.80326384;0.9764967;0.39346346;1.2485775;0.0;0;-11.160301909598914;-9.767492869801856;13.06233696802978;10.137961917723317;-1.4110718724301867;0.2991688517571227;0.2202169904972214;0.20512820512820512
1155;76.84329;106.06006;45.021645;82.93809;1.7223736;1.1456473;0.1180118;0.26138207;0.2615475;1.1827668;0.0;0;48.84659620641916;24.0456785202351;55.553539572828726;24.0456785202351;-11.481632991635534;-0.2780416943704105;-0.4759184512202023;0.07692307692307693
1156;62.27903;456.7677;906.80475;25.474138;2.6399689;1.0975492;0.79516953;0.21929158;1.6090746;0.785469;0.0;0;-15.492235767559183;-14.222487609582373;16.989285390806774;15.256586202473699;-1.422433756678123;0.2991688517571227;0.22491007844891503;0.23076923076923078
1157;10.5135565;52.70957;877.55524;88.72067;9.230779;1.875369;0.880445;1.840754;0.59342575;1.0008327;0.0;0;-22.36717489351295;-17.203099876185235;22.99928725014335;17.203099876185235;-1.103231532753153;0.20179252118611385;0.18967942390624523;0.10256410256410256
1158;441.9535;13.906501;192.97081;90.82147;9.977803;0.07935741;0.896318;1.093808;1.2915528;0.8877702;0.0;0;-25.95182712171489;-18.742256361122998;26.522255191830855;18.742256361122998;-1.0571916340272154;0.18850285172661183;0.1889839824928581;0.07692307692307693
1159;776.8776;932.18396;272.68918;95.98399;2.4331844;0.32425207;0.39139438;0.5053361;0.017326081;1.1875277;0.0;0;-2.1776424107288026;-2.770080110204816;13.76141043184959;13.182375433479592;-2.63089063013745;0.18394180184548975;0.16608818457539795;0.2564102564102564
1160;44.489967;692.4435;196.672;18.180225;2.1285582;0.7704048;1.0024434;1.7637209;0.16811366;1.2186238;0.0;0;-1.866227857810688;-2.8519839103802553;9.313597369771918;7.8461913253057105;-2.5749827068560425;0.44072531148930855;0.3509251922599211;0.41025641025641024
1161;655.73505;566.22845;722.3392;24.65054;3.8447547;0.9811816;0.7907114;1.9977796;1.2243795;1.0333086;0.0;0;-14.558992970250427;-12.655634649123215;16.171717441556478;14.160620099054825;-1.4319888441203035;0.2991688517571227;0.2261436908387936;0.1794871794871795
1162;824.89606;347.691;257.5088;62.420845;4.4641056;0.23673445;1.9791586;1.769562;0.7468425;0.77907026;0.0;0;-22.733386126166042;-14.793686152041317;23.509898254098125;14.793686152041317;-1.2124586888583877;0.20179252118611385;0.18967942390624515;0.1282051282051282
1163;176.32085;574.83264;932.13525;14.175075;0.90159416;1.7874076;0.100284345;1.4977067;1.7606132;0.92333984;0.0;0;16.432288306274774;23.24256718593557;23.92677873605379;23.24256718593557;-8.183337187772146;0.1576353753971499;0.19550538212576243;0.02564102564102564
1164;155.3951;892.66003;829.3646;8.653571;1.4856095;1.3589393;0.11721823;1.9245131;0.17365626;0.8442879;0.0;0;-2.1579947073662575;-1.6465370632530494;14.367939860176602;12.597698550203262;-3.7703550143463613;0.46946294670711597;0.4072220550564364;0.15384615384615385
1165;862.193;655.8563;592.5171;7.4623513;4.2540245;1.8651643;1.6508144;0.4028006;1.2512777;1.0146369;0.0;0;-19.05735883419983;-13.72735252825106;20.005724927917942;13.814487890049236;-1.2712066768389119;0.2991688517571227;0.1926458129327424;0.10256410256410256
1166;824.8934;606.45715;18.848843;60.65435;2.3618515;1.8821945;0.5393778;1.7566103;1.4087352;1.2424197;0.0;0;-0.657250519233792;-0.5401970538605951;8.936908193067971;6.162217999361218;-2.491470618498112;0.4583949274805606;0.3569272613335523;0.4358974358974359
1167;543.55237;465.60245;884.8327;80.48734;8.450898;1.0299407;0.37573507;0.72389156;1.226327;0.9216305;0.0;0;-25.146558243395262;-16.01104662783567;25.922841428902988;16.01104662783567;-1.2011812175457446;0.20179252118611385;0.18967942390624515;0.10256410256410256
1168;821.0079;352.24005;730.484;25.962677;7.51795;1.7074864;1.7502257;0.07415343;1.3646115;1.116987;0.0;0;-21.823881566369785;-15.775638948973295;22.39197072396715;15.775638948973295;-1.17743245912704;0.20179252118611385;0.18967942390624518;0.05128205128205128
1169;101.828514;701.56165;790.0283;93.36004;5.368021;1.4761417;1.070131;0.074432105;0.5061675;1.1655271;0.0;0;-16.996742054048955;-12.560081036596586;18.83837074789586;13.320707848263652;-1.3578701157302118;0.2991688517571227;0.20375520260657976;0.15384615384615385
1170;400.5367;981.17114;81.10695;79.214355;4.331967;0.72741127;1.2354214;0.38379034;1.5366812;1.1650869;0.0;0;-17.845429666377104;-12.066726677022189;19.45514246274449;13.705144370215834;-1.416633800810412;0.2991688517571227;0.21718983004412432;0.1794871794871795
1171;740.41956;430.51013;711.47455;7.8382945;8.311568;1.318125;0.025841756;1.5611829;1.1137701;0.82476336;0.0;0;-26.116108944117002;-17.334358589752014;26.864950604490314;17.334358589752014;-1.1654017602064617;0.20179252118611385;0.18967942390624523;0.05128205128205128
1172;264.87744;398.28314;806.5436;40.78958;1.6682935;1.9059674;0.5288945;1.7943769;1.5782063;0.8687224;0.0;0;-3.7817325271805853;-2.316698513224935;9.12194933148571;8.6201391250666;-2.1043447248411877;0.43667743680987925;0.3329149444318498;0.3333333333333333
1173;754.8056;433.83234;957.06903;6.8946853;8.875005;1.530378;0.52581394;0.26464498;0.2523119;0.8616386;0.0;0;-26.199801286303973;-17.321102805841974;27.000177928012324;17.321102805841974;-1.1319197851067617;0.20179252118611385;0.18967942390624515;0.05128205128205128
1174;509.1368;431.2885;584.6658;91.52789;0.50028306;1.4217302;1.5241755;1.6923114;0.2627878;0.8986396;0.0;0;-1.555050580417656;-0.9693862074066999;8.102280885005019;7.407813479042318;-2.1682119567377356;0.33838935095371653;0.3193621866757576;0.38461538461538464
1175;752.7633;990.7185;512.9614;74.30593;9.234711;0.45152426;0.777249;1.5133902;0.7970843;0.773403;0.0;0;-29.256648848420582;-17.387342263418816;30.101647853254924;17.387342263418816;-1.2062767880403835;0.20179252118611385;0.18967942390624515;0.10256410256410256
1176;470.03284;709.71045;431.14282;68.68586;1.3967124;1.6639457;1.1590962;0.113925956;0.7858267;1.01969;0.0;0;-7.166941540986454;-8.278788174973954;12.044906914914254;10.734499931977354;-1.9033361631873702;0.3607215893318567;0.3190267779013056;0.3076923076923077
1177;374.2253;365.5926;704.2748;68.30192;8.1228695;0.7854329;1.8644881;1.4654652;0.26564986;1.120465;0.0;0;-21.286100595264504;-14.867430460249722;22.71374824815546;14.867430460249722;-1.1928025456230107;0.20179252118611385;0.18967942390624515;0.07692307692307693
1178;226.99733;377.78735;921.6131;28.589731;0.19027033;1.2519151;1.9695076;0.08637467;0.17159705;0.88040906;0.0;0;-0.20591136950663397;0.5143662060046381;7.9382280812467405;7.379706668989371;-2.2729118641973023;0.440723776651333;0.3502804350807106;0.38461538461538464
1179;216.29555;436.48895;603.7575;93.360565;8.152631;1.3586769;0.2633854;0.53254026;0.17074302;1.0699149;0.0;0;-19.465551977170787;-14.53594359506181;21.5964461849218;14.89608406465885;-1.2663361709137455;0.18850285172661183;0.1976681316111086;0.05128205128205128
1180;753.9759;46.345066;235.0108;92.285385;5.844867;1.0353304;1.1161755;1.0665097;0.11423389;1.0227932;0.0;0;-10.794748244566062;-11.883436138351215;13.435622934650711;12.100220370266186;-1.2609191340386394;0.07884656918633938;0.16797083604095608;0.10256410256410256
1181;127.721245;532.5382;27.39821;73.97493;0.20015217;0.33951464;1.4012924;1.8194252;0.075961016;0.7995849;0.0;0;-0.4576807355158121;-1.4472982100093645;10.569525972266394;9.126717089145302;-2.649292089292662;0.23765074862349558;0.26299623844549386;0.28205128205128205
1182;95.12253;813.26715;622.922;46.94613;7.7443557;1.3979379;1.566285;0.21965006;1.6174376;0.86988926;0.0;0;-27.814429071874475;-17.157986540821497;28.43388915318528;17.157986540821497;-1.1898733763688496;0.20179252118611385;0.18967942390624523;0.05128205128205128
1183;184.52846;663.9621;865.9519;4.8068614;1.0245575;0.50201225;1.8410153;0.7031277;1.8706173;0.8707422;0.0;0;-12.193487013484447;-10.88255641930337;14.626801334932026;13.444005536326443;-1.6647580606981234;0.4408995543585866;0.29755308567718713;0.3333333333333333
1184;183.59305;206.43665;75.31552;2.928304;5.403655;0.5380755;1.4593911;1.1580645;0.85709363;0.9943396;0.0;0;-16.692475545020734;-14.255826450110078;17.335687014747208;14.255826450110078;-1.2041804976970025;0.20179252118611385;0.18967942390624515;0.07692307692307693
1185;824.8765;730.7539;403.5955;13.89962;3.3267193;0.26231506;1.382971;1.4830085;0.3816135;1.0639256;0.0;0;-14.394249795517453;-9.120640436027998;16.22107323205186;11.208108182165972;-1.4436232916981184;0.35918992629332386;0.23246929413685322;0.2564102564102564
1186;404.52155;722.26404;940.6465;59.616894;7.594091;1.2436851;0.11765437;1.8316234;0.66345364;0.9006871;0.0;0;-24.28372411049067;-15.143397422138634;25.532203707940667;15.627872481961731;-1.2626417768337426;0.20179252118611385;0.18967942390624515;0.05128205128205128
1187;990.48456;269.91382;506.66022;79.83013;8.533684;0.24363743;1.0941901;0.94301176;1.638847;0.81356233;0.0;0;-27.538705082810374;-18.098643245691818;27.957729494920976;18.098643245691818;-1.1250865844912097;0.20179252118611385;0.18967942390624515;0.05128205128205128
1188;145.83914;626.64594;228.45164;94.85173;4.648124;0.6969815;1.2015432;1.6833899;1.8592104;0.88460934;0.0;0;-21.894741346105977;-15.053376715377794;22.868232715014603;15.109941604999534;-1.2884375923301208;0.20179252118611385;0.18967942390624515;0.1282051282051282
1189;657.00446;614.83954;360.11984;17.618671;7.581823;1.7801492;1.3960302;1.2378732;0.48498514;0.7700934;0.0;0;-27.90751969864652;-17.39522846863258;28.557714796346918;17.39522846863258;-1.150030745327997;0.20179252118611385;0.18967942390624515;0.05128205128205128
1190;454.24222;841.3898;414.05817;27.625235;9.167083;0.9116014;1.170893;0.4160674;0.07091217;1.1243327;0.0;0;-22.900701930501402;-15.756041892477526;25.04941210578538;15.756041892477526;-1.2363762689424664;-0.09746312024422507;0.1362444620580676;0.1282051282051282
1191;398.98898;144.7116;126.11662;5.5046186;6.8951135;1.7900643;0.8248057;1.1633793;0.62415147;1.0996553;0.0;0;-15.287383135181232;-14.598128884900746;16.01890094936878;14.598128884900746;-1.2027723849990088;0.20179252118611385;0.18967942390624515;0.10256410256410256
1192;876.3334;202.89012;664.1843;98.905815;3.226685;0.99050677;0.9800404;0.63449705;0.77687603;1.0853305;0.0;0;-3.8172470541600454;-5.585889914453446;9.409590569277782;8.133089671365866;-1.5725529822121012;0.19663341456627748;0.2258839398833357;0.2564102564102564
1193;975.83966;491.1098;596.2427;78.11342;4.638488;0.36587927;1.934966;1.4102484;0.015985789;1.0588901;0.0;0;-15.310473194818588;-11.578305984590884;19.185749170153002;14.511489371405759;-1.403599964808564;0.03519046276927961;0.04020095151009561;0.15384615384615385
1194;874.1304;53.703697;651.24567;48.12334;2.3076775;1.5202422;0.66491663;0.57623637;1.3660362;0.8988472;0.0;0;8.801285545695693;-0.6198684836656412;18.646976645467667;10.405942198279718;-2.8944226940205575;-0.23346459465004468;-0.44070987505184955;0.3076923076923077
1195;200.37767;421.43826;614.68365;57.59898;4.5894995;0.7133604;1.5710694;0.5330599;0.25775987;0.80774164;0.0;0;-20.77925533087389;-14.074082826159696;22.21978000269921;14.667364360023356;-1.2449235638452645;0.20179252118611385;0.18967942390624515;0.1282051282051282
1196;228.58994;790.33685;26.505348;56.261223;2.466446;1.9331571;1.2188058;1.8912729;0.17286398;1.0495076;0.0;0;-10.638889229477288;-6.0183585994130055;14.87671715917676;10.05312508494012;-1.6967240501652572;0.24048105955457116;0.2562227479822427;0.28205128205128205
1197;659.5131;157.22725;182.71822;25.51064;8.074425;0.53163713;0.8932236;1.8183119;1.4410793;1.1162877;0.0;0;-19.36736292955341;-15.868934655242697;19.908501009899755;15.868934655242697;-1.1690121908417943;0.20179252118611385;0.18967942390624515;0.05128205128205128
1198;296.19275;465.34924;173.91628;18.620531;6.103075;1.6460733;0.8344938;0.908973;1.5438571;1.1554219;0.0;0;-17.186576059180467;-13.93844146939145;18.142683236761084;14.8002412572622;-1.2740182429950444;0.20179252118611385;0.18967942390624518;0.1282051282051282
