model_run;-8_1;-7_1;-6_1;-5_1;-7_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;-7_3;-5_3;-4_3;1-3_3;1.8-3_3;3-3_3;4-3_3;-7_4;-5_4;-4_4;1.8-3_4;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;r_rank;r_lin;n_5m;n_3m;n_1m
877;325.94116;184.63824;501.0447;99.10394;928.6401;10.31071;5.2348156;0.9026982;1.138951;0.17483087;1.9149238;502.1224;10.31071;1.5489665;0.2658468;0.7591438;0.17483087;0.026599566;89.605484;10.31071;6.5518446;0.06367938;1.0915465;0.0;0;-27.068906181238294;-8.5602732910734;30.302990308262906;10.17199592561667;0.6105243835062536;0.2586512272844869;0.2025748703625496;0.3170731707317073;0.1951219512195122;0.024390243902439025
878;612.65375;715.37164;342.02747;64.22016;715.93066;61.193146;3.6805444;1.8799937;1.3814421;1.3410202;1.0112567;715.93066;52.493076;9.12033;1.096265;0.15425257;0.84570843;0.60789526;74.010315;31.74819;0.033305004;0.1535024;1.13098;0.0;0;26.976819106589264;34.94586225453145;47.24214529889231;37.08465232780682;-11.382921352449515;-0.15481517409477735;-0.20944828335391008;0.024390243902439025;0.024390243902439025;0.024390243902439025
879;585.1795;288.20248;781.67725;78.24816;223.53731;78.82864;2.019266;1.4972839;0.25048667;0.8844631;0.5328885;223.53731;78.82864;2.4699743;0.5672463;0.25048667;0.6799701;0.236224;62.921608;61.636795;9.586325;0.25048667;1.0209746;0.0;0;-34.72028269417022;-14.663138638125957;36.55268407445409;14.663138638125957;-1.209032960875417;0.04359501066736694;0.1801681428491213;0.04878048780487805;0.024390243902439025;0.0
880;415.04858;318.44257;114.75773;3.2953207;479.15958;78.69523;4.374492;1.121619;1.5394686;1.0773262;0.91454524;368.45856;0.5385881;7.668645;0.057708476;1.0273894;1.0773262;0.6400293;45.01874;0.5385881;8.939015;0.37282237;1.0558131;0.0;0;-35.30639365816879;-14.869515252793008;36.08748020197733;14.869515252793008;-1.1953739444910743;0.20044593143431833;0.18531554452469942;0.0975609756097561;0.024390243902439025;0.0
881;605.757;231.26364;858.4327;42.788307;312.36893;44.240017;8.731417;0.39844027;0.71686316;1.6059572;1.648298;312.36893;44.240017;6.149902;0.33225793;0.71686316;0.713594;1.5208789;31.935032;44.240017;2.7850122;0.71686316;1.2027688;0.0;0;-4.068159274773763;1.9610496147294612;26.048484094016924;13.622297339266112;-2.996295675771444;-0.04607537261805505;-0.2518491097107361;0.34146341463414637;0.24390243902439024;0.024390243902439025
882;936.0275;787.35406;769.6635;28.897709;800.2947;4.4917073;1.2190508;0.67792374;0.03503211;0.37013355;1.3880517;361.76578;4.4917073;7.6724176;0.67792374;0.03503211;0.23255223;1.3880517;67.94628;4.4917073;0.3255798;0.03503211;1.1776361;0.0;0;96.8365690828455;95.5001737670259;108.33509621870824;97.1057902551461;-32.23826516799169;-0.23900604207988685;-0.2742082186274769;0.024390243902439025;0.024390243902439025;0.024390243902439025
883;472.96387;960.2157;862.7502;82.43611;38.882366;84.11861;2.1618636;1.9933121;1.290913;0.4277932;0.3136834;38.882366;84.11861;6.696334;1.6031226;0.65473187;0.4277932;0.3136834;12.947828;50.4813;1.7597159;0.65473187;0.83295375;0.0;0;1.3507961547193315;-0.8051920632234726;26.181758366339693;8.902958820132852;-2.8428589155940753;-0.16589836510193387;-0.3580027417571605;0.3170731707317073;0.1951219512195122;0.14634146341463414
884;204.77477;497.57486;896.0438;67.79005;665.86676;80.29347;6.6558056;1.3215168;1.2311435;1.80315;0.88290757;665.86676;17.761484;2.8827157;0.054016564;1.0171477;1.1761768;0.27915722;53.461533;17.761484;8.964297;0.23080581;1.0711787;0.0;0;-34.223035261537426;-12.613597436920116;35.87425675658729;12.881504105036129;-1.2445306399012717;0.20044593143431833;0.18531554452469942;0.12195121951219512;0.12195121951219512;0.0
885;383.43393;51.610336;237.48004;61.47998;329.99457;23.814337;5.7537675;0.5598123;1.4543843;1.4845464;1.512713;329.99457;23.814337;4.987801;0.5598123;1.4543843;0.87051183;1.4511219;95.144905;5.66228;5.516511;1.4543843;1.0927355;0.0;0;-30.29160291778797;-14.246128718792335;31.13781092581508;14.458102156963122;-1.25611445896053;0.20044593143431833;0.18531554452469937;0.12195121951219512;0.04878048780487805;0.04878048780487805
886;400.16592;267.96362;525.7958;93.16271;486.19455;34.11869;9.162693;1.4786018;1.9966551;0.53276616;1.3910118;486.19455;17.308643;1.7322867;1.1811243;0.7144379;0.53276616;1.3910118;24.140827;17.308643;4.820381;0.7144379;0.7671493;0.0;0;-34.62598765262631;-15.709722972683323;35.34251305299967;15.709722972683323;-1.2333516872975345;0.20044593143431833;0.18531554452469937;0.07317073170731707;0.04878048780487805;0.04878048780487805
887;139.7976;166.46979;851.423;8.977894;329.765;51.307976;0.3000424;0.19181609;0.9282835;1.4442502;0.38725087;313.56912;51.307976;2.3227665;0.19181609;0.9282835;1.3587888;0.09701367;56.61363;25.453455;7.5380077;0.73866534;1.0521092;0.0;0;-30.273413344235212;-12.125996083247514;32.48664687180369;12.734459039367152;-1.2486689015249846;-0.028419472566324076;0.15638540897630474;0.14634146341463414;0.0975609756097561;0.07317073170731707
888;171.24278;844.33466;383.6141;95.38874;371.14212;11.502956;8.786378;0.74745893;1.9469115;0.91980547;1.488306;371.14212;11.502956;1.2514244;0.2966422;1.1263664;0.91980547;1.1098553;70.59458;8.675816;5.3652964;0.88186747;1.1635225;0.0;0;-26.20023269639783;-12.014187799893534;27.341044346758004;12.428543844157616;-1.3023037813433465;0.29632806532566497;0.2010388341764292;0.14634146341463414;0.0975609756097561;0.0
889;687.71643;94.00545;69.8035;10.166394;677.619;82.074394;7.257644;0.46597034;1.1597847;1.2383956;1.3529375;187.99846;45.074207;8.761905;0.46597034;0.52418876;1.2383956;1.0103875;94.82926;45.074207;7.869463;0.52418876;0.8701002;0.0;0;-38.76041986660497;-15.588686750578574;39.43770455261603;15.588686750578574;-1.185502932547606;0.20044593143431833;0.18531554452469937;0.0975609756097561;0.024390243902439025;0.0
890;346.08298;966.81146;298.71802;34.76705;599.53937;92.21779;7.7574115;1.7930561;0.7221753;1.575425;0.49630693;599.53937;68.795364;2.8638177;1.0449636;0.7221753;1.1780155;0.49630693;33.62141;18.497654;8.207456;0.7221753;0.9001609;0.0;0;-37.20693447501344;-16.014640539956872;38.485806917149816;16.333388728501262;-1.2622095837965672;0.20044593143431833;0.18531554452469937;0.0975609756097561;0.04878048780487805;0.0
891;955.3494;592.62866;249.50111;63.06434;251.64835;30.888615;3.792884;1.4729396;1.3588017;0.0990632;0.62207794;251.64835;27.151945;1.3234782;1.4683882;0.49302027;0.0990632;0.62207794;32.002373;27.151945;2.584646;0.49302027;1.1815271;0.0;0;0.7254303065180713;3.502029134298624;28.412471991778602;12.690646000381633;-3.5853129726459088;0.011420778125072905;-0.3172035109329088;0.2682926829268293;0.14634146341463414;0.04878048780487805
892;251.16078;522.5624;871.362;34.213474;53.201252;92.410545;3.080179;1.0000247;0.4009451;1.2262509;0.844615;53.201252;12.161581;2.4172997;1.0000247;0.30571592;0.7562888;0.1415355;17.716017;12.161581;5.3122764;0.30571592;1.0616268;0.0;0;-11.937848411891737;-3.181326992961516;18.546394507616892;6.509169315014475;-1.5095536943010301;0.003727762783601556;0.15144790126494379;0.36585365853658536;0.21951219512195122;0.07317073170731707
893;107.93526;848.87714;469.2079;68.28538;857.4616;80.106865;0.15363456;0.82152224;1.9329213;0.6835451;1.3507183;571.3381;44.69094;2.638999;0.82152224;1.5975227;0.053414684;0.50520456;73.27977;44.69094;4.616815;1.2482071;1.2320957;0.0;0;-23.380915017026474;-7.694528645219407;25.45012949681442;8.53569074922973;-1.4314246767831287;0.29632806532566497;0.22013854908561087;0.2682926829268293;0.0975609756097561;0.07317073170731707
894;755.96954;37.272144;686.7088;77.56432;497.3836;72.80976;7.876178;1.7185885;0.88770473;1.0371356;1.9033676;291.94977;36.913975;1.2620015;0.22755177;0.88770473;1.0371356;1.6523038;38.27272;36.913975;6.7787366;0.88770473;1.2096117;0.0;0;-26.76002958961553;-13.567761591362483;28.130966148848096;14.383940901953139;-1.3087055510810033;0.29632806532566497;0.18945031013600921;0.14634146341463414;0.07317073170731707;0.0
895;882.2257;779.3812;962.498;82.86773;622.5429;96.91846;1.6239166;0.39890906;0.03115659;0.7338714;1.989538;622.5429;35.524235;6.9782777;0.39890906;0.03115659;0.7338714;1.0429374;55.779743;35.524235;4.119144;0.03115659;0.76632345;0.0;0;-27.558623652204503;-9.81242900476326;29.750147264923815;9.899000046770453;-1.485630544807474;0.3491535201005529;0.2236054557892965;0.12195121951219512;0.07317073170731707;0.024390243902439025
896;285.3322;125.438;306.19598;18.016436;493.6143;32.53255;2.2690306;0.15877798;1.3140978;1.8826886;1.3815955;305.84872;0.8660136;6.6676555;0.15877798;1.2399328;0.45380682;1.3815955;21.504812;0.8660136;3.9115891;1.2106724;0.88906926;0.0;0;-25.968139114954038;-14.623947599365692;27.09174540611996;14.967748965520173;-1.3618527657924255;0.29632806532566497;0.21185915628316254;0.12195121951219512;0.0975609756097561;0.024390243902439025
897;210.06721;842.3703;763.5876;18.289461;622.7508;91.572716;2.7728488;1.7050239;0.24945727;1.198342;0.83075434;622.7508;77.951996;5.8968954;1.1605761;0.15852194;1.198342;0.5188653;93.76589;26.592392;8.90545;0.15852194;0.8444118;0.0;0;-39.294672971314036;-14.756617408522033;40.639879376691724;14.815217595919194;-1.2480411822517994;0.20044593143431833;0.18531554452469942;0.0975609756097561;0.024390243902439025;0.0
898;193.90848;533.88446;32.53648;5.3261714;630.70276;9.930519;8.698047;1.7144272;0.18694259;1.6947322;0.14622949;630.70276;9.930519;8.693485;1.7144272;0.18694259;1.3583186;0.14622949;27.69099;9.930519;8.051984;0.18694259;0.8504735;0.0;0;-37.06780318802109;-16.66543709058226;38.34956011609825;16.66543709058226;-1.2182213583366133;0.20044593143431833;0.18531554452469942;0.07317073170731707;0.024390243902439025;0.024390243902439025
899;526.7922;70.518105;113.07501;49.136097;24.890131;47.853615;2.8861248;0.4937221;0.056873377;0.5208832;1.1900443;24.890131;47.853615;0.54893816;0.4937221;0.056873377;0.11850601;0.9312605;8.288414;47.853615;9.626499;0.056873377;1.1132134;0.0;0;-24.239585024178528;-15.857011699718413;26.544315588688587;16.348528309115096;-1.2932666012334575;0.039737045121582264;0.13519930151947046;0.024390243902439025;0.0;0.0
900;473.73248;834.9126;170.24644;13.839608;537.9265;55.245926;4.2625756;0.39861482;1.7671058;0.73557496;0.9686379;537.9265;41.177116;6.073901;0.39861482;1.7671058;0.5387144;0.9686379;48.172836;30.192377;1.1652632;1.1880084;1.0634063;0.0;0;-7.961493135955557;2.2764673774350968;23.29395131980868;12.207528719439608;-2.920856855852715;0.05873902674290425;-0.0830796437149979;0.3902439024390244;0.24390243902439024;0.024390243902439025
901;266.84543;37.040977;319.29416;31.92784;507.08688;12.368781;7.4759717;1.4454013;0.07701906;1.5762637;1.3447325;507.08688;12.368781;5.8841386;0.905049;0.07701906;1.5762637;0.5945117;22.461678;12.368781;4.4230013;0.07701906;1.0814985;0.0;0;-13.122986667547078;-3.0128961848191125;20.092931366918904;7.3285644773956164;-1.8735736199438136;0.25156386268691794;0.25633233699901503;0.2926829268292683;0.17073170731707318;0.04878048780487805
902;54.721386;146.98698;408.95734;84.05939;104.859344;73.761665;8.923787;0.29533648;1.0790325;0.47653782;1.929293;104.859344;66.40919;7.1723447;0.29533648;1.0790325;0.025833096;1.5891998;96.00137;66.40919;8.172636;1.0790325;1.1547021;0.0;0;-33.66780413741598;-15.193042973367625;34.297855841786586;15.193042973367625;-1.1708982882188106;0.20044593143431833;0.18531554452469937;0.0975609756097561;0.04878048780487805;0.0
903;486.67642;799.84625;482.24573;94.871025;748.42303;47.570377;7.9139132;1.2476825;0.9839785;1.9999875;0.34194377;476.42334;47.570377;3.2625287;0.5273889;0.9839785;1.8413048;0.34194377;68.94431;47.570377;7.5363836;0.9839785;0.8156846;0.0;0;-39.4513572972819;-17.26796868687407;40.610027502236335;17.26796868687407;-1.2154835356264635;0.20044593143431833;0.18531554452469937;0.0975609756097561;0.07317073170731707;0.024390243902439025
904;959.739;470.2224;252.87804;82.22539;243.50078;45.60849;5.3587847;1.4054569;1.8229655;1.3235582;0.7475334;11.230253;28.319849;4.2649455;0.61420244;0.88329;1.3235582;0.7475334;3.7396743;24.423962;4.4359856;0.5080567;0.9217836;0.0;0;-20.856212057741516;-10.451812742193141;21.67286832320165;10.64193976493192;-1.2459707479305253;0.20044593143431833;0.18531554452469942;0.21951219512195122;0.14634146341463414;0.024390243902439025
905;655.994;882.5748;75.55317;0.16477348;63.980095;58.18582;0.031770192;1.2477401;1.8231739;1.7946699;1.15654;63.980095;58.18582;3.3949606;1.2477401;1.1866665;1.4578311;0.8534791;28.096586;4.618568;4.083768;1.1866665;0.9309534;0.0;0;-21.75307397550232;-10.541260052453254;22.771205716694233;11.055372258511966;-1.2917235261274014;0.29632806532566497;0.1967117426865838;0.24390243902439024;0.0975609756097561;0.024390243902439025
906;500.55148;639.07495;680.74786;56.845623;805.1274;13.557697;1.5868443;0.8595875;1.8425548;0.21798442;0.70792013;571.94977;13.557697;3.9095125;0.12031332;0.95190156;0.21798442;0.70792013;40.616978;13.557697;6.529865;0.45375273;0.8103977;0.0;0;-38.48394971893411;-15.929753273338235;39.191360924620525;15.929753273338235;-1.195583809064574;0.20044593143431833;0.18531554452469937;0.04878048780487805;0.024390243902439025;0.0
907;119.58515;627.29346;33.42474;16.749348;866.4804;20.082514;2.5434916;1.6341937;0.80600566;0.8335208;0.36033875;591.0969;20.082514;6.404065;0.6314835;0.80600566;0.51514995;0.36033875;27.361555;20.082514;7.2933025;0.80600566;1.1676214;0.0;0;-29.577543750142546;-13.842155541841976;30.811385186564276;14.018082472075037;-1.2900959853907545;0.20044593143431833;0.18531554452469942;0.12195121951219512;0.07317073170731707;0.07317073170731707
908;259.91193;299.31274;811.3759;37.637115;248.28781;18.150373;4.143518;1.8606671;0.95226824;0.67848325;1.2011085;188.64015;9.455001;2.5904763;1.3527713;0.95226824;0.33548895;0.6144878;17.146915;1.3312883;7.918387;0.42689955;1.1699815;0.0;0;-26.73629574674693;-12.12166327089102;27.787018643734307;12.735943153766385;-1.221283386473395;0.20044593143431833;0.18531554452469942;0.0975609756097561;0.07317073170731707;0.024390243902439025
909;301.8262;142.34372;929.8633;42.849102;690.67004;95.19807;3.6282742;1.4143603;1.6530806;1.9422178;0.08836849;437.67648;76.41088;8.681371;0.18823381;1.6530806;0.12380721;0.08836849;48.632217;76.41088;1.6298044;0.6998285;1.1427;0.0;0;-8.143043652862174;1.1403425601511685;21.952936854084967;11.078127020317368;-2.3047117041556486;-0.07753910487097636;0.05846834163543212;0.2926829268292683;0.24390243902439024;0.12195121951219512
910;767.1555;961.56067;713.2652;94.29978;14.901167;77.34167;5.1489196;0.843713;0.24911466;0.2980508;0.76031595;14.901167;41.13667;9.9387865;0.843713;0.24911466;0.2980508;0.55290556;4.9620886;41.13667;4.4648356;0.24911466;0.8195566;0.0;0;-13.375425436063166;-9.158644651458673;17.150772656053757;10.093613961678187;-1.2775535033577847;0.02943445372940708;0.16559357747241968;0.14634146341463414;0.0975609756097561;0.04878048780487805
911;877.94366;113.74971;600.0009;63.4105;723.9385;52.966778;4.126155;1.9914457;0.2376924;1.4988449;1.9456656;226.6355;33.019154;4.265835;0.9237999;0.2376924;1.4988449;0.40556157;70.75828;33.019154;6.3005834;0.2376924;0.9052865;0.0;0;-30.17499201770333;-10.662142895000557;31.93563783681785;10.935375764608551;-1.3026942918842594;0.19366322379551335;0.18838072732758504;0.1951219512195122;0.12195121951219512;0.07317073170731707
912;902.6254;533.7205;660.44836;26.83874;470.17224;65.97957;7.2634063;0.9043375;1.8442388;1.2653848;0.9616329;470.17224;43.30207;9.90805;0.13960172;0.3233455;0.31341022;0.9616329;49.827316;43.30207;7.7542477;0.3233455;0.86424655;0.0;0;-38.85671692489407;-16.840376581355457;39.41969288443522;16.840376581355457;-1.1774253706601494;0.20044593143431833;0.18531554452469942;0.0975609756097561;0.024390243902439025;0.024390243902439025
913;984.7229;279.8429;655.6998;64.3152;794.5583;65.032814;0.5317848;0.24136421;0.06857344;1.7042018;0.21216206;248.487;65.032814;4.826208;0.16211917;0.06857344;0.4872936;0.21216206;99.02286;21.057182;0.6564993;0.06857344;1.2003355;0.0;0;47.34199447948541;52.71995670493109;65.2128647617192;57.0185365893056;-17.47418287059194;-0.1876956794712236;-0.22101072037552996;0.024390243902439025;0.024390243902439025;0.024390243902439025
914;982.543;271.49927;932.38806;95.19136;399.10364;26.308266;9.947334;0.37333864;0.7719189;1.9548016;1.670235;399.10364;26.308266;0.20799313;0.37333864;0.7719189;0.30650565;0.2859845;53.853485;26.308266;6.58211;0.7719189;1.0147178;0.0;0;-28.737944464807747;-10.740859641639304;30.643709878673064;12.344471118563462;-1.273966663270054;0.03549328302121911;0.17024326637811169;0.2926829268292683;0.12195121951219512;0.0975609756097561
915;953.4691;598.6404;964.66284;6.0099964;357.56497;8.752123;8.4321575;0.70240945;0.397943;1.6137226;0.36628726;357.56497;1.0344564;9.025381;0.70240945;0.397943;1.2496008;0.36628726;50.41176;1.0344564;1.1084195;0.397943;0.83646065;0.0;0;3.5546860570517342;15.382074063915866;32.39387928172781;18.82825248861073;-6.49685369322406;-0.009218688906257997;-0.06345793018822589;0.0975609756097561;0.04878048780487805;0.0
916;81.10392;799.9548;432.44452;81.617165;842.377;55.538383;3.356317;0.35052216;0.17713319;0.5117839;0.5091548;382.92947;23.52729;3.37054;0.35052216;0.17713319;0.5117839;0.5091548;33.980007;23.52729;3.853376;0.17713319;0.84930843;0.0;0;-23.066134260550147;-13.209027659662752;25.755357532412322;13.248402880655647;-1.6128938534884545;0.35219846358980195;0.24811706550280885;0.24390243902439024;0.07317073170731707;0.024390243902439025
917;146.4156;779.4077;620.9084;21.768066;48.26023;26.377945;3.9740531;1.558802;1.9479976;1.6701485;1.9252506;48.26023;26.377945;0.6138473;1.2523462;1.134806;1.6701485;1.0306046;16.070658;26.377945;2.2974296;0.7900134;0.8836707;0.0;0;-10.44190164020935;-4.161597668655304;20.52463215793528;8.79280212314481;-1.72811522922632;-0.19164159833511274;-0.16941793448385303;0.34146341463414637;0.17073170731707318;0.024390243902439025
918;311.42188;870.11365;804.779;15.395484;195.29333;87.35982;9.63743;0.03807034;0.34024504;1.0582507;1.5524535;195.29333;87.35982;1.8518944;0.03807034;0.10230768;0.48095083;1.5524535;83.09151;64.14131;0.92660594;0.10230768;1.1039622;0.0;0;26.598112068280088;26.94770396478185;48.932198220412104;31.94817486002478;-10.529483091690539;-0.15359726940614898;-0.2724361834812944;0.024390243902439025;0.0;0.0
919;557.36926;299.97372;11.027776;89.896805;418.00757;23.6817;9.358685;0.8177078;0.86963;1.3100861;0.6505968;409.63843;23.6817;7.2436633;0.8177078;0.86963;1.3100861;0.28348908;96.996544;23.6817;1.6476032;0.86963;1.0158633;0.0;0;-8.488992100132736;2.7556669951263757;20.32844337608992;7.0988934136775015;-2.738247544509989;0.3553652910245708;0.30272260312548427;0.43902439024390244;0.24390243902439024;0.07317073170731707
920;106.00811;471.09387;531.7457;0.28476074;600.37476;57.32886;3.937804;1.7576321;0.51978326;0.5680797;1.2980661;600.37476;57.32886;2.3377757;0.643554;0.51978326;0.5680797;1.147142;22.8795;9.1829;5.979087;0.15769437;1.1525896;0.0;0;-23.463221085834665;-11.87347972381184;25.637801929328003;12.697686589238003;-1.4954418917759174;0.3491535201005529;0.22017003535485855;0.12195121951219512;0.07317073170731707;0.024390243902439025
921;847.339;19.241228;656.3476;74.13447;15.061388;42.06728;0.60556215;0.2442961;0.9874275;1.6338717;0.9806556;15.061388;28.180319;7.3352857;0.08981287;0.9874275;1.6338717;0.9806556;12.43081;4.242742;5.094565;0.9874275;1.0442768;0.0;0;-16.8425936849469;-10.267938377142116;19.351684485385302;10.82416134962503;-1.267989085557578;0.19733493766688667;0.18584549333391298;0.21951219512195122;0.14634146341463414;0.0
922;620.5886;749.38904;720.0334;8.814118;579.39624;74.315994;9.879784;1.1564068;1.5361195;0.8944798;1.7860688;579.39624;14.094766;8.317726;0.16561091;1.2274463;0.8944798;0.91900045;98.022255;0.17808506;8.900407;0.7986717;0.9858397;0.0;0;-38.123256228573375;-14.107759944895491;38.91112037933063;14.107759944895491;-1.2015657299154323;0.20044593143431833;0.18531554452469937;0.0975609756097561;0.0;0.0
923;546.94073;309.31967;375.1015;61.83773;384.7076;95.079544;6.540996;1.8683594;1.3228368;1.6186509;1.1249844;384.7076;43.81293;9.101768;1.1603708;1.3228368;0.21426494;1.1249844;47.490433;43.81293;2.2948532;0.5501215;1.036852;0.0;0;-14.810140949956528;-1.9732867429414682;21.11849511406602;10.04334040264493;-1.7524854138484218;0.12186557760506453;0.24517652443496898;0.34146341463414637;0.24390243902439024;0.17073170731707318
924;173.6582;565.8786;302.688;62.1276;633.702;41.21595;6.9330883;0.15247668;1.1477821;0.8602358;1.3250153;226.08267;41.21595;9.063329;0.15247668;0.6970646;0.61555344;1.3129822;70.62472;41.21595;0.7875832;0.16691476;1.1663572;0.0;0;10.101522120082016;14.601616609363248;35.89828959800427;19.43614801267077;-6.514849370841056;-0.044120932803659925;-0.25788864340905293;0.0975609756097561;0.07317073170731707;0.024390243902439025
925;260.72293;177.60728;190.32114;86.29133;907.9041;4.5310173;2.7532086;0.70595425;1.0262557;1.2369183;0.30678427;479.4594;4.5310173;1.8138599;0.09991536;0.18476579;1.2369183;0.30678427;95.49684;4.5310173;4.101408;0.18476579;1.1038316;0.0;0;-20.697241093047467;-8.555000997406239;23.608746025650913;9.508713481032373;-1.6768881186536009;0.44405880134504927;0.2803081915479596;0.3170731707317073;0.1951219512195122;0.024390243902439025
926;168.70891;821.2055;562.23737;82.27839;446.4633;66.176994;8.188858;0.084946916;0.27238557;0.21495904;0.50722903;30.754078;19.108362;5.5894876;0.084946916;0.27238557;0.21495904;0.50722903;12.187182;19.108362;7.6298213;0.27238557;0.99574596;0.0;0;-29.405494180266455;-15.48609270296086;30.446471861855983;15.48609270296086;-1.2259265266454284;0.20044593143431833;0.18531554452469937;0.07317073170731707;0.04878048780487805;0.0
927;853.4138;819.0995;920.1104;68.54792;559.03284;13.0055685;5.579244;1.3675667;0.8109823;0.19400726;0.06281983;336.7938;7.8028316;8.834613;1.3675667;0.8109823;0.19400726;0.06281983;25.46954;7.8028316;1.0563872;0.8109823;1.1432592;0.0;0;20.30922793404963;18.309597438182806;41.37391815943747;22.61924837021948;-8.445240988750019;-0.08569000027504012;-0.29895592382914865;0.0975609756097561;0.04878048780487805;0.024390243902439025
928;588.38556;878.6784;897.0184;38.116703;468.16202;10.5397005;4.7077208;0.84082365;1.8114792;1.9064087;1.1806064;277.2768;10.5397005;2.4374025;0.38421428;1.7821167;0.60211086;0.10103519;81.35513;10.5397005;0.10306285;1.6572391;0.8135087;0.0;0;-7.916200224662478;3.953004051580166;18.701947692345524;5.350725566073862;-3.015069820257137;0.4780948939043904;0.4285200782562306;0.4878048780487805;0.24390243902439024;0.12195121951219512
929;737.77814;55.477627;366.36627;16.723934;127.336784;66.18966;7.414608;1.8951695;1.6428409;1.4548702;1.1294109;127.336784;66.18966;9.991258;1.5385984;1.6428409;0.51893675;0.47030896;71.36503;65.95959;7.3617754;0.9294434;0.75086665;0.0;0;-39.753561800450754;-16.085012673959284;40.431462287948314;16.085012673959284;-1.1068922704956459;0.20044593143431833;0.18531554452469942;0.12195121951219512;0.07317073170731707;0.024390243902439025
930;303.07254;992.5341;265.27658;63.604725;795.1819;10.370953;3.7252758;1.385667;0.13883209;0.35366365;0.62255263;228.51776;10.370953;7.3664126;1.0211958;0.13883209;0.35366365;0.62255263;50.21565;10.370953;0.80293566;0.13883209;1.075852;0.0;0;38.862535342624085;40.01115829565222;58.209264967972025;43.74561324879767;-14.255608661429466;-0.18501250059383662;-0.2658316880082665;0.04878048780487805;0.024390243902439025;0.0
931;377.5401;255.30162;790.9059;49.747284;886.34375;12.964835;4.299754;1.2078618;1.6824824;1.1994934;0.47194508;35.18126;12.964835;9.337821;1.2078618;1.6824824;0.18375069;0.47194508;11.71536;12.964835;3.7028158;0.3078195;1.2061644;0.0;0;-14.053967227541346;-4.336453290474168;21.361770343036763;8.697968882854184;-1.6620600787245716;-0.10257360175522992;0.06504504905581672;0.34146341463414637;0.1951219512195122;0.07317073170731707
932;410.80643;316.33936;727.7302;7.886432;813.3519;43.964165;6.526745;1.8215414;1.6577969;1.5645792;0.9115359;33.41663;26.041443;3.1153429;0.55086464;1.1230634;0.7355711;0.9115359;11.127738;26.041443;3.4696777;1.1230634;0.86315;0.0;0;-24.70508231156247;-12.705617203951249;25.916192415583136;13.281343608562707;-1.3792867278992784;0.29632806532566497;0.21586796551572246;0.1951219512195122;0.12195121951219512;0.04878048780487805
933;762.4148;256.84238;510.28644;95.56063;948.1206;45.287376;6.3994684;0.26802793;1.6059021;1.2014318;0.2165271;766.0771;23.567732;2.0342546;0.26802793;0.8774028;0.33411178;0.18595858;12.625564;23.567732;0.04850655;0.8774028;0.87330544;0.0;0;3.8649917647017795;14.616564092006627;29.754433219684472;15.550529945111094;-5.926332027125229;0.01671081403261343;-0.05705642570169273;0.14634146341463414;0.024390243902439025;0.024390243902439025
934;774.62946;274.85736;395.13995;31.51051;473.34824;91.38006;9.712148;1.5690556;1.6314771;0.9024099;1.7073795;151.93723;21.190329;9.496795;0.7263868;1.3206767;0.44856036;1.540097;19.149235;17.5188;9.846913;1.3206767;1.1958292;0.0;0;-34.48280694474777;-16.149418480759806;35.00656408379067;16.149418480759806;-1.1630390268283008;0.20044593143431833;0.18531554452469937;0.07317073170731707;0.024390243902439025;0.024390243902439025
935;214.74539;557.13477;132.55992;0.3138624;655.7985;27.685808;5.6328845;1.4623114;1.9662377;1.6721388;1.6654434;647.59937;27.685808;2.823464;1.2573314;1.1123371;0.4692411;1.2251278;89.625595;27.685808;6.227793;0.2062898;1.0553958;0.0;0;-33.09003923854162;-13.635214076302475;34.02956999461487;13.785954619407306;-1.2555618756786158;0.20044593143431833;0.18531554452469937;0.14634146341463414;0.04878048780487805;0.024390243902439025
936;942.1235;247.41245;787.28723;90.17886;176.65819;40.153416;3.2166445;1.3497695;0.119858995;0.11104211;1.1963301;176.65819;26.943733;9.0437;1.3497695;0.119858995;0.11104211;0.2690495;96.26568;26.943733;2.4689994;0.119858995;1.1111397;0.0;0;1.4267060997306393;7.375656331163867;26.16603955395719;11.069170416300096;-4.192800380499796;0.034775261210985356;-0.15003731389213132;0.21951219512195122;0.0975609756097561;0.07317073170731707
937;129.44879;399.8336;621.2898;57.747383;977.04004;70.78135;2.8815143;1.2797728;0.7737714;1.270338;1.8041435;229.40631;36.309258;1.7104009;1.2797728;0.7615385;1.0102135;0.8896742;32.073254;36.309258;3.8019922;0.7615385;0.993266;0.0;0;-20.217088602551907;-7.446521500817937;22.897494779231963;7.8578887144193175;-1.5918191441327254;0.35219846358980195;0.2518345032505733;0.21951219512195122;0.07317073170731707;0.04878048780487805
938;897.1609;659.05054;383.11285;73.33276;584.74854;82.71929;5.34485;0.25750226;1.9371909;0.9512855;1.2308376;584.74854;57.7066;3.5911458;0.25750226;1.9371909;0.9512855;0.6415078;30.18266;46.03704;6.659125;1.0291202;1.2278663;0.0;0;-28.18916651224162;-11.482751800512773;29.496539477461816;11.762845363336282;-1.2819351628154614;0.20044593143431833;0.18531554452469937;0.12195121951219512;0.0975609756097561;0.04878048780487805
