model_run;-8_1;-7_1;-6_1;-5_1;-7_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;-7_3;-5_3;-4_3;1-3_3;1.8-3_3;3-3_3;4-3_3;-7_4;-5_4;-4_4;1.8-3_4;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;r_rank;r_lin;n_5m;n_3m;n_1m
1082;924.63574;576.9771;201.5546;69.63056;299.96643;47.301174;7.697437;1.0816892;0.017674446;1.2528954;0.023272866;299.96643;26.7374;9.702012;0.66702425;0.017674446;1.2528954;0.023272866;84.10397;26.7374;9.8719425;0.017674446;1.1450856;0.0;0;-18.77937243230221;-15.041315925697091;21.531218418360552;16.340360983348063;-1.2726754687277715;-0.04689602932148872;0.06767230020394896;0.07692307692307693;0.02564102564102564;0.0
1083;844.88965;92.45633;711.54395;86.15277;872.8161;24.8094;1.1477512;1.3424054;0.21267791;0.53421444;0.07729538;408.48105;20.039406;2.5422065;0.9141804;0.21267791;0.53421444;0.07729538;79.77755;20.039406;6.77256;0.21267791;1.2043402;0.0;0;-11.562214533184513;-10.562708604662845;14.858366031450434;11.514897606018167;-1.487310477467865;0.04494623462610959;0.14972691956566994;0.15384615384615385;0.10256410256410256;0.02564102564102564
1084;978.42236;104.80423;318.2177;75.66629;657.42706;93.094826;4.0535526;1.2743863;1.57563;0.8896988;1.7091801;514.2578;52.386623;1.1211023;1.2743863;1.5126117;0.8896988;1.5055705;72.64485;52.386623;7.0439425;1.5126117;1.1511738;0.0;0;-18.690168295233782;-14.268647717714117;19.79010660382797;14.29646011907576;-1.2786561893599888;0.20179252118611385;0.18967942390624515;0.1282051282051282;0.05128205128205128;0.05128205128205128
1085;747.5416;802.3733;998.6873;53.59602;353.04025;29.624683;3.952551;0.22214204;1.1712843;1.300872;1.2335675;353.04025;29.624683;8.968607;0.22214204;1.1264077;1.300872;1.2335675;11.863795;29.624683;4.9936786;0.7231656;1.1899008;0.0;0;-8.159429278120086;-7.09627168627631;9.692382614061009;7.858205907834844;-1.4006005093825888;0.2991688517571227;0.2236731091616411;0.3333333333333333;0.20512820512820512;0.05128205128205128
1086;767.02057;496.69348;734.45;31.329948;544.47394;13.018855;3.5245101;0.56213707;0.134387;1.6506032;0.100662716;233.89563;13.018855;9.315423;0.56213707;0.134387;0.9236582;0.100662716;79.30294;13.018855;0.09460545;0.134387;0.9148602;0.0;0;87.91050272176372;83.18576403343147;92.39933554257266;83.18576403343147;-28.53385501549562;-0.3636951215976401;-0.3790694628733339;0.05128205128205128;0.05128205128205128;0.02564102564102564
1087;764.9642;249.09337;594.5074;0.6805684;266.854;20.014902;6.9833584;1.1087444;1.8856888;0.4616013;0.22238542;266.854;20.014902;5.417446;0.64878017;1.8856888;0.4139925;0.22238542;28.715034;20.014902;5.2934213;1.0885565;1.1793629;0.0;0;-10.216863506882165;-10.219689985007733;11.832168027252564;11.52275325013926;-1.287765480810506;0.2991688517571227;0.19783743562164943;0.20512820512820512;0.07692307692307693;0.0
1088;485.80154;355.14017;868.4466;64.74903;985.1309;29.728823;5.575714;0.42543876;1.3043047;1.6018082;1.3960567;472.5309;21.295746;2.7205524;0.42543876;1.3043047;1.6018082;1.3960567;37.023075;21.295746;8.957944;0.092777856;1.1667403;0.0;0;-21.074281797925767;-15.77615993722307;22.04159868429172;15.77615993722307;-1.2461080451571593;0.20179252118611385;0.1896794239062452;0.07692307692307693;0.02564102564102564;0.0
1089;461.88766;731.94855;593.4186;29.042347;441.2483;52.30365;3.8650615;0.674087;0.9771311;1.8790085;0.7759267;441.2483;42.126858;4.947413;0.674087;0.646555;0.10259061;0.7759267;29.83985;42.126858;6.2309546;0.646555;1.1008518;0.0;0;-14.255982682278395;-12.79700520265419;15.436061085618523;13.912477467181532;-1.3064990665554943;0.2991688517571227;0.19263587031762527;0.15384615384615385;0.07692307692307693;0.02564102564102564
1090;247.82402;75.690605;557.22235;25.085001;897.8064;6.7254357;5.36766;0.83600193;1.5613761;0.8250289;1.5510674;41.52922;4.0163774;1.1211708;0.83600193;1.5613761;0.8250289;1.0972271;13.82923;4.0163774;9.644316;1.1381291;1.1967274;0.0;0;-19.991646345759158;-13.823543179032441;20.870082569489835;13.823543179032441;-1.1832196613007289;0.20179252118611385;0.18967942390624515;0.05128205128205128;0.0;0.0
1091;648.37103;125.31581;244.94244;97.48507;978.24023;85.50871;7.0468855;0.037111763;1.1960701;1.1084558;1.8737491;119.77083;56.095104;1.3409307;0.037111763;0.96243596;1.1084558;0.7810705;29.287739;56.095104;9.39459;0.5618357;0.91126543;0.0;0;-23.154388860633453;-13.701570565803792;24.289549493316407;13.701570565803792;-1.2055064137297833;0.20179252118611385;0.18967942390624515;0.07692307692307693;0.07692307692307693;0.02564102564102564
1092;296.42694;620.0994;681.3309;17.506596;540.4345;87.75992;6.7545233;1.0257417;0.7528608;0.02986799;1.514439;540.4345;55.734806;4.8014436;0.017890131;0.32664868;0.02986799;0.23027368;86.785484;55.734806;2.7119997;0.32664868;0.9725506;0.0;0;-1.485268933072447;-2.221784118250298;6.826683325994465;5.3657830220265055;-1.9076129161577664;0.23952753628182374;0.3113372573269523;0.48717948717948717;0.358974358974359;0.07692307692307693
1093;265.23032;610.90204;380.89798;3.3402305;732.6956;31.903225;7.6091347;1.9895656;0.60030365;1.4233171;0.37133634;732.6956;31.903225;8.440826;1.5392655;0.60030365;0.5122947;0.37133634;71.19311;1.1698045;7.237035;0.60030365;0.87215436;0.0;0;-22.2869668675082;-14.465156472579622;23.371584644152897;15.983463628696825;-1.2781734028000369;0.20179252118611385;0.1896794239062452;0.10256410256410256;0.07692307692307693;0.0
1094;590.10175;972.73755;52.651802;94.9441;576.5243;77.55371;8.516236;0.822453;0.9123254;1.7453065;1.3028435;327.5907;71.407326;1.4523277;0.7922327;0.8328717;0.21863934;1.0021594;67.98003;71.407326;6.977262;0.39696446;1.0291643;0.0;0;-18.16838235634785;-13.728724506760102;19.539774908347635;14.140907054873168;-1.2835421168186691;0.20179252118611385;0.18967942390624515;0.07692307692307693;0.07692307692307693;0.0
1095;415.88257;380.804;817.9012;30.67007;100.651955;60.009304;7.396525;0.5558538;0.95574003;0.049774535;1.1947314;100.651955;60.009304;6.4431376;0.0488266;0.50501406;0.049774535;1.1947314;76.663216;10.883241;9.996215;0.50501406;0.77728254;0.0;0;-28.974515514228322;-18.57773744946084;29.34518743360891;18.57773744946084;-1.076943341550574;0.20179252118611385;0.18967942390624515;0.02564102564102564;0.02564102564102564;0.0
1096;226.66805;74.42685;61.354435;39.402664;952.89386;84.55985;1.80959;0.5134608;1.4269435;1.6888984;1.6973538;850.8103;80.39872;3.3371732;0.5134608;1.2832407;1.2777902;0.9443176;38.52622;80.39872;3.435059;1.2832407;0.76427805;0.0;0;-17.368453591152022;-10.9413683945385;19.01186930521452;11.58608380874648;-1.3970647616820038;0.2991688517571227;0.20764514542562032;0.1794871794871795;0.07692307692307693;0.0
1097;817.89545;542.16205;675.57715;8.185397;462.0701;27.768934;8.467323;1.0351971;0.95127565;0.30655444;0.40856805;462.0701;13.393267;0.56868243;1.0351971;0.95127565;0.30655444;0.40856805;59.74452;13.393267;0.94277525;0.95127565;0.7928636;0.0;0;2.2418618372843353;4.45816319204377;9.817491187567157;9.642418426887332;-3.1614049840554057;0.4283605928125389;0.3925505229686976;0.3333333333333333;0.1282051282051282;0.02564102564102564
1098;861.96423;641.9633;165.15369;40.466114;895.1225;61.06255;3.3269122;0.9174608;0.046500903;1.6857766;1.4406521;643.501;61.06255;2.5272057;0.72162426;0.046500903;0.6829421;1.4406521;67.890205;32.32462;0.8569868;0.046500903;0.8652294;0.0;0;24.25495592468756;28.70284824491813;31.758467493733008;28.70284824491813;-9.870434346355061;-0.12365164511672536;-0.13777882989193213;0.02564102564102564;0.0;0.0
1099;176.02252;148.20676;438.24384;97.22491;659.0493;7.362211;6.6630955;1.7253505;1.3724555;1.0883905;1.2035688;597.2353;7.362211;0.7009034;1.3672839;0.50940335;0.8646868;0.19927695;60.701763;7.362211;5.090531;0.50940335;0.83127886;0.0;0;-15.68044856168565;-8.897267016135913;17.462299888420276;10.17302771196222;-1.2908100629063644;0.20179252118611385;0.18967942390624515;0.3076923076923077;0.15384615384615385;0.07692307692307693
1100;17.431963;557.3334;860.50073;69.43257;114.138985;1.0442601;9.909788;1.282097;0.14852008;0.74661714;0.9603621;114.138985;1.0442601;1.8867885;1.2791426;0.14852008;0.74661714;0.58609456;62.096584;1.0442601;8.026479;0.14852008;1.1810727;0.0;0;-13.110677555410605;-12.114368905996571;14.57093653704728;12.554763383634366;-1.241771105383726;0.20179252118611385;0.18967942390624515;0.10256410256410256;0.05128205128205128;0.0
1101;342.76868;205.78944;103.47536;47.4351;422.88245;87.482315;2.9534743;0.8033178;1.6941983;1.8831131;0.5892593;71.99152;12.144106;3.0585208;0.8033178;0.51642567;1.8831131;0.5224763;15.542115;12.144106;5.495455;0.51642567;1.1914008;0.0;0;-5.896470355427043;-5.703012142686077;8.764769947226359;7.440541482462976;-1.430850429180483;0.19711642296584847;0.22328539786873325;0.3333333333333333;0.1794871794871795;0.10256410256410256
1102;799.5357;846.2828;670.4792;30.816418;203.88968;29.525324;2.7094073;0.7776363;1.4194692;1.2285924;0.06180383;203.88968;22.511648;1.743581;0.37132883;1.0295169;0.65815073;0.06180383;51.001846;22.511648;9.908203;0.861038;1.030324;0.0;0;-22.48270700537875;-16.53125970349285;24.468587380554844;16.53125970349285;-1.1509027404408525;-0.09746312024422507;0.04308315781081766;0.07692307692307693;0.02564102564102564;0.0
1103;840.7821;836.8099;616.49255;36.667793;178.16127;44.596535;1.8298129;1.0989093;1.1997019;0.0869249;1.6131456;178.16127;44.596535;4.0453725;0.4341192;0.28966174;0.0869249;0.25611836;62.0702;32.746754;8.308532;0.28966174;0.9100662;0.0;0;-19.837943445937615;-12.989877658001603;21.27317010455543;12.989877658001603;-1.1580042675959783;0.20179252118611385;0.18967942390624515;0.20512820512820512;0.15384615384615385;0.05128205128205128
1104;146.94579;435.3328;868.85443;61.161694;717.93787;23.25476;9.840939;0.5142025;0.9137766;1.5343407;0.22378474;717.93787;13.841833;0.041337535;0.5142025;0.58449703;1.5343407;0.22378474;19.757122;13.841833;9.684812;0.58449703;0.87870723;0.0;0;-25.316554530588583;-17.158988146520812;26.79341554062864;17.158988146520812;-1.2131495977438276;0.20179252118611385;0.18967942390624515;0.05128205128205128;0.02564102564102564;0.02564102564102564
1105;776.5925;967.07574;181.00752;25.519562;39.719788;87.69306;4.275086;0.8514628;0.3525;0.3729736;0.7609666;39.719788;46.578785;0.299593;0.15952599;0.3525;0.3729736;0.2178981;26.409708;46.578785;0.99037945;0.3525;0.9808778;0.0;0;58.7167692815342;28.004407647842584;61.24369624256269;28.004407647842584;-12.928286795702606;-0.29090892005110386;-0.487304645138885;0.1282051282051282;0.07692307692307693;0.02564102564102564
1106;124.54713;979.97614;801.7896;15.279558;966.4792;38.514965;7.840816;0.5772298;1.3134422;1.847317;0.9973482;24.141459;9.543123;7.6557875;0.5772298;0.9156741;1.7785387;0.9973482;8.039105;9.543123;0.9742626;0.9156741;1.2118367;0.0;0;29.208480885231136;17.885933274973894;36.91807728185462;19.821490399108313;-8.861589735771885;-0.16901872034728344;-0.410809217183751;0.07692307692307693;0.07692307692307693;0.0
1107;396.16196;137.95857;455.62;69.653244;455.42413;17.993963;0.50190264;1.0357777;0.2278933;0.3412474;0.6661408;135.64758;9.421279;7.7712193;0.43601185;0.2278933;0.3412474;0.2979023;25.7017;2.013793;9.335761;0.2278933;1.0791088;0.0;0;-17.9330061460788;-12.684412725514733;19.03344197668264;12.684412725514733;-1.1995443814210005;0.20179252118611385;0.1896794239062452;0.07692307692307693;0.05128205128205128;0.05128205128205128
1108;998.6234;374.03665;434.35748;86.96003;494.8601;60.83849;1.8124357;1.0977387;1.2130461;0.98043936;1.3282795;165.65855;60.83849;3.8403673;1.0977387;0.8823;0.50148094;0.0840657;56.06866;50.743404;3.509776;0.8823;1.1966662;0.0;0;2.7502042914289504;0.26828410900128574;7.6791006924367275;5.558055190622582;-1.6884738412149165;-0.07165712928038394;0.14452615146017048;0.46153846153846156;0.3076923076923077;0.10256410256410256
1109;200.66492;604.31824;368.1665;90.163734;306.4346;20.625786;0.64121246;1.6951504;0.37484354;1.04993;0.6636901;306.4346;20.625786;9.828954;0.31563565;0.013507432;1.04993;0.6636901;29.86957;20.625786;0.6416277;0.013507432;1.0681139;0.0;0;64.31680096892029;50.62198941957098;71.03084325852278;50.62198941957098;-17.98001449402597;-0.3131692375823353;-0.4441649895748492;0.07692307692307693;0.05128205128205128;0.0
1110;162.42395;93.98943;391.7184;84.157715;94.75991;26.14292;8.158194;0.5098426;1.1977723;1.1319218;1.0374634;41.748394;26.14292;2.7386606;0.5098426;1.1977723;1.1216257;1.0374634;25.93388;26.14292;2.8395305;1.1977723;0.8617671;0.0;0;-5.265903107290352;-6.628744803359211;10.084609175936855;9.880680002997536;-1.437626479367281;-0.0467422970984086;0.13915913207428343;0.23076923076923078;0.1794871794871795;0.05128205128205128
1111;428.57233;388.82895;524.76;53.106907;592.3602;67.312225;1.0744694;1.8104026;0.31080708;1.0712562;0.19943368;592.3602;27.145164;7.4772415;0.16978912;0.31080708;0.6839762;0.19943368;81.35453;27.145164;1.3382072;0.31080708;0.8476803;0.0;0;5.113700866064615;7.14859103514749;11.498060155529073;10.40091677468098;-3.870240964120752;0.3540476444947837;0.39929966117674554;0.15384615384615385;0.07692307692307693;0.0
1112;623.47186;268.56036;115.73183;78.90421;351.30695;95.926025;9.232384;1.075184;0.19801962;0.8837013;0.8746454;351.30695;15.294661;4.4355874;0.2171622;0.19801962;0.17163785;0.8746454;82.920944;15.294661;8.063465;0.19801962;1.0875981;0.0;0;-18.14246812541589;-14.684717576452385;19.537425091149423;15.685352752077534;-1.2961839901824297;0.20179252118611385;0.18967942390624515;0.05128205128205128;0.05128205128205128;0.0
1113;933.5718;952.5297;430.81522;92.64294;627.8319;75.50551;6.640937;1.4563986;0.9470327;1.4285356;1.170171;330.106;61.42459;3.425592;0.106540635;0.39939973;1.4285356;0.39646834;39.696667;61.42459;9.43567;0.39939973;1.03222;0.0;0;-20.138202837861414;-13.416742487132979;21.633735461812506;13.46019496829527;-1.2226552624043092;0.20179252118611385;0.18967942390624515;0.15384615384615385;0.07692307692307693;0.02564102564102564
1114;981.01294;417.46997;655.4614;2.4339228;560.2121;12.501823;9.096284;1.2272265;1.42241;0.3195639;1.7250326;526.74927;12.501823;2.8904345;1.2272265;0.9772594;0.3195639;1.7250326;39.096306;12.501823;7.960194;0.96221465;0.92073345;0.0;0;-24.113016711100364;-16.837794717767963;24.767364102853026;16.837794717767963;-1.184107215959025;0.20179252118611385;0.18967942390624515;0.05128205128205128;0.02564102564102564;0.0
1115;78.94423;765.0441;503.21042;41.268612;224.74174;31.324465;4.0944977;1.6597873;0.48452356;1.5766685;0.37136728;224.74174;27.178072;2.3060753;0.33940634;0.48452356;0.06674951;0.37136728;47.15645;27.178072;1.1722128;0.48452356;0.8848109;0.0;0;17.17726610207994;11.345590185794805;24.15958496467275;14.764048381274534;-5.771217558561897;-0.12197120407648841;-0.33827717269152163;0.07692307692307693;0.05128205128205128;0.02564102564102564
1116;146.61754;392.83832;174.17117;20.492136;467.03738;79.65686;5.261322;1.3296479;1.0004348;0.08452709;0.68388414;79.04523;42.096115;6.630296;0.7333087;0.68877006;0.08452709;0.68388414;27.910305;8.595389;7.3054523;0.68877006;1.1956896;0.0;0;-12.660596415451089;-13.141299820764033;13.767068854488931;13.968107338544428;-1.286255633117565;0.20179252118611385;0.18967942390624515;0.1282051282051282;0.05128205128205128;0.05128205128205128
1117;792.83057;140.49394;369.42117;99.6772;314.9824;27.587221;0.2854471;0.032036327;1.5997733;1.6857699;0.52598995;314.9824;22.581554;0.3062977;0.032036327;1.135164;1.3149974;0.52598995;59.48142;22.581554;0.17838024;0.83855903;1.0524209;0.0;0;22.104893153934437;15.270814828001761;28.28950479949279;18.362751937063138;-7.267830663832827;-0.14603520490877145;-0.36063294085161973;0.07692307692307693;0.07692307692307693;0.02564102564102564
1118;277.92584;864.52;448.53204;92.963646;247.32684;74.03295;4.6644;0.78664786;1.1033777;1.5021595;0.3138037;247.32684;74.03295;9.047614;0.6413538;0.11216044;0.73414916;0.3138037;97.46715;63.62606;2.9332762;0.11216044;1.2400498;0.0;0;4.800287760824895;2.6350311877940555;11.605446889306709;8.333398986964;-2.623587587384449;-0.059100825844652274;-0.12938114263703018;0.358974358974359;0.2564102564102564;0.07692307692307693
1119;886.00055;10.412747;672.1861;80.23837;772.0073;47.232063;5.911262;1.8773448;1.1982876;1.5928454;0.7773787;772.0073;47.232063;2.5519166;0.33730632;1.1982876;1.581573;0.67085373;78.570526;36.806934;1.0930307;1.1982876;1.000242;0.0;0;0.3714989101666992;0.44246859538299077;8.152148594387993;6.172262054695153;-2.8569280060897357;0.5388760883762207;0.387631459352058;0.46153846153846156;0.2564102564102564;0.10256410256410256
1120;666.8187;65.38146;901.75867;29.658392;21.787525;88.452415;1.0148948;0.90839064;0.448117;0.6008893;1.8175911;21.787525;6.949432;4.816702;0.90839064;0.448117;0.6008893;1.8175911;7.255246;2.0254536;8.670874;0.448117;1.0129232;0.0;0;-19.251225735491186;-16.557031033020962;20.071183954028232;16.557031033020962;-1.1416694064081163;0.18850285172661183;0.1935233144590732;0.02564102564102564;0.02564102564102564;0.0
1121;120.72636;370.74057;554.87177;95.21502;276.19403;35.978996;9.81254;1.6584854;0.2577532;1.7009186;0.7521476;276.19403;35.978996;3.9133458;0.3261715;0.2577532;1.7009186;0.7521476;41.628693;35.978996;2.9969053;0.2577532;1.0818373;0.0;0;6.217414960623297;2.5033499943757533;14.676518176346516;12.36731772384968;-3.075499439641878;-0.059623714521830025;-0.23977818389152597;0.28205128205128205;0.23076923076923078;0.02564102564102564
1122;834.204;690.0293;679.60443;3.022119;535.77484;93.46369;0.053866234;1.73923;0.30659446;1.3854039;0.55160695;388.1767;56.152283;9.489317;1.4606498;0.30659446;0.16354237;0.55160695;27.469149;16.841513;9.127246;0.30659446;1.1274635;0.0;0;-18.76149826295149;-14.615162145626698;19.920903381958368;15.460493237597973;-1.2595541807647965;0.20179252118611385;0.18967942390624523;0.07692307692307693;0.05128205128205128;0.0
1123;184.59282;348.28726;86.41773;18.885166;481.38452;40.802723;2.6818316;0.6718301;1.9458802;1.937397;1.9165041;481.38452;35.927048;1.6920778;0.6718301;0.14795996;0.76161826;0.47409198;72.97162;15.190018;0.08280513;0.14795996;1.2222899;0.0;0;42.39916030232276;33.18774383939132;43.68387327134375;33.18774383939132;-12.365810369241888;-0.2613004096279066;-0.40638763156390373;0.1794871794871795;0.10256410256410256;0.02564102564102564
1124;429.26044;75.64969;954.92236;61.72569;940.7637;72.65095;6.1600595;1.7168722;0.18237035;0.04982215;1.4337927;489.22476;72.65095;3.6584058;1.7168722;0.18237035;0.04982215;1.2026786;40.440804;72.65095;4.7571626;0.18237035;0.75369555;0.0;0;-18.041980250124816;-13.79255401077316;19.790344341993286;13.979428326743829;-1.3920327191902413;0.2991688517571227;0.19518765368108265;0.1282051282051282;0.07692307692307693;0.0
1125;556.6631;324.66162;322.0566;79.32137;845.2209;19.599936;4.9814067;0.76109564;0.31149888;1.5831395;0.74565274;647.61646;19.599936;6.620627;0.47210696;0.31149888;1.4637986;0.74565274;88.80288;19.599936;9.309945;0.31149888;0.85378885;0.0;0;-26.715865208812147;-17.332864314019588;27.610221617456627;17.332864314019588;-1.212999503516991;0.20179252118611385;0.18967942390624515;0.05128205128205128;0.0;0.0
1126;505.75848;252.53105;360.74884;88.374725;754.0866;53.125866;2.3995948;0.060467254;0.4193311;1.250372;1.5011438;754.0866;23.963617;2.8327177;0.060467254;0.28797603;0.8491302;0.53932464;74.97826;23.963617;2.611424;0.28797603;0.9398543;0.0;0;-2.113787570728254;-3.6087453137842544;7.975539039244434;6.644750900679554;-2.166417638285014;0.41142878133192196;0.32782430082975633;0.41025641025641024;0.23076923076923078;0.1282051282051282
1127;689.3013;15.365602;230.61435;30.12081;518.9374;31.082487;9.867669;1.3918709;1.5780118;1.9781849;1.2807037;255.59612;31.082487;5.450969;1.3918709;1.4906092;1.5012844;0.5267971;42.323723;14.444521;5.556314;1.1638081;1.0524039;0.0;0;-13.674171887178073;-9.703161799547502;14.841663509917703;10.049176562139792;-1.2780851457880915;0.20179252118611385;0.18967942390624515;0.1794871794871795;0.07692307692307693;0.05128205128205128
1128;656.15985;539.4539;93.82337;39.14138;434.61768;1.3713822;1.8968853;1.6423757;0.80192757;0.8916523;1.7111307;434.61768;1.3713822;0.27881464;1.3014071;0.80192757;0.8916523;1.565546;44.618973;1.3713822;2.783498;0.4638345;0.7580712;0.0;0;-9.776385374049578;-11.722204723167863;11.84635212288069;12.49399641980699;-1.5457304990716123;0.4408995543585866;0.25345654012784635;0.2564102564102564;0.1282051282051282;0.0
1129;992.1216;125.479454;792.1463;45.53726;46.203873;43.78365;5.687835;0.908699;1.5838835;0.5665143;0.23090777;46.203873;30.941214;9.022581;0.41767007;0.41063106;0.14156158;0.23090777;22.006254;30.941214;1.2581209;0.41063106;1.1825434;0.0;0;40.28055557567724;15.022010627846896;46.07400083277072;18.00804150483006;-8.951585199292808;-0.18580660060250104;-0.4805965216044935;0.1282051282051282;0.07692307692307693;0.0
1130;999.4277;294.62134;248.08517;2.7946844;823.45154;17.332392;1.1676819;0.35508463;0.8436663;1.7606934;1.0843198;823.45154;17.332392;8.386479;0.15075488;0.8436663;1.7606934;1.0843198;52.309616;17.332392;8.611083;0.8436663;1.0855718;0.0;0;-22.331283936191102;-15.571825046703282;23.14978384752797;15.571825046703282;-1.238870122034764;0.20179252118611385;0.18967942390624515;0.05128205128205128;0.05128205128205128;0.0
1131;521.2948;644.77795;289.86087;86.41053;436.40576;95.86266;0.57083607;1.2344167;1.591522;0.65813106;1.4072275;436.40576;5.7899976;1.2509067;1.1264931;0.8922665;0.65813106;1.0581121;93.98165;5.7899976;1.6744019;0.21514826;1.0777184;0.0;0;3.6982442440247794;5.381468549031922;10.335419177632499;10.44595250999322;-3.2701876767014273;0.1850728802949505;0.256627231901707;0.20512820512820512;0.1794871794871795;0.10256410256410256
1132;104.24709;727.8645;189.97832;33.861046;327.75772;80.87802;4.883839;1.479131;1.7919899;1.4085485;1.9953732;254.83278;29.837238;7.2934546;1.1420728;0.7516337;1.4085485;0.38392177;67.431465;29.837238;5.4676085;0.6730872;1.1246525;0.0;0;-10.043469014036509;-6.741589927694179;11.81039366048899;7.873485535255924;-1.327120481273007;0.2991688517571227;0.20522208276089038;0.3333333333333333;0.20512820512820512;0.05128205128205128
1133;730.5649;270.82108;975.1364;20.007917;610.56805;73.97856;8.048954;1.3130858;0.9001183;0.6703775;1.2074614;610.56805;73.97856;0.62134135;0.43719852;0.9001183;0.2811777;0.56981;53.443672;8.30312;5.471602;0.9001183;0.92145056;0.0;0;-15.496988664085364;-9.800518548312908;17.548386848940126;10.654078151951808;-1.4016971247281897;0.28625684979595994;0.2042860559999209;0.15384615384615385;0.10256410256410256;0.02564102564102564
1134;976.89746;335.90173;783.2244;40.978786;756.59644;45.38787;5.317837;0.71802735;1.9728708;1.8919874;0.28997156;123.99969;26.819353;9.226943;0.71802735;1.4171234;0.707741;0.28997156;46.7029;26.819353;0.15121315;0.24472229;1.1095207;0.0;0;19.731049591639835;12.864142305404812;24.856324359812337;15.472696475267327;-6.285619237549541;-0.12210853291806878;-0.36435525837432003;0.1282051282051282;0.07692307692307693;0.02564102564102564
1135;325.14313;254.44014;930.60065;71.08528;527.8208;25.984571;2.943368;0.74297553;1.8664933;1.0569397;1.9433633;151.93436;7.6774583;1.2086592;0.48023584;1.7684453;0.9220192;0.5487841;65.13385;7.6774583;8.725398;0.05327339;0.8711989;0.0;0;-23.906624492886365;-14.79852021867282;24.78688580962389;14.79852021867282;-1.1254567538055449;0.20179252118611385;0.18967942390624518;0.1282051282051282;0.07692307692307693;0.02564102564102564
1136;466.5968;957.3197;863.10614;87.10447;158.08734;32.50387;0.17712964;1.1027039;0.04056279;0.6463842;0.9229541;156.68483;4.5984416;3.595084;1.1027039;0.04056279;0.6463842;0.2122953;91.598694;4.5984416;0.8738941;0.04056279;0.86689234;0.0;0;38.38573206133571;35.917201690924315;40.55397009454499;35.917201690924315;-12.668941305958757;-0.25016938796794436;-0.3257098843830668;0.1282051282051282;0.07692307692307693;0.0
1137;430.52914;198.61453;907.2338;21.61611;922.43;20.51598;9.405915;0.3948534;1.1326423;1.646614;0.9815187;841.9313;20.51598;8.57725;0.3948534;1.1326423;0.21906623;0.027073758;45.622597;20.51598;3.5249603;0.5386332;1.1815242;0.0;0;-1.6874927877852934;-1.0571568696912266;7.25661979100059;5.9385282857219295;-0.2719167891678755;0.3576866679423473;0.3075589579739842;0.48717948717948717;0.3076923076923077;0.10256410256410256
1138;60.904964;191.3488;484.2437;17.344036;121.72099;55.233677;2.126727;1.6938912;1.3176732;0.13432336;0.51376194;121.72099;33.683414;2.076732;1.2153487;0.48126101;0.13432336;0.51376194;65.27588;25.417292;2.4297402;0.48126101;0.8499399;0.0;0;-3.9083764524471203;-3.4833076694263525;8.383883236295992;7.324143194086673;-1.589923011789905;0.2963315701512109;0.2702554612682075;0.358974358974359;0.1794871794871795;0.02564102564102564
1139;675.5418;450.58493;178.83603;94.38392;969.8759;81.146515;5.749973;0.2136149;1.687897;0.19657835;1.6291218;576.87976;76.494995;9.281368;0.2136149;0.56633663;0.19657835;0.5360097;98.32639;19.32477;1.1154034;0.56633663;1.1751084;0.0;0;10.40632067183615;9.114883088060168;13.298380328906369;9.34131185341289;-4.572526086058158;0.09253936973855041;0.032208131515730515;0.15384615384615385;0.10256410256410256;0.02564102564102564
1140;359.80432;197.4133;333.61154;55.134212;448.05234;18.822346;0.16510731;0.9782339;1.3499864;1.6750653;1.0633054;286.58047;18.822346;6.6747694;0.02300151;0.99232507;0.4549324;1.0633054;63.615387;18.822346;4.6790514;0.99232507;0.99537194;0.0;0;-14.776275333023278;-13.185848043233932;15.722673044629119;13.871617768958316;-1.2923906527963398;0.2991688517571227;0.19729193698950043;0.15384615384615385;0.07692307692307693;0.02564102564102564
1141;789.58923;165.14137;299.527;36.640625;947.157;0.55429024;0.9810736;1.7202836;1.3796197;0.6535937;1.9480646;400.2666;0.55429024;4.7529063;0.7280736;0.9874085;0.6535937;0.062985614;72.295425;0.55429024;8.212585;0.9874085;0.78797424;0.0;0;-22.694661157117963;-13.894403440719543;24.615613669826626;13.894403440719543;0.12381422210701541;0.3394110335863994;0.23227615266226964;0.1794871794871795;0.10256410256410256;0.07692307692307693
1142;833.7989;104.920746;719.9625;20.012014;915.50323;12.648091;1.7099935;1.0635418;0.586394;0.36134437;1.0428663;191.76762;12.648091;1.2337377;1.0635418;0.09652527;0.36134437;1.0428663;89.121895;12.648091;9.485692;0.09652527;0.8233222;0.0;0;-27.11419215310894;-17.315254534181975;28.096616616020228;17.315254534181975;-1.1872854381412759;0.20179252118611385;0.18967942390624515;0.02564102564102564;0.02564102564102564;0.0
1143;823.0185;643.76953;35.41596;99.52526;412.2046;46.14712;1.1320156;1.5242894;1.6428789;1.1784375;0.3693058;13.776347;46.14712;6.570687;1.5242894;1.1754761;0.58047915;0.3693058;4.5875235;46.14712;0.1413784;0.016740778;0.8985247;0.0;0;37.14116996358876;13.223338829296551;43.064064799936375;17.409698170659567;-8.11997223219501;-0.18062515607928573;-0.4818140630242522;0.1282051282051282;0.05128205128205128;0.0
