model_run;c;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;r_rank;r_lin;n_5m
1335;85.56566;0.9395235;0.0;0;-52.82768067387177;-19.936524096096747;53.08166321374867;19.936524096096747;-1.0669700209044113;0.20044593143431833;0.18531554452469942;0.024390243902439025
1336;18.769053;0.963712;0.0;0;-50.79466867322633;-19.61159293972841;51.14508020414374;19.61159293972841;-1.1016565712507023;0.20044593143431833;0.18531554452469942;0.024390243902439025
1337;59.431328;0.91847384;0.0;0;-52.582859916447624;-19.93655362421859;52.8502898597259;19.93655362421859;-1.0718071972564152;0.20044593143431833;0.18531554452469937;0.024390243902439025
1338;87.81596;0.8254599;0.0;0;-51.57686428122562;-18.19885276009626;52.16768425367089;18.19885276009626;-1.1881340861634777;0.20044593143431833;0.18531554452469937;0.07317073170731707
1339;37.45265;1.1069046;0.0;0;-51.92156805066799;-19.72346742506673;52.186749645607975;19.72346742506673;-1.0709984420574772;0.20044593143431833;0.18531554452469942;0.024390243902439025
1340;10.119605;1.1865155;0.0;0;-47.57714651526922;-17.771338735443578;47.99446113722499;17.771338735443578;-1.1257223362305495;0.20044593143431833;0.18531554452469942;0.07317073170731707
1341;81.09818;1.2027963;0.0;0;-52.59879345806969;-19.936538732905376;52.87860422625254;19.936538732905376;-1.0762607137948272;0.20044593143431833;0.18531554452469937;0.024390243902439025
1342;48.181538;1.1904014;0.0;0;-52.19325227664645;-19.651990929220688;52.44619458646275;19.651990929220688;-1.0665958389081158;0.20044593143431833;0.18531554452469937;0.024390243902439025
1343;56.443623;0.9758919;0.0;0;-52.28896370423085;-19.93687680013062;52.62014549089797;19.93687680013062;-1.0947394243959359;0.20044593143431833;0.18531554452469937;0.024390243902439025
1344;98.21461;0.8920331;0.0;0;-52.4445636194284;-19.93748342223813;52.816162406156806;19.93748342223813;-1.109277856171951;0.20044593143431833;0.18531554452469942;0.024390243902439025
1345;60.72507;1.0689619;0.0;0;-52.5364360405972;-19.871274271059207;52.78361815625619;19.871274271059207;-1.0645238348096984;0.20044593143431833;0.18531554452469942;0.024390243902439025
1346;42.50369;1.2273525;0.0;0;-50.96489602389805;-19.476070699220344;51.36578279239124;19.476070699220344;-1.1198130597768319;0.20044593143431833;0.18531554452469937;0.024390243902439025
1347;37.004738;1.1135253;0.0;0;-51.94864936762394;-19.585129783717377;52.175602277849556;19.585129783717377;-1.0572471709645312;0.20044593143431833;0.18531554452469942;0.04878048780487805
1348;41.767754;0.9974243;0.0;0;-52.17026464422741;-19.936531546324716;52.46144815405824;19.936531546324716;-1.080351611889804;0.20044593143431833;0.18531554452469942;0.024390243902439025
1349;11.848724;1.0944043;0.0;0;-48.896229677186625;-18.894954783543454;49.24659953218582;18.894954783543454;-1.1016415799724628;0.20044593143431833;0.18531554452469937;0.024390243902439025
1350;79.47711;1.136269;0.0;0;-53.04674734232135;-19.712700670907395;53.21698140815451;19.712700670907395;-1.036844789581371;0.20044593143431833;0.18531554452469937;0.04878048780487805
1351;83.77331;1.2096347;0.0;0;-52.660572789535685;-19.93645173554728;52.92279177436439;19.93645173554728;-1.0699327591785832;0.20044593143431833;0.18531554452469942;0.024390243902439025
1352;28.446869;1.1316079;0.0;0;-51.963644129473465;-19.429124793288253;52.15631158301211;19.429124793288253;-1.0449143216140884;0.20044593143431833;0.18531554452469942;0.04878048780487805
1353;30.386623;0.9665953;0.0;0;-51.85123167141663;-19.58699088774631;52.07886093340915;19.58699088774631;-1.0574904620055523;0.20044593143431833;0.18531554452469942;0.04878048780487805
1354;87.434685;0.88680327;0.0;0;-52.800351559091105;-19.93663154062338;53.0907016415371;19.93663154062338;-1.0800518190512387;0.20044593143431833;0.18531554452469942;0.024390243902439025
1355;2.4067957;0.9999408;0.0;0;-33.13110773187762;-15.718468439276137;34.18507329579329;15.915921550405443;-1.3245692885389455;0.38637524941033624;0.21692016965194325;0.1951219512195122
1356;52.05054;0.91408896;0.0;0;-52.63802966195013;-19.61811872931648;52.84131116723003;19.61811872931648;-1.0487323107491855;0.20044593143431833;0.18531554452469942;0.04878048780487805
1357;46.372936;1.2213823;0.0;0;-52.15114160276123;-19.58492215006234;52.38974720018923;19.58492215006234;-1.0614387685012654;0.20044593143431833;0.18531554452469942;0.04878048780487805
1358;69.01578;1.0039829;0.0;0;-52.68860718606103;-19.879236762489654;52.926676457503504;19.879236762489654;-1.0612458462473082;0.20044593143431833;0.18531554452469937;0.04878048780487805
1359;16.347536;0.9860282;0.0;0;-50.30638935721535;-19.020742313377838;50.697117995671505;19.020742313377838;-1.1161590706066444;0.20044593143431833;0.18531554452469937;0.024390243902439025
1360;66.83639;0.92409813;0.0;0;-52.5984229109513;-19.93659779406869;52.90306213278233;19.93659779406869;-1.085191776934608;0.20044593143431833;0.18531554452469937;0.024390243902439025
1361;37.679634;1.0697035;0.0;0;-52.034689129187115;-19.586066349441893;52.2851766332296;19.586066349441893;-1.0657128187380889;0.20044593143431833;0.18531554452469937;0.024390243902439025
1362;61.87529;1.0100256;0.0;0;-52.54435743747705;-19.93651213402356;52.81396579678338;19.93651213402356;-1.0725907970474833;0.20044593143431833;0.18531554452469942;0.024390243902439025
1363;4.0191;0.8145245;0.0;0;-43.545208444674344;-16.661982528939205;44.10897934535879;16.661982528939205;-1.17840424268665;0.20044593143431833;0.18531554452469937;0.07317073170731707
1364;46.1781;1.1846039;0.0;0;-52.84136272242287;-19.573438681583326;52.994357100790076;19.573438681583326;-1.030643487661792;0.20044593143431833;0.18531554452469942;0.04878048780487805
1365;52.229866;0.9295064;0.0;0;-52.69933295973159;-19.93598079870378;52.86230364549528;19.93598079870378;-1.0342320732629129;0.20044593143431833;0.18531554452469937;0.04878048780487805
1366;21.440496;0.9662892;0.0;0;-52.36151173252058;-19.70167832054551;52.47196252335302;19.70167832054551;-1.015340099385996;0.20044593143431833;0.18531554452469942;0.07317073170731707
1367;13.970969;0.8528335;0.0;0;-50.325600924516;-19.587193078877362;50.64189983342946;19.587193078877362;-1.0893858924038509;0.20044593143431833;0.18531554452469937;0.024390243902439025
1368;18.855545;1.0266991;0.0;0;-50.602764100826434;-19.34658656656606;50.97456851753697;19.34658656656606;-1.1093518234991069;0.20044593143431833;0.18531554452469937;0.024390243902439025
1369;34.420666;1.1010275;0.0;0;-51.9392938422771;-19.583415460357315;52.165475003727565;19.583415460357315;-1.0569695645885342;0.20044593143431833;0.18531554452469942;0.04878048780487805
1370;9.690047;1.1905826;0.0;0;-48.09059251766754;-18.128714688068413;48.38771664026739;18.128714688068413;-1.082488514512934;0.20044593143431833;0.18531554452469937;0.04878048780487805
1371;94.732506;0.7758038;0.0;0;-53.684011968917986;-19.93513964631856;53.80431330784353;19.93513964631856;-1.0188834480063984;0.20044593143431833;0.18531554452469937;0.04878048780487805
1372;40.505356;1.236666;0.0;0;-51.811836676598645;-19.936443985570804;52.10384579448713;19.936443985570804;-1.0806485920318647;0.20044593143431833;0.18531554452469937;0.024390243902439025
1373;80.89887;1.1019089;0.0;0;-52.68500133274959;-19.936500887341623;52.948287145924695;19.936500887341623;-1.0703165088657778;0.20044593143431833;0.18531554452469942;0.024390243902439025
1374;97.44197;0.8921493;0.0;0;-52.55079964947485;-19.937275869876856;52.87637137613084;19.937275869876856;-1.0927214251726578;0.20044593143431833;0.18531554452469942;0.024390243902439025
1375;8.082721;0.8522374;0.0;0;-48.071468785921574;-17.67069629420098;48.5179442018991;17.67069629420098;-1.1362117890295353;0.20044593143431833;0.18531554452469942;0.07317073170731707
1376;65.17043;0.89804393;0.0;0;-52.66242957148643;-19.936542406253807;52.93600645683989;19.936542406253807;-1.0740183187611252;0.20044593143431833;0.18531554452469942;0.024390243902439025
1377;87.1422;1.1878629;0.0;0;-52.538293898193054;-19.936735495390337;52.84833135838655;19.936735495390337;-1.08713358162136;0.20044593143431833;0.18531554452469942;0.024390243902439025
1378;63.4271;0.8956951;0.0;0;-52.55752131739166;-19.93675568994675;52.83574607707362;19.93675568994675;-1.0756902093944183;0.20044593143431833;0.18531554452469937;0.024390243902439025
1379;42.90832;0.98141056;0.0;0;-52.25228693034561;-19.936425902950162;52.52934042640179;19.936425902950162;-1.0752688932084216;0.20044593143431833;0.18531554452469937;0.024390243902439025
1380;43.113323;1.102869;0.0;0;-52.032339103736916;-19.936488765068333;52.348025223494915;19.936488765068333;-1.089165465521199;0.20044593143431833;0.18531554452469942;0.024390243902439025
1381;3.5995295;1.185995;0.0;0;-37.18897110333353;-15.721994868168707;38.03452634098417;15.721994868168707;-1.258960262476461;0.29632806532566497;0.19750724536317;0.17073170731707318
1382;53.46473;1.0792856;0.0;0;-56.982554148271205;-27.481402133237367;57.118241429300305;27.481402133237367;-1.0;;;0.07317073170731707
1383;99.35436;1.1265546;0.0;0;-42.6859905094785;-18.86486714643536;45.16199159929716;19.758950775565268;-1.8565669809046497;0.43576524601696914;0.2972794499892332;0.14634146341463414
1384;95.87116;0.8366634;0.0;0;-53.70765717811295;-19.935111527194067;53.83410826462833;19.935111527194067;-1.021095578685042;0.20044593143431833;0.18531554452469937;0.04878048780487805
1385;4.049519;1.1887039;0.0;0;-38.88404299370797;-15.73122252116616;39.68306458347488;15.73122252116616;-1.2413268354662217;0.29632806532566497;0.19038210952256301;0.14634146341463414
1386;70.58264;0.8878596;0.0;0;-52.75885765624634;-19.936486796556068;53.031906109082016;19.936486796556068;-1.073828235872823;0.20044593143431833;0.18531554452469942;0.024390243902439025
1387;30.18347;0.8141891;0.0;0;-52.09361271113349;-19.74331699308121;52.35628070014343;19.74331699308121;-1.0700942708357148;0.20044593143431833;0.18531554452469937;0.024390243902439025
1388;90.29989;1.2381221;0.0;0;-52.86969497022368;-19.58428893425932;53.08184648645177;19.58428893425932;-1.0519229495602591;0.20044593143431833;0.18531554452469942;0.04878048780487805
1389;4.5210233;0.85081995;0.0;0;-44.43523585830402;-16.635266341594416;44.87674397337671;16.635266341594416;-1.1344249972041556;0.20044593143431833;0.18531554452469937;0.07317073170731707
1390;93.58805;0.818326;0.0;0;-52.89659445686701;-19.936641188298978;53.15682884795985;19.936641188298978;-1.0692188793609811;0.20044593143431833;0.18531554452469942;0.024390243902439025
1391;83.7492;1.0630105;0.0;0;-52.65822011891621;-19.93661968198566;52.94708927124212;19.93661968198566;-1.0795191124801589;0.20044593143431833;0.18531554452469937;0.024390243902439025
1392;11.759263;0.9094316;0.0;0;-50.39710156977093;-18.459991586496585;50.62478942343221;18.459991586496585;-1.057511538062104;0.20044593143431833;0.18531554452469937;0.04878048780487805
1393;5.9918356;0.8166746;0.0;0;-46.64391579563566;-17.054931586586008;47.134522855402246;17.054931586586008;-1.1520864183047792;0.20044593143431833;0.18531554452469942;0.07317073170731707
1394;83.47242;1.0505606;0.0;0;-53.2028942150858;-19.65537352691382;53.37527708241402;19.65537352691382;-1.037617736704831;0.20044593143431833;0.18531554452469942;0.04878048780487805
1395;15.584209;1.1294926;0.0;0;-49.67312831518182;-18.863229388394444;50.060208678836275;18.863229388394444;-1.1148467467274843;0.20044593143431833;0.18531554452469942;0.024390243902439025
1396;53.494465;1.1465992;0.0;0;-52.21998917644968;-19.9365691462977;52.51234544933627;19.9365691462977;-1.0807734674369678;0.20044593143431833;0.18531554452469937;0.024390243902439025
1397;91.575325;0.8277563;0.0;0;-52.89010223227684;-19.936626199210508;53.152924932870896;19.936626199210508;-1.0701499222647466;0.20044593143431833;0.18531554452469942;0.024390243902439025
1398;56.749138;1.0284336;0.0;0;-52.41039039846147;-19.936545567198294;52.708970513198324;19.936545567198294;-1.0830122506219513;0.20044593143431833;0.18531554452469942;0.024390243902439025
1399;39.72936;1.1568391;0.0;0;-51.87053360648042;-19.936438799432352;52.18623569378882;19.936438799432352;-1.0891712092216612;0.20044593143431833;0.18531554452469937;0.024390243902439025
1400;44.507156;0.8305435;0.0;0;-52.38298188693435;-19.936597560256757;52.68783713722274;19.936597560256757;-1.0852694847056996;0.20044593143431833;0.18531554452469942;0.024390243902439025
1401;6.321086;0.8538411;0.0;0;-46.794622149870406;-17.33640486747464;47.25663398048988;17.33640486747464;-1.1418004053042015;0.20044593143431833;0.18531554452469937;0.07317073170731707
1402;96.87554;0.7512057;0.0;0;-53.562609802013476;-19.87160913134184;53.696724020400545;19.87160913134184;-1.0238520900475454;0.20044593143431833;0.18531554452469942;0.04878048780487805
1403;31.072311;1.0123171;0.0;0;-51.81115847416098;-19.58556292915526;52.06993738338026;19.58556292915526;-1.068695326799232;0.20044593143431833;0.18531554452469942;0.024390243902439025
1404;18.944456;0.8473408;0.0;0;-51.13033949830133;-19.839936390168788;51.470514500736776;19.839936390168788;-1.0979743813124974;0.20044593143431833;0.18531554452469937;0.024390243902439025
1405;28.61187;1.1121213;0.0;0;-51.52826767690399;-19.584484089922086;51.78898431541687;19.584484089922086;-1.0693923489704165;0.20044593143431833;0.18531554452469937;0.024390243902439025
1406;96.437675;1.2311069;0.0;0;-52.77997083673705;-19.897364655008573;53.013580813307286;19.897364655008573;-1.0596417896827184;0.20044593143431833;0.18531554452469937;0.04878048780487805
1407;9.437662;0.85437775;0.0;0;-48.88234506781935;-18.24959179644486;49.29790436208076;18.24959179644486;-1.1250909258861297;0.20044593143431833;0.18531554452469937;0.07317073170731707
1408;86.73163;1.0745485;0.0;0;-52.316314672728765;-19.66934549009244;52.706492485660355;19.66934549009244;-1.115960932711768;0.20044593143431833;0.18531554452469937;0.024390243902439025
1409;70.78731;0.8559172;0.0;0;-52.81637171925054;-19.93647648553116;53.05335445550214;19.93647648553116;-1.0608550077951489;0.20044593143431833;0.18531554452469937;0.04878048780487805
1410;83.00362;0.7590034;0.0;0;-52.85219554286933;-19.93667876885263;53.13123610584412;19.93667876885263;-1.0759836626565948;0.20044593143431833;0.18531554452469942;0.024390243902439025
1411;97.59;1.1292771;0.0;0;-53.887352336286924;-19.93446788323385;53.98549245387462;19.93446788323385;-1.0109118171578726;0.20044593143431833;0.18531554452469942;0.04878048780487805
1412;84.21704;0.96700233;0.0;0;-52.72372511295919;-19.936624326341644;53.01931224460973;19.936624326341644;-1.081935642255645;0.20044593143431833;0.18531554452469937;0.024390243902439025
1413;94.3388;1.2233934;0.0;0;-52.908727874761055;-19.936819873812283;53.0783225847089;19.936819873812283;-1.0366148063588339;0.20044593143431833;0.18531554452469937;0.04878048780487805
1414;12.702256;1.0171429;0.0;0;-50.241254003140774;-18.43491772091292;50.46768001498375;18.43491772091292;-1.057057639921225;0.20044593143431833;0.18531554452469942;0.04878048780487805
1415;79.5809;0.82874143;0.0;0;-52.91078886754553;-19.936855760252087;53.104421309103024;19.936855760252087;-1.0452614382347072;0.20044593143431833;0.18531554452469937;0.04878048780487805
1416;54.572113;0.9748872;0.0;0;-52.03123403370485;-19.606982529886693;52.42029498749696;19.606982529886693;-1.1155591864075445;0.20044593143431833;0.18531554452469937;0.024390243902439025
1417;54.354126;0.8514459;0.0;0;-52.48241519683129;-19.936661640898222;52.72958005207054;19.936661640898222;-1.0645176260501568;0.20044593143431833;0.18531554452469937;0.024390243902439025
1418;89.893166;1.1890147;0.0;0;-52.60100500337013;-19.936741660499564;52.89880428004185;19.936741660499564;-1.0827313747301053;0.20044593143431833;0.18531554452469937;0.024390243902439025
1419;97.180664;1.0954516;0.0;0;-52.81928784615024;-19.936446644731376;53.049891736818545;19.936446644731376;-1.0585604680920058;0.20044593143431833;0.18531554452469937;0.04878048780487805
1420;70.486786;0.9206194;0.0;0;-52.87925555415281;-19.93614388504122;53.06989570356196;19.93614388504122;-1.0441850784062525;0.20044593143431833;0.18531554452469937;0.04878048780487805
1421;48.29901;1.0139102;0.0;0;-52.283261474993964;-19.936563177376144;52.562873909615405;19.936563177376144;-1.076189371069067;0.20044593143431833;0.18531554452469937;0.024390243902439025
1422;45.64582;1.08474;0.0;0;-52.32649069501661;-19.584314702716625;52.54631195775261;19.584314702716625;-1.0546818402789042;0.20044593143431833;0.18531554452469942;0.04878048780487805
1423;38.64028;1.1414288;0.0;0;-51.81981548585327;-19.93646564272362;52.14961757989198;19.93646564272362;-1.0942431340448644;0.20044593143431833;0.18531554452469942;0.024390243902439025
1424;36.166286;0.79007363;0.0;0;-52.62731373833947;-19.734839281478656;52.820172154839206;19.734839281478656;-1.0449830130552487;0.20044593143431833;0.18531554452469937;0.04878048780487805
1425;39.15677;0.76125944;0.0;0;-50.98243152349505;-19.61433101773008;51.41616366597539;19.61433101773008;-1.131627895814777;0.20044593143431833;0.18531554452469937;0.04878048780487805
1426;8.984426;0.80722636;0.0;0;-48.960493259736985;-18.320676350475196;49.37063666797769;18.320676350475196;-1.1231427731459684;0.20044593143431833;0.18531554452469937;0.024390243902439025
1427;7.7528343;0.94749814;0.0;0;-47.46419819914111;-17.874742059204607;47.87118513099092;17.874742059204607;-1.1220073544708553;0.20044593143431833;0.18531554452469942;0.07317073170731707
1428;77.98919;0.9833533;0.0;0;-52.725907383085;-19.93656680819953;53.000602029345984;19.93656680819953;-1.0744203894410655;0.20044593143431833;0.18531554452469942;0.024390243902439025
1429;44.612827;0.8182308;0.0;0;-52.54518425074326;-19.631394492229333;52.77760933251092;19.631394492229333;-1.059215570215097;0.20044593143431833;0.18531554452469942;0.04878048780487805
1430;93.069145;0.9555766;0.0;0;-52.77751719008174;-19.936627168745815;53.073592072083635;19.936627168745815;-1.0821110913289556;0.20044593143431833;0.18531554452469937;0.024390243902439025
1431;61.22598;0.97081137;0.0;0;-52.743387554120424;-19.642986869877262;52.94668496383466;19.642986869877262;-1.0487380317461255;0.20044593143431833;0.18531554452469937;0.04878048780487805
1432;3.5272465;0.804545;0.0;0;-43.0881577191681;-16.465506834901305;43.548299049824934;16.465506834901305;-1.1411275662500295;0.20044593143431833;0.18531554452469937;0.0975609756097561
1433;15.760759;1.20833;0.0;0;-51.38394349019063;-19.55226323550727;51.51304839929607;19.55226323550727;-1.0220501873549774;0.20044593143431833;0.18531554452469937;0.07317073170731707
1434;20.589922;1.049573;0.0;0;-50.72439017672227;-19.351397469401206;51.0997580657552;19.351397469401206;-1.1106336430098693;0.20044593143431833;0.18531554452469942;0.024390243902439025
1435;97.573845;0.94426775;0.0;0;-52.80907589962884;-19.936697338048617;53.0914285791915;19.936697338048617;-1.0771750667928262;0.20044593143431833;0.18531554452469942;0.024390243902439025
1436;21.878235;1.0034536;0.0;0;-51.19782520785342;-19.583992618147988;51.455273799325255;19.583992618147988;-1.068216797126517;0.20044593143431833;0.18531554452469937;0.024390243902439025
1437;51.58041;0.90709877;0.0;0;-52.4764905445842;-19.93655181471115;52.75797432884334;19.93655181471115;-1.0768625157605458;0.20044593143431833;0.18531554452469937;0.024390243902439025
1438;93.61833;1.1771655;0.0;0;-52.6785057736902;-19.936604232966943;52.9615122477927;19.936604232966943;-1.0774102437554511;0.20044593143431833;0.18531554452469937;0.024390243902439025
1439;97.7195;1.0375075;0.0;0;-53.04735264255301;-19.904535116465667;53.24019720186749;19.904535116465667;-1.0449780284759322;0.20044593143431833;0.18531554452469937;0.04878048780487805
1440;23.64368;0.9974479;0.0;0;-51.223272714145324;-19.80208010781527;51.51096909518638;19.80208010781527;-1.0790972539729036;0.20044593143431833;0.18531554452469937;0.024390243902439025
1441;4.921273;1.2054427;0.0;0;-41.280378218951185;-16.26006366205749;41.91683053067948;16.26006366205749;-1.2045485318284177;0.20044593143431833;0.18531554452469937;0.07317073170731707
1442;15.368648;1.1689899;0.0;0;-49.753657107359764;-19.581455033311954;50.045248177536514;19.581455033311954;-1.0804982157514171;0.20044593143431833;0.18531554452469937;0.024390243902439025
1443;6.3422146;1.1564009;0.0;0;-44.4376075728474;-16.65910332740944;44.943537060299086;16.65910332740944;-1.1575980611581556;0.20044593143431833;0.18531554452469937;0.07317073170731707
1444;19.520473;0.8628046;0.0;0;-51.23201506683557;-19.586577376429716;51.53547475385965;19.586577376429716;-1.084767485515348;0.20044593143431833;0.18531554452469937;0.024390243902439025
1445;56.861286;0.82656157;0.0;0;-54.32302204962259;-19.9333473704352;54.33033448758217;19.9333473704352;-1.0;;;0.07317073170731707
1446;91.24576;1.0950483;0.0;0;-52.72753450368383;-19.936570800117266;53.008534580632954;19.936570800117266;-1.0766885210129027;0.20044593143431833;0.18531554452469937;0.024390243902439025
1447;53.726517;0.9843211;0.0;0;-52.62177175421877;-19.584306327446825;52.83160457133243;19.584306327446825;-1.0510888884267484;0.20044593143431833;0.18531554452469937;0.04878048780487805
1448;62.602695;1.0918564;0.0;0;-52.55176934426624;-19.75810258460112;52.77651037075147;19.75810258460112;-1.0564515324755979;0.20044593143431833;0.18531554452469942;0.04878048780487805
1449;20.194706;1.1303136;0.0;0;-51.3947129683395;-19.379345677797943;51.576196937476006;19.379345677797943;-1.0408915013960647;0.20044593143431833;0.18531554452469942;0.04878048780487805
1450;80.060356;0.89765674;0.0;0;-52.825812956629306;-19.936502006121856;53.07872195776493;19.936502006121856;-1.0665838574156503;0.20044593143431833;0.18531554452469942;0.024390243902439025
1451;61.782715;0.8923252;0.0;0;-52.69039778782063;-19.936459082640255;52.93657244075953;19.936459082640255;-1.0641614395799506;0.20044593143431833;0.18531554452469942;0.024390243902439025
1452;86.41504;0.9954158;0.0;0;-52.818058320830374;-19.936549898627135;53.06631215343907;19.936549898627135;-1.0649093429803465;0.20044593143431833;0.18531554452469937;0.024390243902439025
1453;94.88482;0.88677466;0.0;0;-52.877701094048284;-19.93658400680016;53.1460343734925;19.93658400680016;-1.0721321370391688;0.20044593143431833;0.18531554452469942;0.024390243902439025
1454;34.7966;1.0836476;0.0;0;-52.03233129329162;-19.582751313511295;52.255074146044315;19.582751313511295;-1.0557327677864088;0.20044593143431833;0.18531554452469937;0.04878048780487805
1455;9.067;1.1233652;0.0;0;-47.27468690807353;-17.517068762195606;47.70305172305384;17.517068762195606;-1.12969721009935;0.20044593143431833;0.18531554452469937;0.07317073170731707
1456;22.600637;0.9860195;0.0;0;-51.379406829217345;-19.583837646323303;51.61072349604387;19.583837646323303;-1.0588168613802769;0.20044593143431833;0.18531554452469942;0.04878048780487805
1457;43.78978;1.1118999;0.0;0;-52.06288544606808;-19.936482910696355;52.367927594574034;19.936482910696355;-1.0853367140146812;0.20044593143431833;0.18531554452469937;0.024390243902439025
1458;94.56991;1.0052187;0.0;0;-52.86192157029049;-19.836113455568864;53.06681699357594;19.836113455568864;-1.0493128545000883;0.20044593143431833;0.18531554452469937;0.04878048780487805
1459;37.8372;1.1064359;0.0;0;-54.35179540818735;-21.071606968059484;54.35179540818735;21.071606968059484;-1.0;;;0.07317073170731707
1460;77.07961;0.8624841;0.0;0;-52.83957432082291;-19.936497108993706;53.080857700284454;19.936497108993706;-1.0624019956419928;0.20044593143431833;0.18531554452469937;0.04878048780487805
1461;54.052265;1.1194215;0.0;0;-52.34702812217626;-19.936448303304957;52.61548293455027;19.936448303304957;-1.0721758537476254;0.20044593143431833;0.18531554452469942;0.024390243902439025
1462;18.28905;1.1075621;0.0;0;-50.367245325803964;-19.50247801777209;50.712472724237934;19.50247801777209;-1.0997917827628392;0.20044593143431833;0.18531554452469942;0.024390243902439025
1463;32.080204;0.88330287;0.0;0;-51.96958125356659;-19.93657062024181;52.26237106652428;19.93657062024181;-1.0809294164865324;0.20044593143431833;0.18531554452469937;0.024390243902439025
1464;65.322655;1.0279855;0.0;0;-52.87769819949935;-19.912108267642054;53.056849164104776;19.912108267642054;-1.0400522944495563;0.20044593143431833;0.18531554452469942;0.04878048780487805
1465;67.28861;1.1776558;0.0;0;-52.85827113220546;-19.78686669800709;53.042057493536625;19.78686669800709;-1.0417196967542777;0.20044593143431833;0.18531554452469942;0.04878048780487805
1466;43.48163;0.87476134;0.0;0;-51.63263140400117;-19.268862689114997;52.06905471649233;19.268862689114997;-1.1325959387556372;0.20044593143431833;0.18531554452469937;0.04878048780487805
1467;22.872274;1.1179899;0.0;0;-50.972406812649695;-19.58532012309456;51.28428401764762;19.58532012309456;-1.0877953577127029;0.20044593143431833;0.18531554452469942;0.024390243902439025
1468;72.19346;1.2269833;0.0;0;-52.4919650063205;-19.936509825594015;52.772854345146776;19.936509825594015;-1.0766486873131804;0.20044593143431833;0.18531554452469942;0.024390243902439025
1469;16.895615;1.183121;0.0;0;-49.38156399787318;-17.94121606835239;49.859557700054566;17.94121606835239;-1.1475492572477783;0.20044593143431833;0.18531554452469937;0.07317073170731707
1470;93.6676;0.95076007;0.0;0;-52.85614628684721;-19.936529030102378;53.12406335279399;19.936529030102378;-1.0719824205454256;0.20044593143431833;0.18531554452469942;0.024390243902439025
1471;18.79848;1.0536039;0.0;0;-50.562776802138714;-19.58591542995643;50.916627533401424;19.58591542995643;-1.1028936887880882;0.20044593143431833;0.18531554452469942;0.024390243902439025
1472;10.740163;1.245885;0.0;0;-47.53292574072218;-17.33630724955364;48.00226461358747;17.33630724955364;-1.144436021595598;0.20044593143431833;0.18531554452469937;0.07317073170731707
1473;49.769794;1.0342187;0.0;0;-52.28790163414624;-19.936556599991548;52.58806804774258;19.936556599991548;-1.0835828594674886;0.20044593143431833;0.18531554452469942;0.024390243902439025
1474;51.959763;0.8075138;0.0;0;-53.94887464573593;-19.93394959868516;53.99942238978596;19.93394959868516;-1.0;;;0.04878048780487805
1475;50.82421;0.7727154;0.0;0;-52.54437518008185;-19.936857531618557;52.81880077719129;19.936857531618557;-1.0743236095531956;0.20044593143431833;0.18531554452469942;0.024390243902439025
1476;43.672382;1.1451572;0.0;0;-51.99525347907372;-19.936477652045994;52.313538442923104;19.936477652045994;-1.0901002978309131;0.20044593143431833;0.18531554452469942;0.024390243902439025
1477;99.481544;0.96181417;0.0;0;-52.84850005308612;-19.936615466635544;53.12718984286079;19.936615466635544;-1.075857485745118;0.20044593143431833;0.18531554452469937;0.024390243902439025
1478;48.633198;0.87340647;0.0;0;-53.746498739285606;-19.934175181757325;53.85940397592837;19.934175181757325;-1.0162229900732618;0.20044593143431833;0.18531554452469942;0.04878048780487805
1479;47.799877;0.923836;0.0;0;-53.268366404555586;-19.79036419003384;53.39817291991291;19.79036419003384;-1.0223025627072093;0.20044593143431833;0.18531554452469942;0.04878048780487805
1480;42.18239;1.1286864;0.0;0;-52.02413549448394;-19.936414451626746;52.31452654513799;19.936414451626746;-1.080066555758483;0.20044593143431833;0.18531554452469937;0.024390243902439025
1481;6.6919074;0.9826237;0.0;0;-46.17631128753231;-17.011769482645292;46.654198292508184;17.011769482645292;-1.147510877109704;0.20044593143431833;0.18531554452469937;0.07317073170731707
1482;59.299732;1.1842498;0.0;0;-52.24170983045867;-19.936587414584892;52.58132834088842;19.936587414584892;-1.0977742051231123;0.20044593143431833;0.18531554452469937;0.024390243902439025
1483;22.804497;1.1174628;0.0;0;-51.02405984694249;-19.584161001867983;51.31293201764044;19.584161001867983;-1.0795201982212095;0.20044593143431833;0.18531554452469937;0.024390243902439025
1484;63.764523;1.237007;0.0;0;-53.43326831899462;-19.733192901583635;53.56645863471115;19.733192901583635;-1.023519752270794;0.20044593143431833;0.18531554452469937;0.04878048780487805
1485;5.092838;1.1942519;0.0;0;-41.84556600386545;-16.59982746206731;42.44762851535818;16.59982746206731;-1.19217814897573;0.20044593143431833;0.18531554452469937;0.07317073170731707
1486;98.13889;0.8772736;0.0;0;-52.68897346687175;-19.936453929249126;53.0440978960833;19.936453929249126;-1.1033518517072638;0.20044593143431833;0.18531554452469937;0.024390243902439025
1487;46.90582;1.0795296;0.0;0;-52.2476601795349;-19.870733132735097;52.50041956511648;19.870733132735097;-1.0665300390837191;0.20044593143431833;0.18531554452469942;0.024390243902439025
1488;89.67657;0.7602715;0.0;0;-53.819858991554874;-19.93309196073602;53.819858991554874;19.93309196073602;-1.0;;;0.04878048780487805
