model_run;c;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;r_rank;r_lin;n_5m
579;34.065674;1.1260692;0.0;0;-35.36796884613636;-19.589308384869895;35.69119705835158;19.589308384869895;-1.0906276559594534;0.20179252118611385;0.18967942390624515;0.02564102564102564
580;49.886707;1.0991211;0.0;0;-35.825179231463935;-19.588639368531204;36.172159565092215;19.588639368531204;-1.0991715507605433;0.20179252118611385;0.1896794239062452;0.02564102564102564
581;53.14579;0.942282;0.0;0;-37.127456007589736;-19.571723321587;37.23549261520313;19.571723321587;-1.0132209098494098;0.20179252118611385;0.18967942390624515;0.05128205128205128
582;10.506922;0.91217;0.0;0;-33.42742511800105;-17.54497337174726;33.76858694227174;17.54497337174726;-1.097078570054278;0.20179252118611385;0.18967942390624515;0.02564102564102564
583;39.861263;1.1084793;0.0;0;-37.135071375714105;-19.562969235676462;37.2424508165777;19.562969235676462;-1.0129845198664127;0.20179252118611385;0.18967942390624518;0.07692307692307693
584;91.7346;1.1083565;0.0;0;-36.28282756120312;-19.590490667756768;36.59468063530157;19.590490667756768;-1.0865358958287528;0.20179252118611385;0.18967942390624515;0.02564102564102564
585;63.086914;1.2252942;0.0;0;-35.694600202611575;-19.44294303554875;36.11625546556978;19.44294303554875;-1.1260329299770895;0.20179252118611385;0.18967942390624515;0.02564102564102564
586;17.758883;1.0343299;0.0;0;-34.41493768091071;-18.98799285791594;34.690587277737656;18.98799285791594;-1.0735131137427967;0.20179252118611385;0.18967942390624515;0.02564102564102564
587;33.892174;0.89731055;0.0;0;-35.659533987175514;-19.58904443544938;35.99890645254512;19.58904443544938;-1.096434918316971;0.20179252118611385;0.18967942390624515;0.02564102564102564
588;19.168385;0.9947644;0.0;0;-34.83695330999683;-18.861539867217317;35.089293703869195;18.861539867217317;-1.0651285414985856;0.20179252118611385;0.18967942390624515;0.05128205128205128
589;2.492065;1.0568569;0.0;0;-20.173804912857555;-13.499709342439417;20.826745716004478;13.499709342439417;-1.1679720641023754;0.20179252118611385;0.18967942390624515;0.15384615384615385
590;92.74677;0.9633649;0.0;0;-36.77268044846904;-19.58464614590133;36.945528264913975;19.58464614590133;-1.0365342021890014;0.20179252118611385;0.18967942390624515;0.05128205128205128
591;44.826252;1.1455666;0.0;0;-35.64305137887938;-19.58867845869628;36.00526921603609;19.58867845869628;-1.1046526454768493;0.20179252118611385;0.18967942390624515;0.02564102564102564
592;30.760431;1.0423067;0.0;0;-35.38413401534445;-19.587458186846675;35.71882909705656;19.587458186846675;-1.094752412859078;0.20179252118611385;0.18967942390624518;0.02564102564102564
593;59.851734;0.7547179;0.0;0;-36.39853639649756;-19.58884494734116;36.67850231512408;19.58884494734116;-1.0750657413477966;0.20179252118611385;0.18967942390624515;0.02564102564102564
594;0.74137247;1.03492;0.0;0;24.786101757509243;24.255242137763588;32.39094158084537;24.255242137763588;-9.701599502354076;-0.18254400613596428;-0.27021976621225396;0.05128205128205128
595;27.809431;1.0668019;0.0;0;-35.03990695685153;-19.588388597772962;35.419953794113646;19.588388597772962;-1.1110659295225156;0.20179252118611385;0.18967942390624515;0.02564102564102564
596;70.30631;1.2076306;0.0;0;-37.34002787190219;-19.567998116063677;37.417652614986;19.567998116063677;-1.0022814334663512;0.20179252118611385;0.18967942390624515;0.05128205128205128
597;63.38064;0.95686084;0.0;0;-36.34219804633366;-19.58750931820063;36.603169144248426;19.58750931820063;-1.06823309902906;0.20179252118611385;0.18967942390624515;0.02564102564102564
598;98.18078;1.0372338;0.0;0;-36.64756785016958;-19.624122763069124;36.86370085557287;19.624122763069124;-1.052104352512593;0.20179252118611385;0.18967942390624515;0.05128205128205128
599;62.039566;0.9874987;0.0;0;-35.751546888676934;-19.50682977857187;36.16947061887262;19.50682977857187;-1.1246906573095095;0.20179252118611385;0.18967942390624515;0.02564102564102564
600;47.755814;1.0158283;0.0;0;-35.9665596357008;-19.58822020917441;36.27430999423772;19.58822020917441;-1.085060104696375;0.20179252118611385;0.1896794239062452;0.02564102564102564
601;76.145645;0.783652;0.0;0;-36.55263449879178;-19.588351371437483;36.809601926982275;19.588351371437483;-1.0667929357548964;0.20179252118611385;0.18967942390624515;0.02564102564102564
602;90.333755;1.1986418;0.0;0;-36.41126081931911;-19.58865867596529;36.67370858969344;19.58865867596529;-1.0687642740736232;0.20179252118611385;0.18967942390624515;0.02564102564102564
603;72.07239;1.2052062;0.0;0;-36.076900792822975;-19.58647319297333;36.40118200444044;19.58647319297333;-1.0910064312259649;0.20179252118611385;0.18967942390624515;0.02564102564102564
604;96.32149;1.0240299;0.0;0;-36.77758466357092;-19.582985676008406;36.9430394621694;19.582985676008406;-1.0338748537609554;0.20179252118611385;0.18967942390624515;0.05128205128205128
605;78.2027;1.0282778;0.0;0;-36.385418759704294;-19.588199915890584;36.65920071877346;19.588199915890584;-1.0728413042546465;0.20179252118611385;0.18967942390624515;0.02564102564102564
606;86.68147;0.778778;0.0;0;-38.21985474926286;-19.561248938864168;38.34009396346327;19.561248938864168;-1.017610319332694;0.20179252118611385;0.18967942390624515;0.07692307692307693
607;11.419266;1.0489752;0.0;0;-32.82379251190017;-18.627357008167422;33.21966164068616;18.627357008167422;-1.1167573788015608;0.20179252118611385;0.18967942390624515;0.02564102564102564
608;73.244026;0.9645759;0.0;0;-36.4455926634805;-19.58727285192481;36.68075798092375;19.58727285192481;-1.0589504808673207;0.20179252118611385;0.18967942390624515;0.05128205128205128
609;44.01447;1.1045219;0.0;0;-35.92169892994021;-19.58616701388368;36.184108201148725;19.58616701388368;-1.0687504255075533;0.20179252118611385;0.18967942390624515;0.02564102564102564
610;55.31485;0.77356243;0.0;0;-36.409203541387285;-19.587804700261955;36.667376076595446;19.587804700261955;-1.0672264257747532;0.20179252118611385;0.18967942390624515;0.02564102564102564
611;65.4137;1.1054438;0.0;0;-36.13196615847846;-19.588828492216408;36.43645231716431;19.588828492216408;-1.0838859367282907;0.20179252118611385;0.18967942390624523;0.02564102564102564
612;96.98181;0.8934469;0.0;0;-36.57804475835244;-19.58818448335839;36.84100050287527;19.58818448335839;-1.0689469978653652;0.20179252118611385;0.18967942390624515;0.02564102564102564
613;98.45796;1.0758526;0.0;0;-40.740637463400176;-24.70658397270978;40.807022888768735;24.70658397270978;-1.0;;;0.07692307692307693
614;28.829943;1.063563;0.0;0;-36.20367752393598;-19.23543640995021;36.36804588017103;19.23543640995021;-1.0334840486998336;0.20179252118611385;0.18967942390624515;0.05128205128205128
615;73.37801;0.8634207;0.0;0;-36.306354473217105;-19.589588363419267;36.628098278597754;19.589588363419267;-1.0900936987765995;0.20179252118611385;0.18967942390624515;0.02564102564102564
616;75.000854;0.97022617;0.0;0;-36.46468257314573;-19.587446033181607;36.711995729395134;19.587446033181607;-1.063320189787859;0.20179252118611385;0.18967942390624515;0.05128205128205128
617;34.655823;1.1678166;0.0;0;-35.702548778302905;-19.404965395490677;35.914547606992514;19.404965395490677;-1.050617244463735;0.20179252118611385;0.18967942390624515;0.05128205128205128
618;12.395739;1.0527958;0.0;0;-33.105501325967175;-18.54429934199385;33.521123380037885;18.54429934199385;-1.1238627195292987;0.20179252118611385;0.18967942390624515;0.02564102564102564
619;4.1042867;0.7843692;0.0;0;-28.473689591991477;-16.61517340286352;29.030328596697466;16.61517340286352;-1.1745880408783136;0.20179252118611385;0.18967942390624515;0.07692307692307693
620;77.73654;0.97145444;0.0;0;-36.68170241504412;-19.583592440423928;36.84992738799713;19.583592440423928;-1.03487131541817;0.20179252118611385;0.18967942390624515;0.05128205128205128
621;48.97508;0.90588576;0.0;0;-36.20388549995217;-19.587249223550913;36.4782565836291;19.587249223550913;-1.0730532187437114;0.20179252118611385;0.18967942390624515;0.02564102564102564
622;98.55416;1.0708228;0.0;0;-36.36904887911329;-19.58911079909575;36.68132018223398;19.58911079909575;-1.0866863373285527;0.20179252118611385;0.18967942390624515;0.02564102564102564
623;46.502697;1.057282;0.0;0;-36.978300609157046;-19.535004706869046;37.133092336794874;19.535004706869046;-1.030039231882806;0.20179252118611385;0.1896794239062452;0.05128205128205128
624;97.791916;0.7551991;0.0;0;-36.68476850925591;-19.587883170253377;36.926829185595274;19.587883170253377;-1.0614308159918993;0.20179252118611385;0.18967942390624515;0.05128205128205128
625;41.163483;1.0538478;0.0;0;-36.52096939553545;-19.40372075703013;36.681665140295195;19.40372075703013;-1.032162970656123;0.20179252118611385;0.18967942390624515;0.05128205128205128
626;79.37028;1.1174248;0.0;0;-36.37570193996107;-19.587637860730666;36.63905230300502;19.587637860730666;-1.0690889464127153;0.20179252118611385;0.18967942390624515;0.02564102564102564
627;8.491079;1.134365;0.0;0;-30.95211633036595;-17.05775873382703;31.430331697184375;17.05775873382703;-1.146378210675034;0.20179252118611385;0.18967942390624515;0.07692307692307693
628;55.550617;0.7794879;0.0;0;-36.371982674878815;-19.588411099080332;36.61302745195153;19.588411099080332;-1.0610653860451726;0.20179252118611385;0.18967942390624515;0.05128205128205128
629;80.207954;0.9018292;0.0;0;-36.8407959026531;-19.581616318553586;37.04922525640679;19.581616318553586;-1.0493332657480139;0.20179252118611385;0.18967942390624515;0.05128205128205128
630;92.47092;0.9606368;0.0;0;-36.465082456092546;-19.589134832803865;36.74858445345184;19.589134832803865;-1.0763377070882818;0.20179252118611385;0.18967942390624515;0.02564102564102564
631;82.260086;0.83988583;0.0;0;-37.13341631328925;-19.577873273457072;37.24341375408346;19.577873273457072;-1.0139262427385496;0.20179252118611385;0.18967942390624515;0.05128205128205128
632;3.706703;0.96036696;0.0;0;-25.783050856889744;-15.924917648876374;26.326618022487903;15.924917648876374;-1.1698859590620498;0.20179252118611385;0.18967942390624515;0.10256410256410256
633;37.27651;0.7855648;0.0;0;-36.51918371952627;-19.580994138911308;36.69189763222823;19.580994138911308;-1.0364860355653354;0.20179252118611385;0.18967942390624515;0.05128205128205128
634;4.87936;0.8066086;0.0;0;-29.660659825030145;-16.614289520081655;30.18904459765415;16.614289520081655;-1.1644246882077884;0.20179252118611385;0.18967942390624515;0.07692307692307693
635;10.937137;1.0843474;0.0;0;-32.39069921074583;-17.651249262751577;32.8559854331034;17.651249262751577;-1.1417274576656273;0.20179252118611385;0.18967942390624515;0.07692307692307693
636;67.53381;0.8812862;0.0;0;-36.36022386250303;-19.589164631374956;36.625723899349246;19.589164631374956;-1.0698622073145017;0.20179252118611385;0.18967942390624515;0.02564102564102564
637;71.32869;1.1057029;0.0;0;-36.18468410445125;-19.588710694023945;36.4962460944581;19.588710694023945;-1.0864311897347716;0.20179252118611385;0.18967942390624515;0.02564102564102564
638;77.37433;0.7740543;0.0;0;-36.76537040582816;-19.618457072822935;36.92205998223427;19.618457072822935;-1.0307219085979769;0.20179252118611385;0.18967942390624515;0.05128205128205128
639;86.547;1.0313516;0.0;0;-36.43879144925208;-19.588427595698477;36.710891589624055;19.588427595698477;-1.0722363358910456;0.20179252118611385;0.18967942390624515;0.02564102564102564
640;73.945755;0.9457243;0.0;0;-36.45930527155134;-19.587578386897263;36.71163240052642;19.587578386897263;-1.0651237699716527;0.20179252118611385;0.18967942390624515;0.05128205128205128
641;80.08915;1.1484857;0.0;0;-38.071408602195895;-19.557671925772866;38.107272303607736;19.557671925772866;-1.0;;;0.07692307692307693
642;4.9058814;1.1419758;0.0;0;-26.555448894519742;-16.023015455982375;27.175184925883848;16.023015455982375;-1.1972847233620938;0.20179252118611385;0.18967942390624515;0.07692307692307693
643;23.46117;0.93777984;0.0;0;-36.972569144435596;-19.556044233797166;37.006872678760615;19.556044233797166;-1.0;;;0.07692307692307693
644;62.193558;1.061357;0.0;0;-36.990558183976866;-19.57366220149379;37.14073567072234;19.57366220149379;-1.0283794395600243;0.20179252118611385;0.18967942390624515;0.05128205128205128
645;85.81395;0.8637744;0.0;0;-39.79135049431372;-22.156661641578154;39.79135049431372;22.156661641578154;-1.0;;;0.05128205128205128
646;0.4599675;1.0402035;0.0;0;63.74201919611807;53.81537915982045;70.71309355755443;53.81537915982045;-20.060866133522875;-0.31875101232904207;-0.40996211707841207;0.07692307692307693
647;51.46779;0.79063237;0.0;0;-36.17653598325843;-19.589895150247088;36.49004637108097;19.589895150247088;-1.087132049488663;0.20179252118611385;0.1896794239062452;0.02564102564102564
648;67.731964;0.96730214;0.0;0;-36.447385937251184;-19.586394700746183;36.68478389622659;19.586394700746183;-1.0597535861583205;0.20179252118611385;0.18967942390624515;0.05128205128205128
649;2.9704328;0.84136385;0.0;0;-24.61786449721816;-15.832583228485447;25.264280459051225;15.832583228485447;-1.2068817827263087;0.20179252118611385;0.18967942390624515;0.10256410256410256
650;40.14154;1.1916906;0.0;0;-35.63997264638317;-19.586825425073158;35.943443558095716;19.586825425073158;-1.0835207414185244;0.20179252118611385;0.18967942390624515;0.02564102564102564
651;89.56453;0.97245044;0.0;0;-36.27444044693962;-19.589481742981093;36.62169991436576;19.589481742981093;-1.0992719582046995;0.20179252118611385;0.1896794239062452;0.02564102564102564
652;67.164566;1.0453869;0.0;0;-37.272128755209465;-19.570795358297488;37.379404703426346;19.570795358297488;-1.0129472924427712;0.20179252118611385;0.18967942390624515;0.05128205128205128
653;23.77346;0.9301909;0.0;0;-35.20214683250829;-19.587040031184785;35.52930052578925;19.587040031184785;-1.0920396939280268;0.20179252118611385;0.1896794239062452;0.02564102564102564
654;85.27959;0.8943705;0.0;0;-36.46656062181572;-19.58870520746879;36.75086710603686;19.58870520746879;-1.0766270897079175;0.20179252118611385;0.1896794239062452;0.02564102564102564
655;34.80966;0.8514599;0.0;0;-35.74954501977892;-19.58866749604897;36.092191412060224;19.58866749604897;-1.0976125852139011;0.20179252118611385;0.18967942390624515;0.02564102564102564
656;85.33593;1.2059358;0.0;0;-36.5517136917192;-19.587000710271553;36.75233296298162;19.587000710271553;-1.0465238946593043;0.20179252118611385;0.18967942390624515;0.05128205128205128
657;29.901375;1.149733;0.0;0;-35.194263875161894;-19.586902594397372;35.528517188195636;19.586902594397372;-1.094593503890539;0.20179252118611385;0.1896794239062452;0.02564102564102564
658;59.03612;0.8166306;0.0;0;-37.060414237144435;-19.576422899097395;37.207878983072334;19.576422899097395;-1.0274036373668252;0.20179252118611385;0.18967942390624515;0.05128205128205128
659;39.70004;1.1233624;0.0;0;-36.431537891290354;-19.31706268912197;36.59643251390514;19.31706268912197;-1.0336733524048627;0.20179252118611385;0.18967942390624515;0.05128205128205128
660;27.489758;0.9592654;0.0;0;-35.54847477812507;-19.135715088325014;35.798869907123006;19.135715088325014;-1.0644288086975264;0.20179252118611385;0.18967942390624518;0.05128205128205128
661;88.65689;0.75769836;0.0;0;-36.595483576469285;-19.588752257221046;36.86294059380142;19.588752257221046;-1.0705661543476377;0.20179252118611385;0.18967942390624515;0.02564102564102564
662;18.767492;1.0141836;0.0;0;-34.3167380186969;-19.590303929237194;34.671192750439886;19.590303929237194;-1.1018601725506951;0.20179252118611385;0.18967942390624515;0.02564102564102564
663;8.490311;0.81502324;0.0;0;-32.79257949920483;-18.4401364166867;33.17959996206266;18.4401364166867;-1.113574418024904;0.20179252118611385;0.18967942390624515;0.02564102564102564
664;34.199276;0.8549672;0.0;0;-35.80536415108218;-19.589099882928537;36.09085516918835;19.589099882928537;-1.0770531793496017;0.20179252118611385;0.18967942390624515;0.02564102564102564
665;71.76674;1.0980204;0.0;0;-36.32298378487031;-19.58792814754196;36.585272002938154;19.58792814754196;-1.0687068813844334;0.20179252118611385;0.18967942390624515;0.02564102564102564
666;80.74509;0.87857103;0.0;0;-36.57509176030129;-19.587011211877297;36.8012699289573;19.587011211877297;-1.055717706309436;0.20179252118611385;0.18967942390624515;0.05128205128205128
667;99.87435;1.1959441;0.0;0;-36.35938707734107;-19.589058607573975;36.65921530167557;19.589058607573975;-1.082210427396043;0.20179252118611385;0.18967942390624515;0.02564102564102564
668;29.643242;1.0785849;0.0;0;-35.749544189902785;-19.423078080277946;35.95832193616181;19.423078080277946;-1.049458586297837;0.20179252118611385;0.18967942390624515;0.05128205128205128
669;40.800117;1.1661417;0.0;0;-35.443665304872916;-19.591318365576;35.79653801486406;19.591318365576;-1.1012911022270115;0.20179252118611385;0.18967942390624515;0.02564102564102564
670;13.69076;1.0575948;0.0;0;-34.898547507152614;-18.85342935796737;35.053010016501666;18.85342935796737;-1.0299208085059202;0.20179252118611385;0.18967942390624515;0.07692307692307693
671;57.491444;1.1844248;0.0;0;-35.9271723439709;-19.58853212510499;36.257516706181946;19.58853212510499;-1.0931874120290577;0.20179252118611385;0.18967942390624515;0.02564102564102564
672;99.758026;0.93084234;0.0;0;-36.495458938618754;-19.58895306175185;36.785824113435524;19.58895306175185;-1.0788064662015464;0.20179252118611385;0.18967942390624515;0.02564102564102564
673;70.091095;1.0245703;0.0;0;-36.18941913954932;-19.58889624424154;36.51247450357557;19.58889624424154;-1.0905654805976213;0.20179252118611385;0.1896794239062452;0.02564102564102564
674;59.525333;1.0079452;0.0;0;-34.69766430430354;-17.996208711183442;35.29085506789452;17.996208711183442;-1.1877361036250973;0.20179252118611385;0.18967942390624515;0.07692307692307693
675;39.242985;1.2018954;0.0;0;-35.666186789047686;-19.490239331006535;35.92328628921322;19.490239331006535;-1.0668404434718457;0.20179252118611385;0.18967942390624515;0.02564102564102564
676;91.53072;0.8324577;0.0;0;-36.49376435088915;-19.58965818774911;36.78139092517254;19.58965818774911;-1.0778213619890618;0.20179252118611385;0.18967942390624515;0.02564102564102564
677;49.69669;1.0390304;0.0;0;-36.082415280182225;-19.58756294568022;36.354956683412325;19.58756294568022;-1.0723950629105776;0.20179252118611385;0.18967942390624515;0.02564102564102564
678;13.445348;1.1272156;0.0;0;-35.34143953764201;-19.546316094169185;35.372728955648086;19.546316094169185;-1.0;;;0.07692307692307693
679;36.544193;0.93502486;0.0;0;-35.63754654750392;-19.588777292960486;36.000969167632284;19.588777292960486;-1.10508601893385;0.20179252118611385;0.18967942390624515;0.02564102564102564
680;6.725995;1.1837908;0.0;0;-29.040865111840333;-16.608917507456653;29.587577972792214;16.608917507456653;-1.1710174996815612;0.20179252118611385;0.18967942390624515;0.07692307692307693
681;20.205883;0.9365074;0.0;0;-31.628105855355905;-16.689095960129407;33.461739132241775;17.33756473816092;-1.59530168864792;0.4424371290904387;0.2586708394451054;0.15384615384615385
682;1.7767015;0.83665437;0.0;0;-16.13907089205761;-13.181621993445646;17.831128885612543;15.749436725068108;-1.5278043946094828;0.4424371290904387;0.27068088268539575;0.2564102564102564
683;45.333458;1.0420241;0.0;0;-35.95420719158629;-19.587483826337007;36.22190186267344;19.587483826337007;-1.0706516409720388;0.20179252118611385;0.18967942390624515;0.02564102564102564
684;63.45768;0.960284;0.0;0;-36.352917198877606;-19.58737841572386;36.61777304745989;19.58737841572386;-1.0696304858331493;0.20179252118611385;0.18967942390624515;0.02564102564102564
685;34.33581;0.75759506;0.0;0;-36.2187989354838;-19.584954135776798;36.42725925688325;19.584954135776798;-1.0493444051449081;0.20179252118611385;0.18967942390624515;0.05128205128205128
686;42.043972;0.7849193;0.0;0;-36.18391166552946;-19.587971427213915;36.453943725661695;19.587971427213915;-1.0714924250756201;0.20179252118611385;0.18967942390624515;0.02564102564102564
687;95.92133;0.8476386;0.0;0;-36.55087703471963;-19.589134074010047;36.82971616132055;19.589134074010047;-1.0746604220770677;0.20179252118611385;0.18967942390624515;0.02564102564102564
688;75.19879;1.134665;0.0;0;-36.39195514628687;-19.58788919821481;36.63282245404888;19.58788919821481;-1.0610015484159019;0.20179252118611385;0.18967942390624515;0.05128205128205128
689;54.090256;1.1960198;0.0;0;-35.577992414034576;-19.41136334802104;36.00066635003335;19.41136334802104;-1.126399357680282;0.20179252118611385;0.18967942390624515;0.02564102564102564
690;28.461243;1.0228205;0.0;0;-36.19615495620934;-19.16153168604029;36.36819541996643;19.16153168604029;-1.0362437887007765;0.20179252118611385;0.18967942390624515;0.05128205128205128
691;89.70071;0.8027827;0.0;0;-36.59357985234245;-19.588339509632846;36.85576023937488;19.588339509632846;-1.0686680933954846;0.20179252118611385;0.18967942390624515;0.02564102564102564
692;23.51736;1.0172095;0.0;0;-35.224014779721315;-18.801987064733623;35.47975774050186;18.801987064733623;-1.066352481592674;0.20179252118611385;0.18967942390624515;0.05128205128205128
693;32.54102;1.1778027;0.0;0;-35.3408112243255;-19.58663039789468;35.65532587907857;19.58663039789468;-1.0874932951583622;0.20179252118611385;0.18967942390624515;0.02564102564102564
694;90.907394;1.1247388;0.0;0;-38.9973250272539;-19.308654901553695;39.184046757785985;19.308654901553695;-1.0415247990446959;0.20179252118611385;0.18967942390624515;0.07692307692307693
695;52.95891;0.89554906;0.0;0;-36.88752319309227;-19.488582587101405;37.052678546413745;19.488582587101405;-1.0337671400582105;0.20179252118611385;0.18967942390624515;0.05128205128205128
696;74.234375;0.8119453;0.0;0;-36.56132293736961;-19.587410345493055;36.806696619056204;19.587410345493055;-1.0626225398244784;0.20179252118611385;0.18967942390624515;0.05128205128205128
697;59.07857;1.2003409;0.0;0;-35.752083189932094;-19.588721889651595;36.14753889691326;19.588721889651595;-1.1166086665098278;0.20179252118611385;0.18967942390624515;0.02564102564102564
698;65.34739;1.1770444;0.0;0;-36.270813539149884;-19.585939622353493;36.51017009976082;19.585939622353493;-1.0604581163364946;0.20179252118611385;0.18967942390624515;0.05128205128205128
699;29.945335;0.7768577;0.0;0;-34.907425141305346;-18.855972261008333;35.397598505421854;18.855972261008333;-1.150679631553188;0.20179252118611385;0.18967942390624523;0.07692307692307693
700;24.144793;1.1618372;0.0;0;-34.862585996600686;-19.384987425490806;35.17673028714709;19.384987425490806;-1.0873600711500788;0.20179252118611385;0.18967942390624515;0.02564102564102564
701;32.25601;0.79860634;0.0;0;-35.82347040145651;-19.588485621661164;36.13729065916464;19.588485621661164;-1.0872435130357883;0.20179252118611385;0.1896794239062452;0.02564102564102564
702;15.552602;0.78164184;0.0;0;-76.31706244304351;-100.01061210934759;97.54411191623701;100.83540131506143;-3.3920248175065275;0.01620154969080695;-0.046634669651731075;0.02564102564102564
703;87.43269;1.1293005;0.0;0;-36.31836199935448;-19.58967304699405;36.62493825392;19.58967304699405;-1.084637766807365;0.20179252118611385;0.18967942390624515;0.02564102564102564
704;28.331861;1.0181553;0.0;0;-34.96769816577478;-19.217761907035054;35.38555448920551;19.217761907035054;-1.1246664103675765;0.20179252118611385;0.18967942390624515;0.02564102564102564
705;56.153324;0.957274;0.0;0;-36.17009175366858;-19.589294229263004;36.45254830783203;19.589294229263004;-1.0759616498708893;0.20179252118611385;0.1896794239062452;0.02564102564102564
706;79.199524;1.2019311;0.0;0;-36.63053737944429;-19.700760791588863;36.75987088333402;19.700760791588863;-1.0208816336311084;0.20179252118611385;0.18967942390624523;0.05128205128205128
707;78.384575;1.1696517;0.0;0;-36.015732484509265;-19.593749829907523;36.30997460610373;19.593749829907523;-1.0802010458621194;0.20179252118611385;0.18967942390624515;0.02564102564102564
708;43.844242;0.77881175;0.0;0;-35.94459646413845;-19.59223313030651;36.28731481590009;19.59223313030651;-1.0976384698167625;0.20179252118611385;0.18967942390624515;0.02564102564102564
709;47.63097;1.0580436;0.0;0;-37.777421614542696;-19.556726765344877;37.83940166396748;19.556726765344877;-1.0;;;0.07692307692307693
710;99.47023;1.1361337;0.0;0;-36.55106819449075;-19.586563267603367;36.80099473398031;19.586563267603367;-1.0642602519865374;0.20179252118611385;0.1896794239062452;0.05128205128205128
711;67.463005;1.0252453;0.0;0;-36.26603794760856;-19.588386747093978;36.5536796849371;19.588386747093978;-1.0778268163002964;0.20179252118611385;0.18967942390624515;0.02564102564102564
712;81.4657;1.2415028;0.0;0;-36.18156295839213;-19.590163165012513;36.46567831462433;19.590163165012513;-1.0765583389044577;0.20179252118611385;0.1896794239062452;0.02564102564102564
713;90.25637;1.0930238;0.0;0;-35.79424511588893;-19.598956750147323;36.171294083114745;19.598956750147323;-1.1099875632674745;0.20179252118611385;0.18967942390624515;0.02564102564102564
714;78.76111;0.8020715;0.0;0;-36.65503304486406;-19.586417842941557;36.879240491721106;19.586417842941557;-1.0550088163774716;0.20179252118611385;0.18967942390624515;0.05128205128205128
715;18.526083;0.849149;0.0;0;-34.82767560269315;-19.58759443468756;35.19593054256744;19.58759443468756;-1.1068242565774027;0.20179252118611385;0.18967942390624515;0.02564102564102564
716;56.22145;1.1631228;0.0;0;-36.04145754062065;-19.587704418432082;36.3285881239545;19.587704418432082;-1.0776429486835137;0.20179252118611385;0.18967942390624515;0.02564102564102564
717;10.198397;1.2483784;0.0;0;-32.333669194795334;-17.3358533800494;32.603418853733196;17.3358533800494;-1.0713908423136187;0.20179252118611385;0.18967942390624515;0.05128205128205128
718;65.295685;0.79916966;0.0;0;-36.41425055827212;-19.58855491007364;36.694179920721;19.58855491007364;-1.0750525916955758;0.20179252118611385;0.18967942390624515;0.02564102564102564
719;95.53539;0.80016464;0.0;0;-36.53725950254153;-19.590136614289435;36.81487657180454;19.590136614289435;-1.074220834843809;0.20179252118611385;0.18967942390624515;0.02564102564102564
720;51.27808;1.1316935;0.0;0;-35.683923064349564;-19.591918597106314;36.048515041125846;19.591918597106314;-1.1055066491592942;0.20179252118611385;0.18967942390624515;0.02564102564102564
721;43.30292;0.78217715;0.0;0;-35.81332536519578;-19.593698655914864;36.182288997296425;19.593698655914864;-1.1070791808312417;0.20179252118611385;0.1896794239062452;0.02564102564102564
722;3.5939167;0.78428006;0.0;0;-27.796976924640855;-15.928267174540593;28.274129778086174;15.928267174540593;-1.1459960131303757;0.20179252118611385;0.18967942390624515;0.10256410256410256
723;95.97785;1.1944083;0.0;0;-39.707550518686446;-20.366576386849857;39.707550518686446;20.366576386849857;-1.0;;;0.07692307692307693
724;10.309238;1.1502249;0.0;0;-31.848453627377705;-17.339428989242265;32.32341235147003;17.339428989242265;-1.1452067610864856;0.20179252118611385;0.18967942390624515;0.07692307692307693
725;4.1174984;1.1907816;0.0;0;-23.929719704851127;-15.275194829075929;24.732547296643126;15.275194829075929;-1.2398126906348204;0.20179252118611385;0.18967942390624515;0.15384615384615385
726;24.6142;1.0752567;0.0;0;-35.843811300513096;-18.920719522090337;36.027716809627364;18.920719522090337;-1.0405117737610998;0.20179252118611385;0.18967942390624515;0.05128205128205128
727;6.562388;0.91126823;0.0;0;-30.565940484271817;-16.618862220322768;31.12997926338049;16.618862220322768;-1.177249819712668;0.20179252118611385;0.18967942390624523;0.07692307692307693
728;45.517235;1.2031566;0.0;0;-35.989251336349064;-19.375376580581417;36.2104224605663;19.375376580581417;-1.053916618305323;0.20179252118611385;0.18967942390624518;0.05128205128205128
729;51.61362;0.8993618;0.0;0;-36.068834156972954;-19.58940272353101;36.39836543006354;19.58940272353101;-1.0928949350840185;0.20179252118611385;0.18967942390624515;0.02564102564102564
730;31.263868;0.8877554;0.0;0;-36.18684597693932;-19.543632673163813;36.355072184522236;19.543632673163813;-1.034871759527898;0.20179252118611385;0.18967942390624515;0.05128205128205128
731;5.105539;1.1932002;0.0;0;-26.328904029736194;-16.59503250003928;26.991474786485213;16.59503250003928;-1.212692837069406;0.20179252118611385;0.18967942390624515;0.07692307692307693
732;11.1689205;1.0904113;0.0;0;-32.57731032881144;-18.28489818387311;32.99652592932182;18.28489818387311;-1.1251553570251027;0.20179252118611385;0.18967942390624515;0.02564102564102564
733;38.456593;1.197836;0.0;0;-37.573563024425056;-19.723064852706614;37.573563024425056;19.723064852706614;-1.0;;;0.07692307692307693
734;6.0622396;0.82795066;0.0;0;-30.893994771204795;-16.934388133954116;31.38243973189001;16.934388133954116;-1.1500579061572103;0.20179252118611385;0.18967942390624515;0.07692307692307693
735;69.82199;1.2261484;0.0;0;-36.388079017953956;-19.58355347153085;36.59079590240142;19.58355347153085;-1.0472784287943706;0.20179252118611385;0.18967942390624523;0.05128205128205128
